Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Завершено передач,max Завершено передач,mean Завершено передач,std Завершено передач,median Завершено передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Ливерпуль,2020-06-21 23:00:00,29,2597.7826871610955,0.0,4.0,1.75,1.3887301496588271,2.0,0.0,3.0,0.875,1.1259916264596033,0.5,53.0,74.0,66.625,6.864765108872991,69.5,7.0,25.0,14.375,5.343554194407635,13.5,1.0,9.0,5.375,2.445841952609133,6.0,1.0,10.0,4.75,2.712405363721075,4.0,2.0,8.0,4.25,1.9086270308410553,4.0,6.0,20.0,11.75,5.365231988061121,10.5,4.0,16.0,7.5,3.7416573867739413,6.5,0.0,2.0,0.875,0.8345229603962802,1.0,1.0,4.0,2.625,1.0606601717798212,2.5,4.0,12.0,8.875,2.748376143938713,9.5,0.0,2.0,0.625,0.9161253813129043,0.0,530.0,828.0,656.625,97.42827031792598,623.0,7.0,23.0,14.0,5.237229365663817,15.0,80.0,176.0,130.75,33.482404760880435,137.0,36.0,102.0,62.375,22.73409962400723,60.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2890.5593153959358,3210.5493398481417,3080.2568541653345,123.22577241479497,3111.5568236171466
Ливерпуль,2020-06-25 00:15:00,30,2541.350156530923,0.0,4.0,2.0,1.6035674514745464,2.0,0.0,3.0,0.75,1.164964745021435,0.0,62.0,74.0,69.25,4.527692569068709,70.5,7.0,25.0,15.375,5.7802001942592165,15.0,1.0,9.0,5.5,2.5071326821120348,6.0,3.0,10.0,5.875,2.799872446074234,4.5,2.0,8.0,4.0,1.7728105208558367,4.0,6.0,20.0,11.5,5.606119105813881,10.5,5.0,16.0,7.75,3.5355339059327378,6.5,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,2.375,1.407885953173359,2.5,4.0,12.0,8.375,2.669269563007828,8.5,0.0,2.0,0.5,0.9258200997725514,0.0,530.0,886.0,693.125,122.17018282473252,677.5,7.0,23.0,14.75,5.175491695067657,16.0,80.0,176.0,134.125,35.71889256002047,139.0,40.0,102.0,69.875,22.686921972172176,65.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2597.7826871610955,3210.5493398481417,3043.6597756359797,204.3713473301398,3111.5568236171466
Ливерпуль,2020-07-03 00:15:00,31,2484.7727272885,0.0,4.0,1.75,1.7525491637693282,1.5,0.0,4.0,1.25,1.5811388300841898,0.5,52.0,74.0,66.875,7.4916620318858484,69.5,7.0,25.0,15.125,5.938674695827104,15.0,1.0,9.0,5.25,2.659215781283755,6.0,2.0,10.0,5.5,3.116774889895918,4.0,2.0,8.0,4.375,1.8468119248354136,4.0,6.0,20.0,12.125,5.166858675387646,11.5,3.0,16.0,7.25,3.9188190640986296,6.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,4.0,2.125,1.246423454758225,2.0,4.0,12.0,8.5,2.5634797778466227,8.5,0.0,2.0,0.75,1.0350983390135313,0.0,520.0,886.0,654.625,122.1251553588718,623.0,7.0,23.0,14.25,5.11998883927355,15.0,80.0,176.0,124.875,35.27215615751325,119.5,40.0,102.0,69.375,23.002717230796886,65.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2541.350156530923,3210.5493398481417,2985.4698855227307,271.5685757813438,3111.5568236171466
Ливерпуль,2020-07-03 00:15:00,32,2456.677715046439,0.0,4.0,1.25,1.5811388300841898,0.5,0.0,4.0,1.75,1.7525491637693282,1.5,52.0,74.0,65.625,9.085899593797603,69.5,7.0,25.0,14.5,6.094494002200441,12.5,1.0,7.0,4.5,2.2677868380553634,4.5,2.0,10.0,5.375,3.2486260832190936,4.0,2.0,8.0,4.625,1.9226098333849673,4.0,6.0,17.0,11.0,4.0708019567928595,11.0,3.0,16.0,6.875,4.189698250300543,6.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,3.0,1.875,0.9910312089651149,2.0,4.0,12.0,8.25,2.6049403612586386,7.5,0.0,2.0,1.0,1.0690449676496976,1.0,520.0,886.0,653.375,123.62493680483723,623.0,7.0,23.0,14.125,5.139135558215436,14.5,80.0,176.0,123.625,36.280405967172655,118.0,46.0,102.0,71.25,20.769139193937306,65.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2484.7727272885,3210.5493398481417,2909.945480842843,318.61323300248665,3033.9347869121734
Ливерпуль,2020-07-05 20:30:00,33,2208.0200928635177,0.0,4.0,1.375,1.5979898086569353,1.0,0.0,4.0,1.75,1.7525491637693282,1.5,52.0,74.0,66.625,9.19530159530243,70.5,6.0,25.0,13.125,6.664136424602537,11.0,1.0,7.0,4.25,2.187627547301936,3.5,1.0,10.0,4.625,3.50255009141299,4.0,1.0,8.0,4.25,2.3145502494313788,4.0,6.0,17.0,11.875,3.563204817496262,11.5,3.0,16.0,6.875,4.189698250300543,6.0,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,3.0,2.125,0.9910312089651149,2.0,4.0,18.0,9.125,4.2907708265199025,7.5,0.0,2.0,0.875,0.9910312089651149,0.5,520.0,886.0,659.875,122.98482775181196,649.0,7.0,23.0,13.0,5.631543812693436,13.0,80.0,176.0,126.0,37.724565698532,122.0,46.0,96.0,66.125,16.771042219935442,61.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2456.677715046439,3210.5493398481417,2818.1979452728333,331.64352910146806,2765.7532892393747
Ливерпуль,2020-07-09 00:15:00,34,2153.749706331992,0.0,4.0,1.375,1.5979898086569353,1.0,0.0,4.0,1.625,1.7677669529663689,1.0,52.0,74.0,65.0,9.841602656942763,70.5,6.0,21.0,12.375,5.343554194407635,11.0,1.0,8.0,4.375,2.38671920665766,3.5,1.0,10.0,4.0,2.7774602993176543,4.0,1.0,6.0,4.0,1.927248223318863,4.0,6.0,17.0,11.875,3.563204817496262,11.5,3.0,10.0,6.125,2.5319388392523003,6.0,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,3.0,2.0,1.0690449676496976,2.0,7.0,18.0,10.5,4.174754056057845,9.0,0.0,4.0,1.375,1.407885953173359,1.5,472.0,886.0,640.625,139.92951031552587,633.0,7.0,17.0,11.5,3.927922024247863,12.0,80.0,166.0,118.0,31.950855119341373,106.5,46.0,96.0,64.75,15.397124035722664,61.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2208.0200928635177,3210.5493398481417,2702.4322465674363,365.51186724877294,2569.5664218460092
Ливерпуль,2020-07-11 19:00:00,35,2221.6700438096013,0.0,4.0,1.5,1.5118578920369088,1.5,0.0,4.0,1.375,1.685018016012207,1.0,52.0,74.0,65.0,9.841602656942763,70.5,6.0,23.0,14.375,5.9985117201805025,12.5,3.0,9.0,5.375,2.445841952609133,5.0,1.0,10.0,4.125,2.799872446074234,4.0,1.0,9.0,4.875,2.416461403433896,5.0,6.0,17.0,11.625,3.8521793460696654,11.5,3.0,11.0,6.875,2.997022331772464,6.5,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,3.0,1.875,1.1259916264596033,2.0,7.0,18.0,10.375,4.274091382136927,8.5,0.0,4.0,1.5,1.3093073414159542,1.5,472.0,886.0,631.5,135.42736587769633,626.5,7.0,17.0,11.75,3.7321001364608946,12.0,80.0,166.0,121.5,31.350552512789037,120.5,46.0,96.0,66.875,17.282836242105304,61.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2153.749706331992,3186.5813624832213,2570.332292377918,346.092234196525,2513.0614419097114
Ливерпуль,2020-07-16 00:15:00,36,2180.7088768963586,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,4.0,1.5,1.6903085094570331,1.0,52.0,74.0,64.375,9.334077351297235,69.5,6.0,24.0,15.625,6.885543862739841,15.0,3.0,9.0,5.625,2.615202805574687,5.5,1.0,10.0,4.5,2.9760952365713798,4.5,1.0,9.0,5.5,2.7774602993176543,6.0,6.0,19.0,12.0,4.44007721940573,11.5,3.0,13.0,7.375,3.6620642110310255,6.5,0.0,4.0,1.5,1.3093073414159542,1.5,0.0,3.0,1.5,1.1952286093343936,1.5,7.0,18.0,10.375,4.274091382136927,8.5,0.0,4.0,1.625,1.1877349391654208,1.5,472.0,886.0,617.125,129.57671472915186,604.0,7.0,17.0,12.375,3.2043497223082786,12.5,94.0,166.0,130.625,27.989475062703736,136.0,55.0,96.0,71.75,16.006695027840248,67.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,2153.749706331992,2933.7238913176534,2449.7183775437156,257.42670456323265,2470.7252211674695
Ливерпуль,2020-07-23 00:15:00,37,2333.680022119532,0.0,5.0,2.0,1.8516401995451028,1.5,0.0,4.0,1.875,1.6420805617960927,1.5,50.0,74.0,61.875,10.24607938955886,62.5,6.0,24.0,15.625,6.885543862739841,15.0,3.0,9.0,6.125,2.416461403433896,7.0,1.0,10.0,4.25,3.1052950170405937,3.5,1.0,9.0,5.25,3.1052950170405937,6.0,6.0,19.0,11.625,4.0686080455816125,11.5,3.0,13.0,7.375,3.6620642110310255,6.5,0.0,4.0,1.375,1.407885953173359,1.5,0.0,3.0,1.375,1.0606601717798212,1.5,7.0,18.0,9.875,4.2907708265199025,7.5,0.0,4.0,1.5,1.1952286093343936,1.0,472.0,886.0,615.875,129.8795458437218,599.0,7.0,20.0,12.875,4.051013982414068,12.5,94.0,166.0,126.75,28.176738126131127,120.5,43.0,96.0,69.5,18.76166303929372,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.749706331992,2597.7826871610955,2355.591500741053,181.70045213324497,2339.17387942802
Ливерпуль,2020-07-26 20:00:00,38,2367.7876282522943,0.0,5.0,1.875,1.7268882005337975,1.5,0.0,4.0,2.0,1.5118578920369088,1.5,50.0,74.0,61.875,10.24607938955886,62.5,6.0,24.0,14.75,6.541078984824621,12.5,3.0,9.0,6.0,2.390457218668787,6.5,1.0,7.0,3.625,2.1339098923270936,3.5,1.0,9.0,5.125,3.181980515339464,6.0,7.0,19.0,12.5,3.3806170189140663,12.5,3.0,13.0,7.125,3.833592123769634,6.5,0.0,4.0,1.5,1.3093073414159542,1.5,0.0,3.0,1.5,0.9258200997725514,1.5,5.0,18.0,9.625,4.533604683755678,7.5,0.0,4.0,1.5,1.1952286093343936,1.0,472.0,792.0,604.125,103.5297576269051,599.0,7.0,20.0,12.25,3.693623849670827,12.0,94.0,179.0,128.375,30.997407725716123,120.5,43.0,87.0,66.125,15.449803512389035,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.749706331992,2541.350156530923,2322.578667610858,153.16198010302512,2277.6750329645665
Манчестер Юнайтед,2019-12-15 19:00:00,17,2447.476121652277,0.0,3.0,2.0,1.0690449676496976,2.0,1.0,3.0,1.375,0.7440238091428449,1.0,28.0,67.0,52.125,12.574776339959291,56.0,11.0,24.0,16.375,5.0691644845505435,15.5,4.0,11.0,7.375,2.559994419636775,7.0,2.0,8.0,5.25,2.1213203435596424,5.5,2.0,8.0,3.75,2.1213203435596424,3.0,9.0,18.0,13.25,3.2841611235921855,13.5,3.0,10.0,6.25,3.011881234615431,5.5,0.0,4.0,1.125,1.3562026818605375,1.0,1.0,5.0,3.0,1.6903085094570331,3.0,9.0,16.0,10.875,2.2320714274285347,10.0,0.0,4.0,2.0,1.1952286093343936,2.0,265.0,581.0,457.125,101.94877915614572,484.0,6.0,24.0,16.5,6.094494002200441,18.0,55.0,134.0,110.75,24.364787237791695,112.5,23.0,72.0,54.0,16.318263212907013,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,192.75,212.03419535537188,143.5,2018.1881550154621,2305.77625166896,2153.604992125476,119.19666225290922,2148.3455752095924
Манчестер Юнайтед,2019-12-22 19:00:00,18,2428.545554224159,0.0,3.0,1.625,1.1877349391654208,2.0,1.0,3.0,1.5,0.7559289460184544,1.0,28.0,67.0,53.375,13.265826127955352,58.5,11.0,24.0,15.875,4.733995594179856,15.5,4.0,11.0,7.0,2.138089935299395,7.0,2.0,8.0,5.125,2.03100960115899,5.5,2.0,8.0,3.75,2.1213203435596424,3.0,9.0,20.0,14.25,3.9910614413425693,15.0,3.0,10.0,5.625,2.615202805574687,5.0,0.0,4.0,1.625,1.5979898086569353,1.0,1.0,5.0,2.875,1.807721533549109,3.0,9.0,16.0,11.0,2.2038926600773587,10.0,0.0,4.0,1.875,1.246423454758225,2.0,265.0,581.0,467.5,108.61465304986642,505.5,6.0,23.0,15.75,5.365231988061121,18.0,55.0,134.0,108.875,23.22214152792238,112.5,23.0,72.0,52.125,15.027950150113146,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,142.0,202.05444810743464,0.0,2018.1881550154621,2447.476121652277,2176.5555329407794,155.58303450499238,2148.3455752095924
Манчестер Юнайтед,2019-12-26 22:30:00,19,2349.647342720144,0.0,4.0,2.125,1.246423454758225,2.0,1.0,3.0,1.5,0.7559289460184544,1.0,28.0,73.0,55.25,14.964243095745653,60.5,11.0,24.0,16.75,5.175491695067657,16.5,5.0,11.0,7.75,1.9820624179302297,7.5,2.0,8.0,5.25,2.1213203435596424,5.5,2.0,8.0,3.75,2.1213203435596424,3.0,8.0,20.0,13.25,4.464142854857069,13.5,3.0,9.0,5.0,1.927248223318863,5.0,0.0,4.0,1.25,1.2817398889233114,1.0,1.0,5.0,2.375,1.685018016012207,1.5,9.0,16.0,10.75,2.187627547301936,10.0,0.0,4.0,1.75,1.164964745021435,2.0,265.0,815.0,508.375,164.55562455117897,524.0,6.0,23.0,15.625,5.31675249968034,17.5,55.0,167.0,115.75,31.088583113419627,114.0,23.0,72.0,53.0,15.35298947157477,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,94.75,182.20455537664256,0.0,2018.1881550154621,2447.476121652277,2227.334634562236,164.10909225582677,2220.667555377808
Манчестер Юнайтед,2019-12-29 00:45:00,20,2386.508389083722,0.0,4.0,2.0,1.1952286093343936,2.0,0.0,3.0,1.375,0.9161253813129043,1.0,28.0,73.0,57.625,14.232131654413944,62.0,11.0,24.0,15.875,4.940720016932176,15.0,5.0,10.0,7.0,1.6903085094570331,7.0,2.0,8.0,5.0,2.2677868380553634,5.0,2.0,8.0,3.875,2.2320714274285347,3.0,8.0,25.0,14.125,5.962681563572839,13.5,3.0,9.0,4.875,1.9594095320493148,4.5,0.0,4.0,1.5,1.1952286093343936,1.0,1.0,5.0,2.375,1.685018016012207,1.5,9.0,16.0,10.75,2.187627547301936,10.0,0.0,4.0,1.875,1.246423454758225,2.0,265.0,815.0,526.125,153.42325908600503,524.0,6.0,18.0,13.5,5.3452248382484875,16.0,55.0,167.0,115.125,31.29325577728941,114.0,23.0,72.0,54.0,15.464244473716041,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,58.875,166.52364696943195,0.0,2018.1881550154621,2447.476121652277,2265.7136259450517,150.03722897865694,2292.580341764593
Манчестер Юнайтед,2020-01-02 01:00:00,21,2354.583061206935,0.0,4.0,1.625,1.3024701806293193,2.0,0.0,2.0,1.25,0.7071067811865476,1.0,28.0,73.0,56.625,14.40176080504444,62.0,10.0,24.0,15.75,5.092010548749033,15.0,4.0,10.0,6.875,1.8850918886280925,7.0,2.0,8.0,4.875,2.356601669474803,4.5,2.0,8.0,4.0,2.138089935299395,3.0,8.0,25.0,13.625,6.045954964153424,11.5,3.0,9.0,5.0,1.8516401995451028,4.5,0.0,4.0,1.375,1.3024701806293193,1.0,1.0,4.0,2.0,1.3093073414159542,1.5,9.0,16.0,11.375,2.615202805574687,10.0,0.0,4.0,1.625,1.407885953173359,1.5,265.0,815.0,521.25,152.0439316212822,524.0,6.0,18.0,13.75,5.203021100421233,16.0,55.0,167.0,113.5,30.500585474474327,114.0,23.0,72.0,56.0,14.706655441864214,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.740471523794,2447.476121652277,2311.753655203584,115.8467166110693,2327.7117971945518
Манчестер Юнайтед,2020-01-11 20:00:00,22,2252.1969148445964,0.0,4.0,1.875,1.5526475085202969,2.0,0.0,2.0,1.0,0.7559289460184544,1.0,28.0,73.0,56.375,14.312207576551065,61.0,10.0,24.0,15.375,5.180664601601393,13.5,4.0,10.0,6.875,1.8850918886280925,7.0,2.0,8.0,4.5,2.2038926600773587,3.5,2.0,8.0,4.0,2.138089935299395,3.0,6.0,25.0,12.875,6.62112420320641,10.0,3.0,6.0,4.375,0.9161253813129043,4.0,0.0,4.0,1.5,1.3093073414159542,1.5,1.0,4.0,2.25,1.2817398889233114,2.0,9.0,18.0,11.625,3.1594529363709247,10.0,0.0,3.0,1.125,1.1259916264596033,1.0,265.0,815.0,536.375,158.35758586187148,532.5,6.0,21.0,15.625,4.68851179556401,17.5,55.0,167.0,117.25,33.40124035335899,114.0,23.0,95.0,59.5,20.057061456896278,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.740471523794,2447.476121652277,2335.8327029925267,99.06581810333901,2352.115201963539
Манчестер Юнайтед,2020-01-19 21:30:00,23,2478.6816672579557,0.0,4.0,1.625,1.685018016012207,1.5,0.0,2.0,1.125,0.8345229603962802,1.0,28.0,73.0,56.5,14.212670403551895,61.0,9.0,24.0,15.0,5.5549205986353085,13.5,4.0,10.0,6.5,2.138089935299395,6.5,2.0,8.0,4.625,2.1339098923270936,4.0,1.0,8.0,3.875,2.295181287579947,3.0,6.0,25.0,12.875,6.62112420320641,10.0,3.0,6.0,4.5,0.9258200997725514,4.5,0.0,4.0,1.75,1.3887301496588271,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,10.0,18.0,11.75,3.058944729337694,10.0,0.0,3.0,1.5,1.1952286093343936,1.5,265.0,815.0,537.875,157.3244486494618,532.5,6.0,21.0,15.375,4.596194077712559,16.5,55.0,167.0,112.75,36.350476514856624,113.0,23.0,95.0,58.875,20.364096556720323,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.1969148445964,2447.476121652277,2350.514758407627,69.21045720713163,2352.115201963539
Манчестер Юнайтед,2020-01-23 01:15:00,24,2420.3132820555747,0.0,4.0,1.375,1.7677669529663689,0.5,0.0,2.0,1.25,0.8864052604279183,1.5,47.0,73.0,62.0,9.258200997725515,63.0,9.0,24.0,16.625,6.093028803476971,15.5,4.0,10.0,6.5,2.138089935299395,6.5,3.0,10.0,5.625,2.559994419636775,5.0,1.0,8.0,4.5,2.390457218668787,4.0,6.0,25.0,12.875,6.62112420320641,10.0,4.0,6.0,4.75,0.7071067811865476,5.0,0.0,4.0,2.0,1.1952286093343936,2.0,0.0,3.0,1.625,1.0606601717798212,1.5,10.0,18.0,11.875,2.997022331772464,10.5,0.0,3.0,1.25,1.2817398889233114,1.0,448.0,815.0,591.25,119.37904817369396,552.5,6.0,21.0,14.375,4.808846015417836,15.5,77.0,167.0,123.0,28.44041390094636,118.0,48.0,95.0,66.625,16.115099396883302,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.1969148445964,2478.6816672579557,2375.4269128323435,75.52948466148122,2370.545725145328
Манчестер Юнайтед,2020-02-01 22:30:00,25,2194.0288477617632,0.0,4.0,1.25,1.8322507626258087,0.0,0.0,2.0,1.125,0.9910312089651149,1.5,47.0,73.0,61.625,9.085899593797603,63.0,9.0,24.0,15.625,5.31675249968034,15.0,4.0,10.0,6.125,2.100170061141308,5.5,3.0,10.0,5.625,2.559994419636775,5.0,1.0,7.0,3.875,1.9594095320493148,3.0,6.0,25.0,13.0,6.676183683170241,10.0,4.0,5.0,4.5,0.5345224838248488,4.5,0.0,4.0,1.75,1.3887301496588271,2.0,0.0,4.0,1.875,1.3562026818605375,1.5,10.0,18.0,12.375,2.9730936268953445,11.0,0.0,3.0,1.5,1.4142135623730951,1.5,448.0,815.0,605.0,116.69985922381031,598.0,6.0,21.0,14.875,5.0832357523811265,16.5,77.0,167.0,128.875,30.39472463626354,129.0,48.0,100.0,70.125,20.017403142551448,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.1969148445964,2478.6816672579557,2389.744041630671,71.17047090103672,2403.410835569648
Манчестер Юнайтед,2020-02-18 01:00:00,26,2207.2664853304213,0.0,4.0,1.5,1.7728105208558367,1.0,0.0,2.0,0.875,0.9910312089651149,0.5,39.0,73.0,58.5,11.988089327089856,61.0,9.0,24.0,14.625,5.755432216610669,13.5,3.0,10.0,5.5,2.2038926600773587,5.0,3.0,10.0,5.375,2.615202805574687,4.0,1.0,7.0,3.75,2.052872551885702,3.0,6.0,25.0,12.125,6.057757718118856,10.0,4.0,8.0,4.875,1.3562026818605375,4.5,0.0,3.0,1.25,1.164964745021435,1.5,0.0,4.0,1.875,1.3562026818605375,1.5,10.0,18.0,12.375,2.9730936268953445,11.0,0.0,3.0,1.75,1.4880476182856899,2.5,378.0,815.0,581.875,141.8343475426779,587.5,6.0,21.0,14.25,4.949747468305833,14.5,77.0,167.0,128.625,30.533061706007427,129.0,30.0,100.0,67.0,24.22513452712168,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0288477617632,2478.6816672579557,2358.063132394356,94.41447790395382,2370.545725145328
Манчестер Юнайтед,2020-02-23 19:00:00,27,2412.701891001726,0.0,4.0,1.375,1.5979898086569353,1.0,0.0,2.0,0.75,1.0350983390135313,0.0,39.0,72.0,56.625,10.473606283006278,59.0,9.0,24.0,14.5,5.5805785670356025,13.5,3.0,9.0,5.375,1.9226098333849673,5.0,3.0,10.0,5.625,2.8753881725529062,4.0,1.0,7.0,3.5,2.0,3.0,6.0,25.0,13.0,5.879747322073336,12.0,3.0,8.0,4.625,1.5059406173077154,4.0,0.0,3.0,1.25,1.164964745021435,1.5,0.0,4.0,2.0,1.3093073414159542,2.0,6.0,18.0,11.875,3.6815175442433286,11.0,0.0,3.0,1.5,1.6035674514745464,1.5,378.0,692.0,554.625,107.4110096777793,569.5,6.0,21.0,14.75,5.444525428617001,14.5,77.0,158.0,121.125,26.91487905017807,117.0,30.0,100.0,64.0,26.457513110645905,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0288477617632,2478.6816672579557,2330.403248782639,102.85215405241647,2352.115201963539
Манчестер Юнайтед,2020-03-01 19:00:00,28,2562.5757747355547,0.0,4.0,1.25,1.5811388300841898,0.5,0.0,2.0,0.875,0.9910312089651149,0.5,39.0,72.0,55.875,10.24607938955886,57.0,9.0,24.0,14.5,5.5805785670356025,13.5,3.0,9.0,5.375,1.9226098333849673,5.0,3.0,10.0,5.875,2.6958963523950885,4.5,1.0,7.0,3.25,1.7525491637693282,3.0,6.0,16.0,11.5,3.3806170189140663,12.0,3.0,8.0,5.125,1.8850918886280925,4.5,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,4.0,2.375,1.407885953173359,2.5,6.0,18.0,12.0,3.625307868699863,11.0,0.0,4.0,1.625,1.7677669529663689,1.5,378.0,692.0,545.25,115.71238975519061,569.5,10.0,21.0,16.125,4.155461122770509,16.5,77.0,158.0,122.125,26.329980196400776,117.0,30.0,100.0,64.25,26.412929734182406,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0288477617632,2478.6816672579557,2338.285067317837,106.87489749689958,2370.545725145328
Манчестер Юнайтед,2020-03-08 21:30:00,29,2435.9920632621015,0.0,4.0,1.5,1.5118578920369088,1.5,0.0,2.0,0.625,0.9161253813129043,0.0,28.0,72.0,53.0,14.252819269985048,57.0,9.0,24.0,14.75,5.391792704790177,13.5,3.0,9.0,5.625,1.8468119248354136,5.5,2.0,10.0,5.75,2.866057521105554,4.5,1.0,7.0,3.375,1.7677669529663689,3.0,6.0,16.0,11.5,3.3806170189140663,12.0,2.0,8.0,4.875,2.1671244937540095,4.5,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,4.0,2.625,1.5059406173077154,3.0,6.0,18.0,11.5,3.4226138716316967,11.0,0.0,4.0,1.875,1.6420805617960927,2.5,294.0,692.0,514.25,145.97137684197835,522.5,10.0,21.0,17.0,3.8913824205360674,18.0,73.0,158.0,116.125,31.570499339912704,112.5,30.0,100.0,61.125,28.642812611294204,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0288477617632,2562.5757747355547,2360.2934905243155,133.1280657006252,2383.6424761043304
