Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Завершено передач,К2 Завершено передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки
24.11.2018 20:00,Фулхэм,Саутгемптон,3,2,37.0,63.0,10.0,19.0,5.0,8.0,3.0,6.0,2.0,5.0,7.0,14.0,2.0,5.0,4.0,1.0,6.0,2.0,10.0,6.0,2.0,3.0,370.0,600.0,,,19.0,18.0,97.0,119.0,39.0,70.0,,
24.11.2018 20:00,Эвертон,Кардифф,1,0,71.0,29.0,16.0,7.0,8.0,1.0,5.0,4.0,3.0,2.0,13.0,12.0,7.0,3.0,0.0,1.0,1.0,7.0,12.0,13.0,0.0,3.0,517.0,220.0,,,12.0,17.0,140.0,83.0,71.0,35.0,,
11.11.2018 21:30,Арсенал,Вулверхэмптон,1,1,72.0,28.0,10.0,13.0,3.0,5.0,3.0,6.0,4.0,2.0,18.0,10.0,11.0,2.0,1.0,2.0,4.0,2.0,9.0,16.0,2.0,2.0,734.0,292.0,,,13.0,19.0,191.0,49.0,89.0,31.0,,
11.11.2018 21:30,Манчестер Сити,Манчестер Юнайтед,3,1,65.0,35.0,17.0,6.0,5.0,1.0,6.0,1.0,6.0,4.0,12.0,11.0,5.0,1.0,0.0,0.0,0.0,2.0,12.0,12.0,1.0,1.0,700.0,380.0,,,13.0,19.0,157.0,85.0,68.0,40.0,,
11.11.2018 19:15,Челси,Эвертон,0,0,69.0,31.0,14.0,6.0,4.0,1.0,7.0,3.0,3.0,2.0,18.0,12.0,5.0,5.0,5.0,7.0,1.0,4.0,7.0,11.0,4.0,3.0,688.0,310.0,,,19.0,21.0,135.0,74.0,52.0,19.0,,
11.11.2018 17:00,Ливерпуль,Фулхэм,2,0,73.0,27.0,20.0,8.0,7.0,3.0,7.0,4.0,6.0,1.0,14.0,13.0,6.0,3.0,2.0,5.0,3.0,5.0,11.0,9.0,1.0,1.0,725.0,263.0,,,15.0,15.0,146.0,61.0,59.0,31.0,,
10.11.2018 22:30,Кристал Пэлас,Тоттенхэм,0,1,35.0,65.0,11.0,11.0,4.0,2.0,6.0,6.0,1.0,3.0,10.0,16.0,10.0,6.0,4.0,1.0,1.0,4.0,12.0,9.0,1.0,1.0,303.0,584.0,,,21.0,19.0,70.0,142.0,55.0,66.0,,
10.11.2018 20:00,Лестер,Бёрнли,0,0,63.0,37.0,22.0,6.0,5.0,1.0,9.0,3.0,8.0,2.0,12.0,14.0,12.0,1.0,1.0,2.0,1.0,5.0,13.0,10.0,2.0,0.0,479.0,298.0,,,12.0,11.0,102.0,107.0,79.0,30.0,,
10.11.2018 20:00,Ньюкасл Юнайтед,Борнмут,2,1,39.0,61.0,18.0,14.0,6.0,4.0,8.0,5.0,4.0,5.0,13.0,11.0,7.0,10.0,2.0,2.0,3.0,4.0,9.0,11.0,2.0,1.0,323.0,505.0,,,18.0,16.0,103.0,121.0,47.0,57.0,,
10.11.2018 20:00,Саутгемптон,Уотфорд,1,1,42.0,58.0,14.0,12.0,4.0,6.0,6.0,3.0,4.0,3.0,17.0,18.0,7.0,6.0,4.0,4.0,5.0,3.0,13.0,13.0,3.0,2.0,306.0,421.0,,,18.0,12.0,81.0,102.0,41.0,50.0,,
10.11.2018 20:00,Хаддерсфилд,Вест Хэм,1,1,44.0,56.0,15.0,12.0,7.0,6.0,7.0,4.0,1.0,2.0,11.0,16.0,5.0,6.0,7.0,3.0,5.0,6.0,9.0,8.0,1.0,1.0,354.0,448.0,,,19.0,17.0,110.0,102.0,48.0,54.0,,
10.11.2018 17:30,Кардифф,Брайтон,2,1,60.0,40.0,20.0,7.0,6.0,3.0,9.0,2.0,5.0,2.0,21.0,7.0,4.0,1.0,0.0,0.0,2.0,4.0,7.0,21.0,2.0,1.0,472.0,315.0,,,13.0,14.0,108.0,68.0,47.0,19.0,0.0,1.0
06.11.2018 01:00,Хаддерсфилд,Фулхэм,1,0,45.0,55.0,10.0,7.0,2.0,1.0,6.0,3.0,2.0,3.0,14.0,14.0,5.0,4.0,3.0,6.0,1.0,1.0,11.0,8.0,1.0,2.0,387.0,490.0,,,25.0,16.0,156.0,100.0,63.0,25.0,,
04.11.2018 21:00,Челси,Кристал Пэлас,3,1,74.0,26.0,15.0,7.0,6.0,2.0,5.0,2.0,4.0,3.0,14.0,12.0,4.0,2.0,6.0,1.0,1.0,3.0,6.0,13.0,0.0,1.0,883.0,313.0,,,21.0,20.0,186.0,88.0,71.0,30.0,,
04.11.2018 20:00,Манчестер Сити,Саутгемптон,6,1,67.0,33.0,18.0,12.0,8.0,6.0,5.0,4.0,5.0,2.0,10.0,14.0,4.0,4.0,1.0,1.0,5.0,2.0,14.0,9.0,1.0,1.0,729.0,341.0,,,12.0,21.0,141.0,98.0,75.0,43.0,,
04.11.2018 00:45,Вулверхэмптон,Тоттенхэм,2,3,49.0,51.0,16.0,10.0,7.0,8.0,4.0,1.0,5.0,1.0,9.0,16.0,5.0,1.0,5.0,3.0,5.0,5.0,11.0,8.0,1.0,2.0,458.0,505.0,,,19.0,23.0,121.0,100.0,56.0,34.0,,
03.11.2018 22:30,Арсенал,Ливерпуль,1,1,62.0,38.0,12.0,13.0,4.0,4.0,5.0,5.0,3.0,4.0,8.0,14.0,5.0,8.0,7.0,1.0,3.0,3.0,7.0,7.0,1.0,1.0,586.0,356.0,,,21.0,13.0,126.0,97.0,67.0,42.0,,
03.11.2018 20:00,Вест Хэм,Бёрнли,4,2,63.0,37.0,22.0,6.0,10.0,3.0,6.0,1.0,6.0,2.0,11.0,9.0,10.0,4.0,2.0,2.0,1.0,6.0,7.0,9.0,1.0,4.0,527.0,312.0,,,14.0,19.0,130.0,111.0,75.0,16.0,,
03.11.2018 20:00,Кардифф,Лестер,0,1,40.0,60.0,11.0,13.0,2.0,5.0,8.0,4.0,1.0,4.0,15.0,17.0,6.0,12.0,4.0,3.0,4.0,2.0,13.0,12.0,2.0,2.0,271.0,403.0,,,13.0,10.0,104.0,96.0,60.0,60.0,,
03.11.2018 20:00,Ньюкасл Юнайтед,Уотфорд,1,0,42.0,58.0,10.0,16.0,2.0,1.0,4.0,10.0,4.0,5.0,13.0,16.0,8.0,9.0,4.0,2.0,1.0,1.0,12.0,11.0,1.0,5.0,326.0,452.0,,,19.0,8.0,100.0,116.0,42.0,59.0,,
03.11.2018 20:00,Эвертон,Брайтон,3,1,61.0,39.0,14.0,5.0,3.0,3.0,9.0,0.0,2.0,2.0,19.0,11.0,6.0,4.0,2.0,2.0,2.0,0.0,9.0,17.0,0.0,1.0,491.0,315.0,,,18.0,15.0,135.0,93.0,78.0,26.0,,
03.11.2018 17:30,Борнмут,Манчестер Юнайтед,1,2,49.0,51.0,18.0,18.0,7.0,8.0,3.0,6.0,8.0,4.0,17.0,12.0,9.0,5.0,0.0,5.0,6.0,6.0,12.0,12.0,4.0,3.0,412.0,448.0,,,18.0,17.0,101.0,111.0,50.0,51.0,,
30.10.2018 01:00,Тоттенхэм,Манчестер Сити,0,1,48.0,52.0,4.0,13.0,1.0,6.0,3.0,2.0,0.0,5.0,17.0,16.0,3.0,6.0,4.0,4.0,5.0,1.0,13.0,13.0,2.0,2.0,476.0,514.0,,,18.0,13.0,106.0,110.0,36.0,64.0,,
28.10.2018 21:00,Манчестер Юнайтед,Эвертон,2,1,54.0,46.0,14.0,14.0,10.0,6.0,3.0,7.0,1.0,1.0,11.0,22.0,8.0,4.0,7.0,0.0,5.0,8.0,15.0,12.0,2.0,1.0,486.0,413.0,,,15.0,15.0,104.0,92.0,38.0,41.0,,
28.10.2018 18:30,Бёрнли,Челси,0,4,30.0,70.0,7.0,24.0,1.0,8.0,4.0,9.0,2.0,7.0,10.0,19.0,4.0,4.0,5.0,0.0,4.0,1.0,14.0,10.0,4.0,2.0,325.0,796.0,,,10.0,9.0,92.0,122.0,39.0,40.0,,
28.10.2018 18:30,Кристал Пэлас,Арсенал,2,2,42.0,58.0,16.0,7.0,3.0,2.0,11.0,3.0,2.0,2.0,14.0,12.0,6.0,4.0,2.0,0.0,0.0,1.0,10.0,16.0,1.0,2.0,399.0,555.0,,,22.0,25.0,116.0,129.0,54.0,40.0,,
27.10.2018 21:30,Лестер,Вест Хэм,1,1,64.0,36.0,21.0,11.0,7.0,3.0,11.0,6.0,3.0,2.0,6.0,24.0,8.0,0.0,7.0,1.0,2.0,6.0,17.0,5.0,1.0,1.0,552.0,327.0,,,16.0,22.0,153.0,85.0,103.0,34.0,0.0,1.0
27.10.2018 19:00,Брайтон,Вулверхэмптон,1,0,40.0,60.0,7.0,25.0,1.0,7.0,5.0,8.0,1.0,10.0,9.0,11.0,1.0,10.0,0.0,1.0,7.0,0.0,11.0,8.0,3.0,0.0,362.0,523.0,,,20.0,12.0,82.0,144.0,32.0,81.0,,
27.10.2018 19:00,Ливерпуль,Кардифф,4,1,80.0,20.0,19.0,2.0,7.0,1.0,6.0,1.0,6.0,0.0,8.0,6.0,8.0,0.0,0.0,4.0,0.0,3.0,6.0,4.0,,,818.0,207.0,,,13.0,15.0,163.0,91.0,83.0,25.0,,
27.10.2018 19:00,Саутгемптон,Ньюкасл Юнайтед,0,0,50.0,50.0,22.0,6.0,4.0,0.0,13.0,4.0,5.0,2.0,15.0,10.0,7.0,2.0,1.0,3.0,0.0,4.0,9.0,12.0,0.0,1.0,405.0,414.0,,,13.0,16.0,140.0,99.0,66.0,41.0,,
27.10.2018 19:00,Уотфорд,Хаддерсфилд,3,0,48.0,52.0,12.0,13.0,6.0,7.0,6.0,4.0,0.0,2.0,16.0,12.0,3.0,3.0,3.0,3.0,7.0,3.0,9.0,13.0,1.0,2.0,467.0,498.0,,,19.0,25.0,120.0,114.0,47.0,38.0,,
27.10.2018 19:00,Фулхэм,Борнмут,0,3,52.0,48.0,11.0,12.0,1.0,5.0,9.0,6.0,1.0,1.0,4.0,16.0,5.0,5.0,1.0,1.0,2.0,1.0,16.0,3.0,4.0,1.0,547.0,495.0,,,11.0,7.0,113.0,116.0,41.0,68.0,1.0,0.0
23.10.2018 00:00,Арсенал,Лестер,3,1,69.0,31.0,19.0,8.0,6.0,2.0,11.0,3.0,2.0,3.0,11.0,12.0,6.0,4.0,2.0,1.0,1.0,3.0,10.0,10.0,2.0,2.0,703.0,309.0,,,20.0,14.0,145.0,87.0,68.0,40.0,,
21.10.2018 20:00,Эвертон,Кристал Пэлас,2,0,60.0,40.0,20.0,7.0,4.0,3.0,9.0,4.0,7.0,0.0,17.0,13.0,10.0,5.0,1.0,0.0,3.0,2.0,13.0,17.0,2.0,1.0,510.0,350.0,,,19.0,23.0,113.0,113.0,78.0,45.0,,
20.10.2018 21:30,Хаддерсфилд,Ливерпуль,0,1,48.0,52.0,13.0,11.0,1.0,2.0,6.0,4.0,6.0,5.0,7.0,12.0,2.0,4.0,3.0,2.0,1.0,1.0,9.0,6.0,0.0,2.0,521.0,585.0,,,22.0,13.0,105.0,143.0,56.0,45.0,,
20.10.2018 19:00,Борнмут,Саутгемптон,0,0,57.0,43.0,9.0,8.0,2.0,4.0,5.0,2.0,2.0,2.0,18.0,11.0,6.0,4.0,0.0,4.0,4.0,2.0,11.0,14.0,1.0,2.0,458.0,346.0,,,9.0,18.0,94.0,113.0,60.0,43.0,,
20.10.2018 19:00,Вест Хэм,Тоттенхэм,0,1,44.0,56.0,13.0,10.0,4.0,2.0,7.0,4.0,2.0,4.0,11.0,11.0,10.0,6.0,3.0,2.0,1.0,4.0,8.0,10.0,3.0,0.0,377.0,506.0,,,32.0,13.0,113.0,104.0,70.0,35.0,,
20.10.2018 19:00,Вулверхэмптон,Уотфорд,0,2,45.0,55.0,10.0,9.0,1.0,3.0,6.0,2.0,3.0,4.0,14.0,25.0,8.0,2.0,2.0,1.0,1.0,1.0,23.0,13.0,3.0,1.0,420.0,550.0,,,22.0,15.0,94.0,142.0,57.0,36.0,,
20.10.2018 19:00,Кардифф,Фулхэм,4,2,40.0,60.0,22.0,9.0,5.0,4.0,10.0,3.0,7.0,2.0,15.0,15.0,4.0,4.0,0.0,0.0,2.0,1.0,15.0,16.0,3.0,3.0,313.0,479.0,,,13.0,17.0,110.0,102.0,58.0,39.0,,
20.10.2018 19:00,Манчестер Сити,Бёрнли,5,0,69.0,31.0,24.0,5.0,10.0,0.0,6.0,4.0,8.0,1.0,5.0,10.0,10.0,1.0,0.0,0.0,0.0,5.0,11.0,5.0,2.0,2.0,679.0,302.0,,,12.0,12.0,133.0,77.0,66.0,21.0,,
20.10.2018 19:00,Ньюкасл Юнайтед,Брайтон,0,1,68.0,32.0,27.0,8.0,6.0,2.0,12.0,4.0,9.0,2.0,19.0,11.0,10.0,2.0,1.0,1.0,1.0,6.0,13.0,17.0,0.0,2.0,504.0,247.0,,,17.0,19.0,124.0,73.0,97.0,38.0,,
20.10.2018 16:30,Челси,Манчестер Юнайтед,2,2,62.0,38.0,21.0,7.0,6.0,4.0,8.0,3.0,7.0,0.0,18.0,11.0,5.0,3.0,2.0,1.0,2.0,4.0,9.0,17.0,2.0,5.0,611.0,371.0,,,12.0,21.0,107.0,87.0,72.0,38.0,,
07.10.2018 20:30,Ливерпуль,Манчестер Сити,0,0,49.0,51.0,7.0,6.0,2.0,2.0,4.0,3.0,1.0,1.0,15.0,11.0,2.0,6.0,2.0,5.0,2.0,2.0,10.0,10.0,1.0,3.0,515.0,528.0,,,17.0,16.0,96.0,120.0,46.0,41.0,,
07.10.2018 18:15,Саутгемптон,Челси,0,3,35.0,65.0,15.0,21.0,6.0,6.0,6.0,3.0,3.0,12.0,11.0,13.0,4.0,12.0,0.0,0.0,3.0,6.0,13.0,11.0,6.0,0.0,346.0,651.0,,,21.0,13.0,94.0,141.0,33.0,84.0,,
07.10.2018 16:00,Фулхэм,Арсенал,1,5,49.0,51.0,21.0,9.0,4.0,7.0,8.0,2.0,9.0,0.0,13.0,15.0,4.0,2.0,4.0,1.0,2.0,3.0,11.0,12.0,2.0,0.0,473.0,504.0,,,15.0,20.0,121.0,90.0,48.0,51.0,,
06.10.2018 21:30,Манчестер Юнайтед,Ньюкасл Юнайтед,3,2,73.0,27.0,18.0,13.0,10.0,8.0,5.0,5.0,3.0,0.0,9.0,18.0,10.0,6.0,1.0,0.0,6.0,7.0,16.0,8.0,2.0,2.0,610.0,222.0,,,10.0,18.0,138.0,73.0,80.0,46.0,,
06.10.2018 19:00,Бёрнли,Хаддерсфилд,1,1,32.0,68.0,6.0,19.0,3.0,2.0,0.0,8.0,3.0,9.0,11.0,11.0,1.0,10.0,3.0,0.0,1.0,2.0,9.0,11.0,2.0,2.0,275.0,581.0,,,16.0,11.0,107.0,109.0,28.0,65.0,,
06.10.2018 19:00,Кристал Пэлас,Вулверхэмптон,0,1,67.0,33.0,11.0,7.0,4.0,2.0,4.0,5.0,3.0,0.0,14.0,12.0,6.0,3.0,1.0,1.0,1.0,4.0,11.0,13.0,3.0,4.0,641.0,314.0,,,17.0,19.0,141.0,96.0,76.0,31.0,,
06.10.2018 19:00,Лестер,Эвертон,1,2,51.0,49.0,8.0,17.0,2.0,8.0,5.0,5.0,1.0,4.0,11.0,15.0,2.0,10.0,5.0,0.0,6.0,1.0,10.0,11.0,4.0,1.0,461.0,422.0,,,13.0,11.0,115.0,120.0,36.0,55.0,1.0,0.0
06.10.2018 19:00,Тоттенхэм,Кардифф,1,0,76.0,24.0,19.0,8.0,7.0,6.0,6.0,2.0,6.0,0.0,14.0,7.0,6.0,2.0,0.0,3.0,6.0,6.0,7.0,11.0,3.0,1.0,685.0,222.0,,,18.0,15.0,123.0,86.0,81.0,43.0,0.0,1.0
06.10.2018 19:00,Уотфорд,Борнмут,0,4,47.0,53.0,14.0,10.0,2.0,7.0,2.0,3.0,10.0,0.0,11.0,11.0,10.0,7.0,1.0,2.0,3.0,2.0,11.0,9.0,5.0,1.0,374.0,428.0,,,17.0,9.0,102.0,77.0,49.0,46.0,1.0,0.0
06.10.2018 00:00,Брайтон,Вест Хэм,1,0,35.0,65.0,9.0,16.0,4.0,4.0,4.0,7.0,1.0,5.0,8.0,18.0,2.0,9.0,5.0,1.0,4.0,3.0,12.0,8.0,3.0,2.0,282.0,514.0,,,17.0,12.0,88.0,114.0,62.0,104.0,,
02.10.2018 00:00,Борнмут,Кристал Пэлас,2,1,44.0,56.0,11.0,10.0,5.0,2.0,4.0,4.0,2.0,4.0,13.0,11.0,3.0,3.0,2.0,2.0,1.0,3.0,9.0,12.0,3.0,4.0,425.0,532.0,,,12.0,20.0,106.0,119.0,46.0,51.0,,
30.09.2018 20:00,Кардифф,Бёрнли,1,2,54.0,46.0,19.0,3.0,5.0,2.0,8.0,1.0,6.0,0.0,16.0,13.0,10.0,2.0,2.0,1.0,0.0,4.0,11.0,15.0,1.0,3.0,317.0,286.0,,,9.0,12.0,108.0,100.0,80.0,33.0,,
29.09.2018 21:30,Челси,Ливерпуль,1,1,47.0,53.0,10.0,13.0,4.0,6.0,4.0,6.0,2.0,1.0,11.0,9.0,4.0,4.0,2.0,2.0,5.0,3.0,7.0,9.0,0.0,2.0,558.0,616.0,,,13.0,15.0,89.0,132.0,34.0,63.0,,
29.09.2018 19:00,Арсенал,Уотфорд,2,0,63.0,37.0,9.0,13.0,2.0,4.0,6.0,7.0,1.0,2.0,20.0,12.0,6.0,6.0,1.0,3.0,4.0,1.0,11.0,17.0,2.0,2.0,541.0,299.0,,,10.0,24.0,94.0,95.0,61.0,40.0,,
29.09.2018 19:00,Вулверхэмптон,Саутгемптон,2,0,49.0,51.0,14.0,17.0,6.0,6.0,6.0,4.0,2.0,7.0,8.0,11.0,8.0,6.0,0.0,2.0,6.0,4.0,11.0,7.0,3.0,1.0,425.0,444.0,,,20.0,30.0,113.0,124.0,38.0,41.0,,
29.09.2018 19:00,Манчестер Сити,Брайтон,2,0,80.0,20.0,28.0,4.0,8.0,1.0,13.0,1.0,7.0,2.0,13.0,4.0,10.0,3.0,0.0,2.0,1.0,6.0,4.0,10.0,0.0,3.0,850.0,210.0,,,15.0,15.0,159.0,37.0,101.0,17.0,,
29.09.2018 19:00,Ньюкасл Юнайтед,Лестер,0,2,41.0,59.0,6.0,12.0,1.0,5.0,4.0,4.0,1.0,3.0,5.0,11.0,5.0,9.0,1.0,0.0,3.0,1.0,11.0,5.0,,,374.0,524.0,,,24.0,22.0,103.0,116.0,27.0,41.0,,
29.09.2018 19:00,Хаддерсфилд,Тоттенхэм,0,2,53.0,47.0,9.0,10.0,5.0,6.0,3.0,4.0,1.0,0.0,17.0,17.0,3.0,0.0,1.0,1.0,4.0,5.0,17.0,16.0,2.0,2.0,421.0,389.0,,,26.0,16.0,140.0,90.0,51.0,30.0,,
29.09.2018 19:00,Эвертон,Фулхэм,3,0,51.0,49.0,19.0,6.0,6.0,0.0,6.0,6.0,7.0,0.0,12.0,19.0,12.0,1.0,6.0,0.0,0.0,3.0,13.0,13.0,0.0,3.0,389.0,389.0,,,25.0,21.0,84.0,107.0,51.0,25.0,,
29.09.2018 16:30,Вест Хэм,Манчестер Юнайтед,3,1,49.0,51.0,8.0,9.0,3.0,4.0,4.0,1.0,1.0,4.0,16.0,14.0,4.0,9.0,2.0,4.0,3.0,0.0,12.0,12.0,0.0,1.0,455.0,457.0,,,25.0,9.0,93.0,105.0,47.0,64.0,,
23.09.2018 20:00,Арсенал,Эвертон,2,0,62.0,38.0,9.0,9.0,5.0,6.0,1.0,2.0,3.0,1.0,14.0,18.0,5.0,9.0,1.0,2.0,6.0,3.0,17.0,12.0,2.0,1.0,555.0,315.0,,,19.0,21.0,139.0,91.0,58.0,55.0,,
23.09.2018 17:30,Вест Хэм,Челси,0,0,28.0,72.0,6.0,17.0,1.0,6.0,4.0,6.0,1.0,5.0,12.0,13.0,1.0,8.0,2.0,3.0,6.0,1.0,11.0,9.0,2.0,1.0,297.0,758.0,,,22.0,8.0,56.0,186.0,29.0,78.0,,
22.09.2018 21:30,Брайтон,Тоттенхэм,1,2,29.0,71.0,8.0,16.0,4.0,7.0,3.0,5.0,1.0,4.0,9.0,15.0,5.0,7.0,2.0,0.0,5.0,3.0,15.0,9.0,2.0,1.0,255.0,658.0,,,13.0,18.0,64.0,123.0,30.0,44.0,,
22.09.2018 19:00,Бёрнли,Борнмут,4,0,37.0,63.0,12.0,19.0,5.0,5.0,3.0,5.0,4.0,9.0,9.0,18.0,3.0,8.0,1.0,2.0,5.0,1.0,17.0,6.0,2.0,0.0,360.0,603.0,,,15.0,9.0,108.0,105.0,33.0,66.0,,
22.09.2018 19:00,Кардифф,Манчестер Сити,0,5,22.0,78.0,2.0,21.0,2.0,10.0,0.0,4.0,0.0,7.0,5.0,8.0,1.0,9.0,2.0,1.0,5.0,2.0,6.0,4.0,1.0,1.0,219.0,800.0,,,15.0,14.0,50.0,131.0,18.0,57.0,,
22.09.2018 19:00,Кристал Пэлас,Ньюкасл Юнайтед,0,0,62.0,38.0,16.0,6.0,4.0,3.0,7.0,3.0,5.0,0.0,12.0,10.0,9.0,5.0,2.0,1.0,3.0,4.0,8.0,11.0,1.0,1.0,479.0,297.0,,,30.0,27.0,108.0,81.0,64.0,29.0,,
22.09.2018 19:00,Лестер,Хаддерсфилд,3,1,62.0,38.0,18.0,9.0,8.0,2.0,7.0,5.0,3.0,2.0,16.0,11.0,3.0,1.0,1.0,0.0,1.0,5.0,10.0,16.0,2.0,1.0,589.0,357.0,,,23.0,11.0,125.0,96.0,34.0,27.0,,
22.09.2018 19:00,Ливерпуль,Саутгемптон,3,0,61.0,39.0,12.0,7.0,4.0,1.0,5.0,1.0,3.0,5.0,11.0,11.0,5.0,4.0,4.0,1.0,1.0,1.0,7.0,10.0,0.0,2.0,749.0,478.0,,,16.0,20.0,110.0,109.0,58.0,36.0,,
22.09.2018 19:00,Манчестер Юнайтед,Вулверхэмптон,1,1,64.0,36.0,15.0,11.0,6.0,8.0,3.0,3.0,6.0,0.0,18.0,7.0,5.0,4.0,3.0,2.0,7.0,5.0,5.0,17.0,1.0,1.0,684.0,379.0,,,15.0,13.0,139.0,77.0,60.0,44.0,,
22.09.2018 16:30,Фулхэм,Уотфорд,1,1,61.0,39.0,15.0,11.0,3.0,6.0,6.0,4.0,6.0,1.0,14.0,17.0,8.0,8.0,5.0,6.0,5.0,2.0,11.0,9.0,2.0,1.0,524.0,335.0,,,14.0,11.0,100.0,104.0,47.0,50.0,,
18.09.2018 00:00,Саутгемптон,Брайтон,2,2,51.0,49.0,14.0,12.0,5.0,4.0,6.0,5.0,3.0,3.0,14.0,11.0,1.0,4.0,2.0,2.0,2.0,3.0,10.0,13.0,2.0,3.0,468.0,441.0,,,17.0,14.0,119.0,118.0,45.0,36.0,,
16.09.2018 20:00,Эвертон,Вест Хэм,1,3,56.0,44.0,16.0,9.0,4.0,4.0,6.0,2.0,6.0,3.0,12.0,18.0,4.0,2.0,3.0,0.0,1.0,3.0,15.0,12.0,2.0,5.0,458.0,380.0,,,23.0,19.0,136.0,100.0,62.0,46.0,,
16.09.2018 17:30,Вулверхэмптон,Бёрнли,1,0,59.0,41.0,30.0,7.0,7.0,2.0,13.0,5.0,10.0,0.0,10.0,11.0,8.0,2.0,1.0,1.0,2.0,6.0,10.0,9.0,2.0,4.0,567.0,395.0,,,13.0,17.0,132.0,109.0,71.0,31.0,,
15.09.2018 21:30,Уотфорд,Манчестер Юнайтед,1,2,43.0,57.0,14.0,9.0,5.0,6.0,3.0,1.0,6.0,2.0,14.0,11.0,6.0,8.0,2.0,4.0,4.0,4.0,9.0,11.0,2.0,3.0,387.0,520.0,,,25.0,11.0,99.0,94.0,57.0,50.0,0.0,1.0
15.09.2018 19:00,Борнмут,Лестер,4,2,47.0,53.0,10.0,14.0,5.0,8.0,2.0,4.0,3.0,2.0,18.0,13.0,4.0,6.0,1.0,3.0,6.0,1.0,13.0,15.0,3.0,4.0,360.0,398.0,,,14.0,20.0,68.0,110.0,32.0,55.0,0.0,1.0
15.09.2018 19:00,Манчестер Сити,Фулхэм,3,0,65.0,35.0,28.0,9.0,9.0,3.0,8.0,5.0,11.0,1.0,8.0,12.0,10.0,4.0,5.0,2.0,3.0,6.0,7.0,7.0,,,736.0,400.0,,,16.0,13.0,165.0,76.0,76.0,31.0,,
15.09.2018 19:00,Ньюкасл Юнайтед,Арсенал,1,2,36.0,64.0,4.0,12.0,2.0,2.0,0.0,5.0,2.0,5.0,12.0,16.0,10.0,4.0,3.0,1.0,0.0,1.0,13.0,11.0,,,327.0,598.0,,,17.0,14.0,95.0,120.0,40.0,49.0,,
15.09.2018 19:00,Хаддерсфилд,Кристал Пэлас,0,1,58.0,42.0,15.0,7.0,2.0,2.0,9.0,2.0,4.0,3.0,19.0,16.0,5.0,3.0,5.0,2.0,1.0,2.0,11.0,17.0,1.0,2.0,494.0,363.0,,,17.0,13.0,103.0,83.0,63.0,23.0,,
15.09.2018 19:00,Челси,Кардифф,4,1,77.0,23.0,18.0,6.0,7.0,2.0,8.0,4.0,3.0,0.0,9.0,8.0,5.0,4.0,0.0,0.0,1.0,3.0,8.0,10.0,,,766.0,227.0,,,11.0,12.0,132.0,84.0,39.0,34.0,,
15.09.2018 16:30,Тоттенхэм,Ливерпуль,1,2,60.0,40.0,11.0,17.0,3.0,10.0,5.0,5.0,3.0,2.0,18.0,20.0,5.0,4.0,3.0,2.0,8.0,2.0,17.0,16.0,,,549.0,356.0,,,9.0,17.0,81.0,71.0,48.0,43.0,,
02.09.2018 20:00,Бёрнли,Манчестер Юнайтед,0,2,46.0,54.0,9.0,21.0,2.0,9.0,6.0,6.0,1.0,6.0,14.0,7.0,2.0,5.0,1.0,1.0,7.0,2.0,7.0,13.0,2.0,3.0,437.0,513.0,,,15.0,6.0,111.0,97.0,47.0,49.0,0.0,1.0
02.09.2018 20:00,Уотфорд,Тоттенхэм,2,1,35.0,65.0,7.0,11.0,3.0,2.0,3.0,7.0,1.0,2.0,4.0,8.0,3.0,10.0,2.0,2.0,1.0,1.0,9.0,8.0,2.0,1.0,289.0,532.0,,,16.0,20.0,82.0,145.0,56.0,83.0,,
02.09.2018 17:30,Кардифф,Арсенал,2,3,28.0,72.0,14.0,17.0,3.0,11.0,10.0,4.0,1.0,2.0,15.0,14.0,3.0,9.0,3.0,1.0,8.0,1.0,12.0,14.0,3.0,4.0,234.0,635.0,,,14.0,11.0,90.0,130.0,45.0,68.0,,
01.09.2018 21:30,Манчестер Сити,Ньюкасл Юнайтед,2,1,78.0,22.0,24.0,3.0,8.0,2.0,9.0,1.0,7.0,0.0,15.0,7.0,4.0,0.0,2.0,1.0,1.0,6.0,5.0,13.0,,,767.0,217.0,,,10.0,18.0,172.0,69.0,78.0,20.0,,
01.09.2018 19:00,Брайтон,Фулхэм,2,2,41.0,59.0,15.0,10.0,5.0,5.0,7.0,3.0,3.0,2.0,13.0,13.0,7.0,1.0,2.0,4.0,3.0,3.0,12.0,14.0,3.0,3.0,370.0,551.0,,,19.0,14.0,112.0,121.0,61.0,29.0,,
01.09.2018 19:00,Вест Хэм,Вулверхэмптон,0,1,48.0,52.0,13.0,15.0,3.0,6.0,5.0,7.0,5.0,2.0,11.0,11.0,4.0,4.0,1.0,0.0,5.0,3.0,10.0,11.0,2.0,1.0,444.0,495.0,,,20.0,23.0,115.0,133.0,61.0,51.0,,
