Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки,К1 Вбрасывания,К2 Вбрасывания,К1 Завершено передач,К2 Завершено передач
30.11.2019 20:00,Ливерпуль,Брайтон,2,1,45.0,55.0,15.0,12.0,7.0,5.0,5.0,4.0,3.0,3.0,16.0,4.0,4.0,5.0,1.0,6.0,4.0,5.0,3.0,10.0,,,482.0,592.0,11.0,11.0,104.0,118.0,46.0,51.0,1.0,0.0,,,,
30.11.2019 20:00,Тоттенхэм,Борнмут,3,2,53.0,47.0,15.0,20.0,5.0,6.0,8.0,8.0,2.0,6.0,12.0,11.0,4.0,8.0,1.0,0.0,4.0,2.0,10.0,12.0,0.0,2.0,514.0,455.0,18.0,8.0,134.0,98.0,50.0,53.0,,,,,,
30.11.2019 20:00,Челси,Вест Хэм,0,1,66.0,34.0,19.0,5.0,6.0,4.0,8.0,1.0,5.0,0.0,16.0,3.0,9.0,3.0,3.0,0.0,3.0,6.0,0.0,16.0,0.0,3.0,671.0,354.0,7.0,26.0,169.0,108.0,87.0,41.0,,,,,,
30.11.2019 17:30,Ньюкасл Юнайтед,Манчестер Сити,2,2,24.0,76.0,6.0,24.0,3.0,9.0,3.0,8.0,0.0,7.0,9.0,7.0,1.0,10.0,3.0,3.0,7.0,1.0,4.0,6.0,1.0,2.0,238.0,760.0,18.0,12.0,67.0,167.0,21.0,96.0,,,,,,
26.11.2019 01:00,Астон Вилла,Ньюкасл Юнайтед,2,0,62.0,38.0,17.0,11.0,8.0,5.0,6.0,3.0,3.0,3.0,11.0,11.0,11.0,6.0,1.0,2.0,5.0,6.0,10.0,9.0,1.0,1.0,490.0,296.0,15.0,15.0,118.0,101.0,65.0,43.0,,,,,,
24.11.2019 21:30,Шеффилд Юнайтед,Манчестер Юнайтед,3,3,41.0,59.0,12.0,11.0,8.0,5.0,1.0,4.0,3.0,2.0,12.0,15.0,6.0,3.0,3.0,1.0,2.0,5.0,13.0,10.0,1.0,2.0,381.0,581.0,13.0,10.0,116.0,134.0,64.0,42.0,,,,,275.0,471.0
23.11.2019 22:30,Манчестер Сити,Челси,2,1,47.0,53.0,15.0,11.0,4.0,2.0,7.0,6.0,4.0,3.0,13.0,7.0,8.0,2.0,3.0,4.0,1.0,2.0,5.0,9.0,1.0,1.0,558.0,644.0,15.0,15.0,119.0,101.0,59.0,41.0,,,,,477.0,572.0
23.11.2019 20:00,Арсенал,Саутгемптон,2,2,61.0,39.0,12.0,21.0,5.0,6.0,3.0,11.0,4.0,4.0,20.0,14.0,6.0,8.0,2.0,1.0,4.0,3.0,13.0,19.0,6.0,2.0,487.0,316.0,26.0,19.0,108.0,93.0,53.0,48.0,,,,,,
23.11.2019 20:00,Борнмут,Вулверхэмптон,1,2,47.0,53.0,9.0,18.0,2.0,8.0,4.0,7.0,3.0,3.0,16.0,10.0,5.0,9.0,0.0,4.0,6.0,1.0,10.0,12.0,4.0,1.0,443.0,509.0,8.0,11.0,90.0,111.0,39.0,52.0,1.0,0.0,,,,
23.11.2019 20:00,Брайтон,Лестер,0,2,53.0,47.0,7.0,19.0,0.0,9.0,4.0,8.0,3.0,2.0,2.0,10.0,6.0,7.0,2.0,1.0,7.0,0.0,9.0,1.0,2.0,0.0,458.0,418.0,11.0,17.0,115.0,81.0,67.0,51.0,,,,,,
23.11.2019 20:00,Кристал Пэлас,Ливерпуль,1,2,40.0,60.0,16.0,12.0,6.0,4.0,7.0,4.0,3.0,4.0,7.0,10.0,9.0,8.0,3.0,0.0,2.0,5.0,8.0,7.0,0.0,1.0,330.0,510.0,14.0,24.0,76.0,125.0,45.0,54.0,,,,,,
23.11.2019 20:00,Уотфорд,Бёрнли,0,3,62.0,38.0,15.0,11.0,4.0,5.0,4.0,3.0,7.0,3.0,15.0,15.0,7.0,5.0,2.0,2.0,2.0,4.0,14.0,13.0,1.0,3.0,396.0,248.0,11.0,6.0,84.0,74.0,67.0,30.0,,,,,300.0,157.0
23.11.2019 20:00,Эвертон,Норвич,0,2,57.0,43.0,18.0,13.0,7.0,5.0,7.0,3.0,4.0,5.0,11.0,12.0,7.0,7.0,0.0,0.0,3.0,7.0,12.0,11.0,3.0,5.0,401.0,307.0,20.0,18.0,97.0,92.0,74.0,39.0,,,,,297.0,216.0
23.11.2019 17:30,Вест Хэм,Тоттенхэм,2,3,47.0,53.0,11.0,15.0,4.0,6.0,4.0,6.0,3.0,3.0,20.0,16.0,3.0,7.0,4.0,6.0,3.0,2.0,12.0,14.0,3.0,2.0,407.0,471.0,18.0,19.0,121.0,117.0,49.0,26.0,,,,,,
10.11.2019 21:30,Ливерпуль,Манчестер Сити,3,1,45.0,55.0,12.0,18.0,5.0,3.0,5.0,7.0,2.0,8.0,10.0,13.0,4.0,13.0,3.0,5.0,2.0,2.0,10.0,5.0,0.0,2.0,416.0,507.0,14.0,15.0,81.0,112.0,47.0,81.0,,,,,324.0,425.0
10.11.2019 19:00,Вулверхэмптон,Астон Вилла,2,1,49.0,51.0,17.0,13.0,5.0,4.0,7.0,4.0,5.0,5.0,9.0,17.0,6.0,3.0,0.0,1.0,3.0,3.0,17.0,8.0,4.0,3.0,385.0,375.0,13.0,20.0,106.0,113.0,52.0,44.0,,,,,309.0,299.0
10.11.2019 19:00,Манчестер Юнайтед,Брайтон,3,1,43.0,57.0,21.0,6.0,11.0,2.0,5.0,3.0,5.0,1.0,18.0,9.0,5.0,2.0,0.0,4.0,1.0,8.0,10.0,14.0,2.0,5.0,359.0,483.0,23.0,29.0,109.0,103.0,51.0,41.0,,,,,287.0,390.0
09.11.2019 22:30,Лестер,Арсенал,2,0,51.0,49.0,19.0,8.0,7.0,1.0,9.0,4.0,3.0,3.0,13.0,11.0,5.0,4.0,1.0,2.0,1.0,5.0,10.0,10.0,1.0,1.0,486.0,478.0,20.0,18.0,132.0,92.0,60.0,43.0,,,,,426.0,401.0
09.11.2019 20:00,Бёрнли,Вест Хэм,3,0,40.0,60.0,14.0,7.0,12.0,4.0,1.0,2.0,1.0,1.0,11.0,23.0,11.0,4.0,7.0,1.0,4.0,9.0,17.0,10.0,2.0,1.0,299.0,459.0,7.0,16.0,105.0,107.0,46.0,38.0,,,,,208.0,348.0
09.11.2019 20:00,Ньюкасл Юнайтед,Борнмут,2,1,33.0,67.0,20.0,16.0,9.0,3.0,4.0,7.0,7.0,6.0,6.0,14.0,5.0,4.0,4.0,1.0,2.0,7.0,10.0,5.0,2.0,0.0,279.0,559.0,18.0,14.0,71.0,127.0,43.0,61.0,,,,,194.0,469.0
09.11.2019 20:00,Саутгемптон,Эвертон,1,2,47.0,53.0,4.0,24.0,3.0,5.0,1.0,9.0,0.0,10.0,12.0,14.0,5.0,9.0,2.0,0.0,3.0,2.0,12.0,12.0,1.0,1.0,341.0,373.0,10.0,24.0,99.0,124.0,30.0,66.0,,,,,242.0,270.0
09.11.2019 20:00,Тоттенхэм,Шеффилд Юнайтед,1,1,61.0,39.0,17.0,14.0,5.0,4.0,8.0,7.0,4.0,3.0,15.0,7.0,4.0,4.0,1.0,6.0,3.0,4.0,6.0,9.0,2.0,2.0,602.0,378.0,19.0,27.0,112.0,126.0,60.0,49.0,,,,,507.0,285.0
09.11.2019 17:30,Челси,Кристал Пэлас,2,0,60.0,40.0,23.0,3.0,5.0,1.0,10.0,1.0,8.0,1.0,17.0,9.0,7.0,0.0,0.0,0.0,1.0,3.0,9.0,17.0,3.0,2.0,572.0,377.0,18.0,20.0,147.0,99.0,63.0,37.0,,,,,498.0,290.0
09.11.2019 01:00,Норвич,Уотфорд,0,2,66.0,34.0,17.0,12.0,5.0,2.0,7.0,6.0,5.0,4.0,13.0,8.0,10.0,4.0,1.0,0.0,0.0,5.0,7.0,13.0,1.0,4.0,597.0,316.0,18.0,25.0,135.0,90.0,77.0,43.0,0.0,1.0,,,523.0,232.0
03.11.2019 21:30,Эвертон,Тоттенхэм,1,1,48.0,52.0,7.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,5.0,2.0,1.0,2.0,1.0,2.0,9.0,8.0,1.0,2.0,375.0,435.0,26.0,14.0,118.0,94.0,68.0,31.0,0.0,1.0,,,282.0,337.0
03.11.2019 19:00,Кристал Пэлас,Лестер,0,2,44.0,56.0,12.0,14.0,3.0,5.0,5.0,7.0,4.0,2.0,17.0,17.0,5.0,6.0,2.0,1.0,3.0,3.0,15.0,16.0,2.0,2.0,332.0,429.0,19.0,23.0,117.0,89.0,41.0,46.0,,,,,257.0,352.0
02.11.2019 22:30,Уотфорд,Челси,1,2,33.0,67.0,12.0,16.0,3.0,10.0,5.0,2.0,4.0,4.0,4.0,8.0,1.0,6.0,0.0,0.0,8.0,2.0,8.0,5.0,4.0,2.0,373.0,794.0,16.0,16.0,102.0,132.0,48.0,43.0,,,,,299.0,704.0
02.11.2019 20:00,Арсенал,Вулверхэмптон,1,1,58.0,42.0,10.0,25.0,4.0,8.0,5.0,4.0,1.0,13.0,17.0,8.0,8.0,9.0,2.0,2.0,7.0,3.0,6.0,15.0,0.0,2.0,539.0,398.0,16.0,22.0,97.0,88.0,73.0,71.0,,,,,465.0,312.0
02.11.2019 20:00,Астон Вилла,Ливерпуль,1,2,26.0,74.0,5.0,25.0,2.0,6.0,2.0,10.0,1.0,9.0,10.0,15.0,2.0,10.0,2.0,2.0,4.0,1.0,12.0,9.0,1.0,2.0,226.0,634.0,20.0,17.0,69.0,146.0,37.0,79.0,,,,,133.0,530.0
02.11.2019 20:00,Брайтон,Норвич,2,0,58.0,42.0,21.0,7.0,5.0,0.0,12.0,4.0,4.0,3.0,9.0,14.0,8.0,3.0,3.0,1.0,0.0,3.0,11.0,8.0,0.0,1.0,538.0,391.0,19.0,13.0,119.0,92.0,80.0,33.0,,,,,451.0,309.0
02.11.2019 20:00,Вест Хэм,Ньюкасл Юнайтед,2,3,69.0,31.0,16.0,12.0,6.0,9.0,6.0,3.0,4.0,0.0,11.0,11.0,7.0,3.0,1.0,4.0,6.0,4.0,10.0,7.0,2.0,1.0,585.0,262.0,12.0,18.0,135.0,78.0,97.0,37.0,,,,,479.0,169.0
02.11.2019 20:00,Манчестер Сити,Саутгемптон,2,1,76.0,24.0,26.0,3.0,4.0,3.0,9.0,0.0,13.0,0.0,10.0,14.0,17.0,0.0,3.0,0.0,2.0,2.0,11.0,10.0,3.0,1.0,639.0,225.0,9.0,20.0,155.0,62.0,169.0,17.0,,,,,565.0,139.0
02.11.2019 20:00,Шеффилд Юнайтед,Бёрнли,3,0,46.0,54.0,13.0,6.0,6.0,0.0,5.0,5.0,2.0,1.0,12.0,9.0,7.0,6.0,1.0,0.0,0.0,3.0,8.0,12.0,1.0,2.0,379.0,457.0,18.0,5.0,100.0,101.0,47.0,53.0,,,,,261.0,340.0
02.11.2019 17:30,Борнмут,Манчестер Юнайтед,1,0,42.0,58.0,12.0,15.0,6.0,4.0,3.0,6.0,3.0,5.0,16.0,16.0,4.0,10.0,2.0,4.0,4.0,5.0,14.0,12.0,4.0,3.0,366.0,488.0,13.0,18.0,100.0,112.0,48.0,54.0,,,,,259.0,378.0
27.10.2019 21:30,Арсенал,Кристал Пэлас,2,2,57.0,43.0,15.0,10.0,6.0,4.0,8.0,2.0,1.0,4.0,11.0,18.0,12.0,5.0,1.0,1.0,2.0,4.0,18.0,9.0,2.0,0.0,446.0,344.0,21.0,14.0,104.0,108.0,62.0,54.0,,,,,365.0,263.0
27.10.2019 21:30,Ливерпуль,Тоттенхэм,2,1,68.0,32.0,21.0,11.0,13.0,4.0,3.0,5.0,5.0,2.0,14.0,9.0,8.0,3.0,0.0,4.0,3.0,11.0,9.0,11.0,3.0,3.0,631.0,298.0,20.0,16.0,159.0,64.0,86.0,22.0,,,,,523.0,195.0
27.10.2019 21:30,Норвич,Манчестер Юнайтед,1,3,46.0,54.0,10.0,21.0,3.0,11.0,5.0,7.0,2.0,3.0,10.0,12.0,1.0,10.0,1.0,0.0,8.0,2.0,13.0,10.0,2.0,2.0,412.0,480.0,23.0,24.0,94.0,130.0,29.0,70.0,,,,,325.0,406.0
27.10.2019 19:00,Ньюкасл Юнайтед,Вулверхэмптон,1,1,43.0,57.0,13.0,13.0,2.0,5.0,7.0,5.0,4.0,3.0,18.0,10.0,3.0,6.0,1.0,1.0,4.0,1.0,8.0,15.0,2.0,2.0,405.0,533.0,13.0,18.0,102.0,130.0,47.0,57.0,1.0,0.0,,,315.0,448.0
26.10.2019 21:30,Бёрнли,Челси,2,4,37.0,63.0,13.0,16.0,5.0,7.0,5.0,2.0,3.0,7.0,8.0,8.0,5.0,6.0,1.0,0.0,3.0,3.0,7.0,8.0,3.0,2.0,390.0,691.0,16.0,13.0,121.0,117.0,47.0,46.0,,,,,285.0,569.0
26.10.2019 19:00,Брайтон,Эвертон,3,2,55.0,45.0,8.0,10.0,4.0,6.0,3.0,2.0,1.0,2.0,13.0,16.0,0.0,5.0,3.0,2.0,4.0,1.0,12.0,12.0,2.0,1.0,533.0,425.0,18.0,17.0,108.0,102.0,40.0,45.0,,,,,424.0,341.0
26.10.2019 19:00,Вест Хэм,Шеффилд Юнайтед,1,1,61.0,39.0,12.0,10.0,4.0,4.0,7.0,3.0,1.0,3.0,13.0,11.0,10.0,4.0,4.0,4.0,3.0,3.0,7.0,10.0,,,545.0,357.0,12.0,11.0,130.0,97.0,52.0,39.0,,,,,431.0,251.0
26.10.2019 19:00,Уотфорд,Борнмут,0,0,40.0,60.0,7.0,15.0,3.0,5.0,3.0,3.0,1.0,7.0,11.0,19.0,5.0,10.0,5.0,3.0,5.0,3.0,14.0,8.0,5.0,3.0,337.0,501.0,20.0,16.0,116.0,82.0,43.0,45.0,,,,,252.0,419.0
26.10.2019 16:30,Манчестер Сити,Астон Вилла,3,0,63.0,37.0,25.0,11.0,9.0,5.0,8.0,2.0,8.0,4.0,7.0,11.0,13.0,7.0,1.0,2.0,5.0,6.0,10.0,5.0,3.0,1.0,597.0,341.0,13.0,10.0,118.0,75.0,112.0,34.0,1.0,0.0,,,525.0,273.0
26.10.2019 00:00,Саутгемптон,Лестер,0,9,28.0,72.0,6.0,25.0,3.0,15.0,2.0,5.0,1.0,5.0,12.0,3.0,2.0,7.0,1.0,0.0,6.0,3.0,3.0,12.0,,,272.0,709.0,20.0,26.0,97.0,152.0,20.0,87.0,1.0,0.0,,,172.0,601.0
22.10.2019 00:00,Шеффилд Юнайтед,Арсенал,1,0,31.0,69.0,8.0,9.0,2.0,3.0,5.0,4.0,1.0,2.0,13.0,11.0,7.0,12.0,1.0,1.0,3.0,1.0,10.0,12.0,4.0,4.0,2288.0,633.0,21.0,18.0,91.0,122.0,45.0,87.0,,,,,206.0,548.0
20.10.2019 20:30,Манчестер Юнайтед,Ливерпуль,1,1,32.0,68.0,7.0,10.0,2.0,4.0,4.0,5.0,1.0,1.0,15.0,10.0,3.0,1.0,4.0,1.0,3.0,1.0,6.0,14.0,0.0,1.0,300.0,648.0,11.0,18.0,95.0,149.0,29.0,58.0,,,,,202.0,548.0
19.10.2019 21:30,Кристал Пэлас,Манчестер Сити,0,2,29.0,71.0,7.0,21.0,2.0,10.0,3.0,8.0,2.0,3.0,12.0,12.0,1.0,8.0,3.0,2.0,8.0,2.0,8.0,10.0,1.0,1.0,274.0,680.0,14.0,12.0,90.0,140.0,28.0,93.0,,,,,205.0,595.0
19.10.2019 19:00,Астон Вилла,Брайтон,2,1,49.0,51.0,24.0,20.0,8.0,5.0,8.0,8.0,8.0,7.0,17.0,10.0,7.0,5.0,1.0,0.0,4.0,6.0,9.0,17.0,1.0,4.0,441.0,475.0,6.0,11.0,116.0,80.0,83.0,58.0,0.0,1.0,,,371.0,398.0
19.10.2019 19:00,Борнмут,Норвич,0,0,47.0,53.0,11.0,10.0,2.0,1.0,6.0,6.0,3.0,3.0,13.0,11.0,6.0,7.0,2.0,2.0,1.0,2.0,8.0,11.0,1.0,3.0,401.0,473.0,16.0,13.0,114.0,102.0,75.0,39.0,,,,,320.0,380.0
19.10.2019 19:00,Вулверхэмптон,Саутгемптон,1,1,56.0,44.0,4.0,14.0,1.0,5.0,3.0,5.0,0.0,4.0,18.0,10.0,1.0,3.0,1.0,2.0,4.0,0.0,10.0,17.0,3.0,2.0,491.0,385.0,11.0,11.0,115.0,106.0,43.0,37.0,,,,,382.0,288.0
19.10.2019 19:00,Лестер,Бёрнли,2,1,65.0,35.0,19.0,13.0,3.0,4.0,9.0,3.0,7.0,6.0,13.0,6.0,9.0,4.0,2.0,3.0,3.0,1.0,4.0,10.0,0.0,3.0,554.0,300.0,22.0,15.0,105.0,121.0,55.0,50.0,,,,,460.0,218.0
19.10.2019 19:00,Тоттенхэм,Уотфорд,1,1,70.0,30.0,12.0,7.0,2.0,2.0,3.0,2.0,7.0,3.0,10.0,10.0,11.0,2.0,5.0,1.0,1.0,1.0,5.0,9.0,4.0,3.0,684.0,311.0,10.0,19.0,169.0,73.0,91.0,21.0,,,,,591.0,205.0
19.10.2019 19:00,Челси,Ньюкасл Юнайтед,1,0,71.0,29.0,16.0,5.0,8.0,0.0,4.0,4.0,4.0,1.0,13.0,10.0,11.0,0.0,1.0,1.0,0.0,7.0,9.0,12.0,2.0,1.0,634.0,259.0,24.0,12.0,151.0,90.0,68.0,43.0,,,,,553.0,174.0
19.10.2019 16:30,Эвертон,Вест Хэм,2,0,52.0,48.0,19.0,8.0,10.0,4.0,5.0,3.0,4.0,1.0,19.0,24.0,11.0,2.0,9.0,4.0,4.0,8.0,15.0,15.0,2.0,2.0,396.0,380.0,24.0,11.0,124.0,92.0,70.0,28.0,,,,,291.0,261.0
06.10.2019 20:30,Ньюкасл Юнайтед,Манчестер Юнайтед,1,0,31.0,69.0,12.0,12.0,2.0,3.0,5.0,5.0,5.0,4.0,12.0,12.0,4.0,6.0,1.0,2.0,3.0,1.0,12.0,10.0,3.0,3.0,267.0,578.0,11.0,12.0,68.0,77.0,44.0,74.0,,,,,189.0,495.0
06.10.2019 18:00,Арсенал,Борнмут,1,0,53.0,47.0,12.0,10.0,2.0,2.0,6.0,7.0,4.0,1.0,5.0,12.0,14.0,5.0,0.0,0.0,2.0,1.0,12.0,6.0,1.0,2.0,444.0,405.0,23.0,13.0,55.0,41.0,45.0,23.0,,,,,334.0,312.0
06.10.2019 18:00,Манчестер Сити,Вулверхэмптон,0,2,76.0,24.0,18.0,7.0,2.0,2.0,6.0,3.0,10.0,2.0,16.0,12.0,9.0,1.0,1.0,2.0,0.0,2.0,11.0,14.0,5.0,2.0,712.0,228.0,13.0,20.0,76.0,34.0,59.0,19.0,,,,,630.0,147.0
06.10.2019 18:00,Саутгемптон,Челси,1,4,44.0,56.0,10.0,13.0,3.0,7.0,6.0,4.0,1.0,2.0,15.0,9.0,3.0,4.0,1.0,0.0,3.0,2.0,8.0,15.0,0.0,1.0,404.0,521.0,23.0,20.0,39.0,42.0,36.0,30.0,,,,,279.0,387.0
05.10.2019 21:30,Вест Хэм,Кристал Пэлас,1,2,52.0,48.0,9.0,7.0,4.0,4.0,4.0,1.0,1.0,2.0,11.0,12.0,2.0,2.0,2.0,4.0,2.0,3.0,11.0,7.0,3.0,2.0,519.0,489.0,19.0,10.0,97.0,90.0,22.0,39.0,,,,,423.0,389.0
05.10.2019 19:00,Бёрнли,Эвертон,1,0,41.0,59.0,9.0,11.0,3.0,2.0,4.0,4.0,2.0,5.0,13.0,10.0,7.0,9.0,5.0,1.0,2.0,2.0,5.0,12.0,2.0,3.0,320.0,464.0,14.0,9.0,97.0,117.0,48.0,48.0,0.0,1.0,,,211.0,353.0
05.10.2019 19:00,Ливерпуль,Лестер,2,1,51.0,49.0,18.0,2.0,8.0,1.0,6.0,1.0,4.0,0.0,18.0,12.0,4.0,6.0,3.0,2.0,0.0,6.0,9.0,17.0,1.0,4.0,494.0,478.0,19.0,16.0,144.0,96.0,55.0,57.0,,,,,376.0,337.0
05.10.2019 19:00,Норвич,Астон Вилла,1,5,58.0,42.0,21.0,22.0,5.0,12.0,8.0,7.0,8.0,3.0,18.0,14.0,10.0,6.0,0.0,1.0,7.0,4.0,14.0,17.0,1.0,3.0,472.0,345.0,20.0,16.0,101.0,84.0,70.0,43.0,,,,,370.0,257.0
05.10.2019 19:00,Уотфорд,Шеффилд Юнайтед,0,0,39.0,61.0,8.0,9.0,2.0,3.0,4.0,4.0,2.0,2.0,9.0,9.0,7.0,7.0,2.0,3.0,3.0,2.0,7.0,6.0,0.0,2.0,360.0,554.0,17.0,15.0,99.0,131.0,46.0,65.0,,,,,251.0,456.0
05.10.2019 16:30,Брайтон,Тоттенхэм,3,0,48.0,52.0,17.0,8.0,6.0,3.0,5.0,3.0,6.0,2.0,8.0,12.0,4.0,4.0,1.0,1.0,3.0,3.0,11.0,7.0,2.0,1.0,487.0,540.0,23.0,25.0,116.0,102.0,91.0,40.0,,,,,400.0,444.0
01.10.2019 00:00,Манчестер Юнайтед,Арсенал,1,1,55.0,45.0,16.0,10.0,4.0,5.0,6.0,3.0,6.0,2.0,18.0,21.0,8.0,7.0,2.0,4.0,4.0,3.0,18.0,13.0,4.0,2.0,439.0,353.0,16.0,20.0,103.0,92.0,51.0,60.0,,,,,350.0,273.0
29.09.2019 20:30,Лестер,Ньюкасл Юнайтед,5,0,69.0,31.0,13.0,3.0,5.0,0.0,5.0,3.0,3.0,0.0,10.0,12.0,9.0,0.0,0.0,1.0,0.0,1.0,12.0,9.0,1.0,1.0,724.0,328.0,24.0,17.0,145.0,82.0,70.0,21.0,0.0,1.0,,,571.0,252.0
28.09.2019 21:30,Эвертон,Манчестер Сити,1,3,37.0,63.0,12.0,20.0,8.0,9.0,3.0,7.0,1.0,4.0,13.0,6.0,5.0,2.0,2.0,5.0,6.0,7.0,4.0,8.0,2.0,2.0,358.0,619.0,19.0,14.0,72.0,123.0,41.0,57.0,,,,,291.0,561.0
28.09.2019 19:00,Астон Вилла,Бёрнли,2,2,61.0,39.0,16.0,10.0,3.0,3.0,7.0,4.0,6.0,3.0,16.0,12.0,7.0,3.0,2.0,0.0,1.0,1.0,10.0,16.0,1.0,4.0,416.0,281.0,14.0,14.0,102.0,86.0,51.0,29.0,,,,,326.0,172.0
28.09.2019 19:00,Борнмут,Вест Хэм,2,2,48.0,52.0,13.0,17.0,5.0,6.0,4.0,4.0,4.0,7.0,9.0,9.0,6.0,6.0,2.0,2.0,4.0,3.0,7.0,8.0,3.0,1.0,456.0,478.0,8.0,21.0,115.0,106.0,53.0,48.0,,,,,339.0,367.0
28.09.2019 19:00,Вулверхэмптон,Уотфорд,2,0,39.0,61.0,6.0,14.0,2.0,5.0,4.0,6.0,0.0,3.0,8.0,7.0,1.0,6.0,2.0,1.0,5.0,0.0,5.0,6.0,0.0,1.0,404.0,628.0,19.0,17.0,101.0,157.0,35.0,54.0,,,,,311.0,529.0
28.09.2019 19:00,Кристал Пэлас,Норвич,2,0,45.0,55.0,15.0,10.0,3.0,3.0,6.0,2.0,6.0,5.0,11.0,17.0,5.0,5.0,2.0,1.0,3.0,1.0,14.0,10.0,3.0,1.0,415.0,524.0,19.0,17.0,130.0,91.0,72.0,45.0,,,,,327.0,429.0
28.09.2019 19:00,Тоттенхэм,Саутгемптон,2,1,41.0,59.0,9.0,14.0,4.0,6.0,3.0,6.0,2.0,2.0,17.0,6.0,6.0,6.0,1.0,1.0,5.0,2.0,5.0,16.0,2.0,2.0,369.0,518.0,24.0,24.0,98.0,138.0,33.0,73.0,1.0,0.0,,,291.0,445.0
28.09.2019 19:00,Челси,Брайтон,2,0,53.0,47.0,24.0,8.0,10.0,1.0,4.0,4.0,10.0,3.0,14.0,7.0,5.0,2.0,1.0,2.0,1.0,8.0,5.0,13.0,2.0,3.0,569.0,502.0,18.0,20.0,122.0,81.0,57.0,40.0,,,,,487.0,412.0
28.09.2019 16:30,Шеффилд Юнайтед,Ливерпуль,0,1,30.0,70.0,12.0,16.0,2.0,4.0,6.0,9.0,4.0,3.0,5.0,8.0,6.0,5.0,0.0,1.0,3.0,2.0,8.0,4.0,1.0,1.0,291.0,708.0,11.0,10.0,89.0,147.0,56.0,66.0,,,,,188.0,595.0
22.09.2019 20:30,Арсенал,Астон Вилла,3,2,58.0,42.0,21.0,14.0,6.0,9.0,10.0,3.0,5.0,2.0,15.0,15.0,9.0,4.0,2.0,0.0,7.0,3.0,13.0,15.0,7.0,1.0,465.0,326.0,13.0,21.0,106.0,72.0,69.0,41.0,1.0,0.0,,,396.0,265.0
22.09.2019 20:30,Челси,Ливерпуль,1,2,55.0,45.0,13.0,6.0,2.0,3.0,8.0,2.0,3.0,1.0,6.0,10.0,6.0,4.0,7.0,1.0,1.0,1.0,8.0,13.0,3.0,3.0,491.0,415.0,16.0,11.0,110.0,112.0,66.0,42.0,,,,,393.0,303.0
22.09.2019 18:00,Вест Хэм,Манчестер Юнайтед,2,0,46.0,54.0,8.0,9.0,6.0,3.0,1.0,2.0,1.0,4.0,10.0,10.0,3.0,7.0,2.0,1.0,3.0,4.0,8.0,9.0,2.0,2.0,424.0,479.0,14.0,13.0,105.0,101.0,47.0,36.0,,,,,332.0,399.0
22.09.2019 18:00,Кристал Пэлас,Вулверхэмптон,1,1,50.0,50.0,13.0,13.0,4.0,4.0,5.0,3.0,4.0,6.0,10.0,8.0,6.0,7.0,1.0,0.0,3.0,3.0,7.0,10.0,2.0,3.0,452.0,435.0,22.0,32.0,120.0,94.0,58.0,52.0,0.0,1.0,,,356.0,337.0
21.09.2019 21:30,Ньюкасл Юнайтед,Брайтон,0,0,29.0,71.0,11.0,16.0,4.0,3.0,5.0,6.0,2.0,7.0,12.0,12.0,5.0,3.0,0.0,3.0,3.0,4.0,12.0,8.0,2.0,1.0,280.0,718.0,19.0,13.0,94.0,125.0,36.0,69.0,,,,,195.0,633.0
21.09.2019 19:00,Бёрнли,Норвич,2,0,41.0,59.0,13.0,11.0,6.0,2.0,2.0,6.0,5.0,3.0,10.0,12.0,7.0,3.0,1.0,0.0,2.0,4.0,11.0,10.0,0.0,1.0,345.0,514.0,15.0,19.0,105.0,77.0,69.0,41.0,,,,,263.0,424.0
21.09.2019 19:00,Манчестер Сити,Уотфорд,8,0,69.0,31.0,28.0,5.0,11.0,4.0,13.0,0.0,4.0,1.0,8.0,7.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,9.0,2.0,2.0,727.0,336.0,21.0,14.0,128.0,64.0,74.0,22.0,,,,,655.0,265.0
21.09.2019 19:00,Эвертон,Шеффилд Юнайтед,0,2,70.0,30.0,16.0,2.0,3.0,1.0,6.0,1.0,7.0,0.0,10.0,10.0,12.0,3.0,1.0,1.0,0.0,3.0,9.0,9.0,1.0,3.0,520.0,227.0,9.0,18.0,150.0,49.0,97.0,34.0,,,,,433.0,144.0
21.09.2019 16:30,Лестер,Тоттенхэм,2,1,44.0,56.0,16.0,11.0,7.0,4.0,6.0,6.0,3.0,1.0,16.0,19.0,8.0,2.0,3.0,3.0,3.0,5.0,16.0,13.0,1.0,2.0,380.0,491.0,21.0,17.0,87.0,126.0,62.0,63.0,,,,,286.0,403.0
