Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Вбрасывания,К2 Вбрасывания,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Завершено передач,К2 Завершено передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки
11.12.2021 22:30,Норвич,Манчестер Юнайтед,0,1,47.0,53.0,11.0,13.0,5.0,5.0,1.0,4.0,5.0,4.0,17.0,1.0,8.0,6.0,0.0,1.0,28.0,18.0,4.0,5.0,6.0,17.0,1.0,1.0,440.0,501.0,341.0,409.0,9.0,21.0,93.0,119.0,52.0,54.0,,
11.12.2021 20:00,Арсенал,Саутгемптон,3,0,62.0,38.0,15.0,11.0,5.0,6.0,7.0,2.0,3.0,3.0,10.0,8.0,9.0,8.0,3.0,1.0,19.0,21.0,6.0,2.0,5.0,9.0,2.0,0.0,507.0,320.0,406.0,234.0,8.0,13.0,100.0,91.0,53.0,36.0,,
11.12.2021 20:00,Ливерпуль,Астон Вилла,1,0,63.0,37.0,20.0,4.0,5.0,0.0,8.0,2.0,7.0,2.0,6.0,15.0,11.0,3.0,2.0,1.0,23.0,26.0,0.0,4.0,13.0,6.0,1.0,2.0,551.0,329.0,446.0,224.0,18.0,21.0,134.0,74.0,79.0,41.0,,
11.12.2021 20:00,Челси,Лидс,3,2,58.0,42.0,16.0,12.0,6.0,5.0,5.0,1.0,5.0,6.0,18.0,8.0,5.0,2.0,1.0,4.0,30.0,27.0,3.0,3.0,9.0,15.0,2.0,5.0,415.0,304.0,348.0,223.0,18.0,23.0,112.0,71.0,67.0,39.0,,
11.12.2021 17:30,Манчестер Сити,Вулверхэмптон,1,0,71.0,29.0,24.0,2.0,10.0,1.0,8.0,1.0,6.0,0.0,4.0,12.0,14.0,1.0,1.0,0.0,19.0,14.0,1.0,9.0,12.0,5.0,3.0,4.0,746.0,310.0,679.0,231.0,11.0,14.0,190.0,49.0,110.0,7.0,0.0,1.0
11.12.2021 01:00,Брентфорд,Уотфорд,2,1,63.0,37.0,14.0,6.0,5.0,2.0,4.0,3.0,5.0,1.0,15.0,12.0,8.0,2.0,1.0,0.0,35.0,27.0,1.0,3.0,12.0,18.0,4.0,0.0,472.0,281.0,347.0,160.0,20.0,17.0,141.0,88.0,66.0,28.0,,
07.12.2021 01:00,Эвертон,Арсенал,2,1,36.0,64.0,11.0,10.0,5.0,3.0,3.0,4.0,3.0,3.0,13.0,12.0,3.0,3.0,5.0,1.0,28.0,23.0,2.0,3.0,8.0,12.0,2.0,2.0,329.0,588.0,228.0,487.0,13.0,19.0,107.0,118.0,47.0,36.0,,
05.12.2021 21:30,Астон Вилла,Лестер,2,1,41.0,59.0,13.0,12.0,4.0,5.0,4.0,5.0,5.0,2.0,24.0,9.0,3.0,6.0,1.0,0.0,19.0,29.0,4.0,2.0,8.0,25.0,1.0,1.0,359.0,524.0,271.0,424.0,21.0,16.0,90.0,141.0,35.0,60.0,,
05.12.2021 19:00,Лидс,Брентфорд,2,2,63.0,37.0,13.0,9.0,6.0,3.0,4.0,2.0,3.0,4.0,10.0,18.0,5.0,1.0,7.0,0.0,20.0,18.0,1.0,4.0,11.0,9.0,5.0,3.0,510.0,308.0,406.0,209.0,18.0,18.0,109.0,89.0,75.0,54.0,,
05.12.2021 19:00,Манчестер Юнайтед,Кристал Пэлас,1,0,61.0,39.0,16.0,8.0,3.0,2.0,7.0,3.0,6.0,3.0,9.0,20.0,9.0,6.0,3.0,0.0,30.0,20.0,2.0,2.0,16.0,9.0,2.0,2.0,530.0,331.0,435.0,236.0,24.0,23.0,142.0,77.0,77.0,28.0,,
05.12.2021 19:00,Тоттенхэм,Норвич,3,0,41.0,59.0,17.0,10.0,7.0,1.0,8.0,6.0,2.0,3.0,8.0,13.0,6.0,4.0,2.0,4.0,16.0,20.0,1.0,4.0,11.0,4.0,1.0,2.0,459.0,667.0,392.0,584.0,10.0,18.0,95.0,122.0,34.0,54.0,,
04.12.2021 22:30,Уотфорд,Манчестер Сити,1,3,23.0,77.0,11.0,26.0,4.0,13.0,6.0,8.0,1.0,5.0,4.0,7.0,5.0,11.0,0.0,1.0,7.0,11.0,10.0,3.0,11.0,7.0,3.0,0.0,239.0,830.0,155.0,757.0,15.0,15.0,50.0,123.0,28.0,90.0,,
04.12.2021 20:00,Вулверхэмптон,Ливерпуль,0,1,33.0,67.0,3.0,17.0,1.0,5.0,2.0,8.0,0.0,4.0,8.0,12.0,2.0,8.0,7.0,1.0,23.0,23.0,4.0,1.0,4.0,7.0,2.0,2.0,320.0,641.0,219.0,529.0,21.0,15.0,47.0,155.0,23.0,71.0,,
04.12.2021 20:00,Ньюкасл Юнайтед,Бёрнли,1,0,48.0,52.0,19.0,10.0,4.0,1.0,4.0,5.0,11.0,4.0,10.0,6.0,10.0,3.0,0.0,1.0,19.0,22.0,1.0,3.0,11.0,9.0,1.0,1.0,322.0,356.0,213.0,251.0,13.0,15.0,90.0,112.0,36.0,34.0,,
04.12.2021 20:00,Саутгемптон,Брайтон,1,1,44.0,56.0,14.0,14.0,4.0,4.0,6.0,4.0,4.0,6.0,10.0,14.0,6.0,2.0,0.0,0.0,21.0,36.0,3.0,3.0,15.0,12.0,4.0,2.0,314.0,410.0,204.0,282.0,12.0,21.0,92.0,92.0,61.0,42.0,,
04.12.2021 17:30,Вест Хэм,Челси,3,2,36.0,64.0,11.0,19.0,5.0,7.0,6.0,4.0,0.0,8.0,10.0,14.0,1.0,9.0,3.0,1.0,20.0,16.0,5.0,2.0,10.0,10.0,1.0,3.0,335.0,588.0,243.0,487.0,13.0,6.0,84.0,123.0,27.0,76.0,,
03.12.2021 01:15,Манчестер Юнайтед,Арсенал,3,2,45.0,55.0,14.0,17.0,10.0,8.0,3.0,5.0,1.0,4.0,11.0,9.0,3.0,8.0,0.0,1.0,16.0,23.0,6.0,7.0,9.0,10.0,1.0,0.0,431.0,526.0,354.0,438.0,18.0,10.0,91.0,108.0,38.0,61.0,,
03.12.2021 00:30,Тоттенхэм,Брентфорд,2,0,47.0,53.0,11.0,6.0,6.0,2.0,3.0,3.0,2.0,1.0,11.0,12.0,10.0,5.0,0.0,0.0,21.0,25.0,2.0,4.0,13.0,11.0,,,464.0,521.0,353.0,416.0,8.0,10.0,101.0,116.0,42.0,43.0,,
02.12.2021 01:15,Астон Вилла,Манчестер Сити,1,2,36.0,64.0,9.0,17.0,3.0,7.0,3.0,5.0,3.0,5.0,12.0,9.0,4.0,10.0,1.0,0.0,15.0,16.0,5.0,2.0,8.0,12.0,,,333.0,611.0,269.0,547.0,25.0,11.0,77.0,126.0,30.0,81.0,,
02.12.2021 01:15,Эвертон,Ливерпуль,1,4,31.0,69.0,8.0,16.0,2.0,7.0,2.0,5.0,4.0,4.0,18.0,12.0,3.0,11.0,3.0,1.0,24.0,14.0,3.0,1.0,8.0,16.0,4.0,3.0,270.0,599.0,168.0,489.0,9.0,15.0,77.0,117.0,39.0,60.0,,
02.12.2021 00:30,Вест Хэм,Брайтон,1,1,34.0,66.0,14.0,9.0,6.0,3.0,6.0,4.0,2.0,2.0,8.0,11.0,9.0,5.0,1.0,0.0,23.0,17.0,2.0,5.0,10.0,8.0,1.0,1.0,271.0,540.0,197.0,462.0,13.0,19.0,78.0,121.0,54.0,49.0,,
02.12.2021 00:30,Вулверхэмптон,Бёрнли,0,0,65.0,35.0,16.0,6.0,2.0,1.0,9.0,3.0,5.0,2.0,10.0,6.0,5.0,5.0,1.0,3.0,24.0,14.0,1.0,2.0,5.0,7.0,2.0,3.0,589.0,306.0,470.0,202.0,14.0,19.0,147.0,97.0,85.0,47.0,,
02.12.2021 00:30,Саутгемптон,Лестер,2,2,45.0,55.0,15.0,15.0,7.0,6.0,4.0,6.0,4.0,3.0,14.0,15.0,2.0,4.0,1.0,2.0,21.0,24.0,4.0,5.0,14.0,11.0,1.0,3.0,358.0,440.0,247.0,328.0,12.0,11.0,124.0,91.0,48.0,39.0,,
02.12.2021 00:30,Уотфорд,Челси,1,2,50.0,50.0,13.0,8.0,6.0,4.0,3.0,3.0,4.0,1.0,21.0,21.0,6.0,0.0,3.0,5.0,35.0,18.0,2.0,5.0,18.0,16.0,4.0,3.0,399.0,422.0,269.0,284.0,10.0,12.0,164.0,93.0,73.0,17.0,,
01.12.2021 01:15,Лидс,Кристал Пэлас,1,0,62.0,38.0,15.0,9.0,3.0,1.0,3.0,4.0,9.0,4.0,13.0,13.0,7.0,4.0,2.0,0.0,13.0,21.0,1.0,2.0,15.0,15.0,5.0,3.0,474.0,286.0,378.0,199.0,23.0,21.0,119.0,74.0,47.0,43.0,,
01.12.2021 00:30,Ньюкасл Юнайтед,Норвич,1,1,31.0,69.0,9.0,16.0,1.0,6.0,6.0,5.0,2.0,5.0,12.0,5.0,2.0,5.0,0.0,3.0,23.0,20.0,5.0,0.0,8.0,11.0,,,262.0,569.0,181.0,495.0,8.0,17.0,70.0,125.0,23.0,71.0,1.0,0.0
28.11.2021 21:30,Челси,Манчестер Юнайтед,1,1,66.0,34.0,24.0,3.0,6.0,2.0,10.0,1.0,8.0,0.0,14.0,15.0,15.0,2.0,2.0,1.0,17.0,17.0,1.0,5.0,13.0,14.0,2.0,5.0,586.0,318.0,500.0,235.0,16.0,21.0,120.0,81.0,88.0,26.0,,
28.11.2021 19:00,Брентфорд,Эвертон,1,0,40.0,60.0,6.0,14.0,4.0,5.0,2.0,4.0,0.0,5.0,13.0,8.0,3.0,3.0,0.0,3.0,23.0,20.0,5.0,3.0,8.0,11.0,4.0,3.0,359.0,536.0,244.0,442.0,19.0,19.0,89.0,135.0,41.0,73.0,,
28.11.2021 19:00,Лестер,Уотфорд,4,2,57.0,43.0,18.0,16.0,8.0,5.0,4.0,7.0,6.0,4.0,22.0,9.0,8.0,6.0,5.0,2.0,18.0,28.0,3.0,4.0,5.0,20.0,,,410.0,303.0,278.0,176.0,22.0,14.0,94.0,104.0,31.0,44.0,,
28.11.2021 19:00,Манчестер Сити,Вест Хэм,2,1,69.0,31.0,19.0,5.0,9.0,3.0,6.0,1.0,4.0,1.0,11.0,12.0,8.0,4.0,4.0,4.0,13.0,10.0,2.0,7.0,7.0,6.0,2.0,0.0,728.0,330.0,643.0,254.0,15.0,16.0,119.0,78.0,69.0,44.0,,
27.11.2021 22:30,Брайтон,Лидс,0,0,57.0,43.0,20.0,11.0,4.0,4.0,14.0,5.0,2.0,2.0,14.0,12.0,6.0,1.0,2.0,1.0,21.0,15.0,4.0,4.0,12.0,14.0,1.0,3.0,497.0,379.0,386.0,255.0,11.0,28.0,145.0,93.0,54.0,33.0,,
27.11.2021 20:00,Кристал Пэлас,Астон Вилла,1,2,63.0,37.0,8.0,10.0,3.0,3.0,4.0,5.0,1.0,2.0,8.0,10.0,7.0,3.0,1.0,0.0,28.0,11.0,1.0,2.0,12.0,10.0,3.0,3.0,577.0,340.0,490.0,264.0,20.0,24.0,126.0,75.0,71.0,27.0,,
27.11.2021 20:00,Ливерпуль,Саутгемптон,4,0,64.0,36.0,20.0,7.0,6.0,3.0,9.0,1.0,5.0,3.0,15.0,9.0,5.0,7.0,2.0,2.0,23.0,17.0,3.0,2.0,7.0,14.0,0.0,1.0,613.0,338.0,485.0,230.0,13.0,16.0,115.0,96.0,59.0,27.0,,
27.11.2021 20:00,Норвич,Вулверхэмптон,0,0,44.0,56.0,14.0,5.0,4.0,2.0,7.0,3.0,3.0,0.0,7.0,11.0,4.0,3.0,1.0,0.0,13.0,17.0,2.0,4.0,10.0,10.0,2.0,2.0,443.0,601.0,369.0,504.0,23.0,21.0,136.0,97.0,62.0,35.0,,
27.11.2021 17:30,Арсенал,Ньюкасл Юнайтед,2,0,66.0,34.0,24.0,9.0,6.0,5.0,12.0,2.0,6.0,2.0,13.0,6.0,4.0,4.0,0.0,3.0,15.0,5.0,5.0,4.0,6.0,12.0,1.0,3.0,646.0,328.0,560.0,258.0,14.0,13.0,143.0,50.0,71.0,29.0,,
21.11.2021 21:30,Тоттенхэм,Лидс,2,1,43.0,57.0,13.0,18.0,4.0,7.0,3.0,7.0,6.0,4.0,13.0,15.0,4.0,8.0,4.0,1.0,22.0,26.0,6.0,2.0,11.0,12.0,1.0,4.0,392.0,521.0,312.0,423.0,18.0,20.0,110.0,107.0,35.0,62.0,,
21.11.2021 19:00,Манчестер Сити,Эвертон,3,0,77.0,23.0,17.0,4.0,7.0,1.0,6.0,0.0,4.0,3.0,8.0,3.0,7.0,1.0,0.0,2.0,13.0,9.0,1.0,4.0,5.0,7.0,1.0,1.0,861.0,247.0,797.0,169.0,15.0,18.0,173.0,52.0,91.0,22.0,,
20.11.2021 22:30,Ливерпуль,Арсенал,4,0,63.0,37.0,19.0,5.0,9.0,3.0,3.0,0.0,7.0,2.0,20.0,18.0,6.0,1.0,2.0,8.0,17.0,17.0,3.0,5.0,15.0,12.0,2.0,0.0,639.0,384.0,558.0,287.0,14.0,18.0,127.0,76.0,52.0,24.0,,
20.11.2021 20:00,Астон Вилла,Брайтон,2,0,37.0,63.0,9.0,6.0,5.0,2.0,1.0,0.0,3.0,4.0,13.0,8.0,5.0,6.0,1.0,0.0,20.0,21.0,2.0,3.0,7.0,13.0,3.0,3.0,352.0,608.0,287.0,535.0,16.0,16.0,71.0,122.0,48.0,48.0,,
20.11.2021 20:00,Бёрнли,Кристал Пэлас,3,3,40.0,60.0,15.0,18.0,9.0,8.0,4.0,6.0,2.0,4.0,15.0,15.0,3.0,6.0,1.0,0.0,20.0,22.0,5.0,6.0,14.0,15.0,2.0,3.0,311.0,488.0,210.0,390.0,15.0,6.0,103.0,91.0,35.0,43.0,,
20.11.2021 20:00,Вулверхэмптон,Вест Хэм,1,0,53.0,47.0,15.0,8.0,5.0,3.0,7.0,3.0,3.0,2.0,9.0,5.0,7.0,3.0,0.0,1.0,13.0,16.0,3.0,4.0,6.0,9.0,1.0,1.0,530.0,482.0,449.0,409.0,17.0,12.0,99.0,119.0,50.0,45.0,,
20.11.2021 20:00,Норвич,Саутгемптон,2,1,37.0,63.0,8.0,17.0,4.0,5.0,2.0,4.0,2.0,8.0,10.0,9.0,5.0,7.0,0.0,1.0,18.0,13.0,4.0,2.0,8.0,9.0,3.0,2.0,333.0,568.0,223.0,470.0,16.0,10.0,116.0,123.0,41.0,57.0,,
20.11.2021 20:00,Ньюкасл Юнайтед,Брентфорд,3,3,52.0,48.0,23.0,10.0,9.0,4.0,9.0,4.0,5.0,2.0,14.0,15.0,8.0,2.0,0.0,2.0,32.0,23.0,2.0,6.0,13.0,11.0,2.0,2.0,354.0,335.0,247.0,219.0,13.0,21.0,101.0,84.0,60.0,31.0,,
20.11.2021 20:00,Уотфорд,Манчестер Юнайтед,4,1,39.0,61.0,20.0,9.0,7.0,3.0,6.0,5.0,7.0,1.0,8.0,7.0,8.0,3.0,1.0,4.0,21.0,19.0,2.0,3.0,7.0,5.0,2.0,3.0,335.0,553.0,219.0,430.0,22.0,13.0,111.0,84.0,53.0,35.0,0.0,1.0
20.11.2021 17:30,Лестер,Челси,0,3,38.0,62.0,4.0,16.0,3.0,7.0,1.0,7.0,0.0,2.0,12.0,16.0,3.0,5.0,3.0,4.0,30.0,24.0,4.0,3.0,15.0,8.0,3.0,1.0,374.0,607.0,274.0,516.0,20.0,15.0,88.0,128.0,24.0,36.0,,
07.11.2021 21:30,Вест Хэм,Ливерпуль,3,2,31.0,69.0,7.0,16.0,3.0,5.0,2.0,5.0,2.0,6.0,6.0,9.0,3.0,2.0,2.0,0.0,15.0,19.0,3.0,1.0,11.0,6.0,1.0,1.0,298.0,683.0,209.0,576.0,8.0,6.0,66.0,163.0,32.0,83.0,,
07.11.2021 19:00,Арсенал,Уотфорд,1,0,61.0,39.0,14.0,7.0,6.0,1.0,6.0,2.0,2.0,4.0,17.0,8.0,4.0,2.0,3.0,3.0,16.0,23.0,1.0,5.0,6.0,19.0,4.0,4.0,488.0,316.0,409.0,228.0,22.0,15.0,109.0,93.0,59.0,42.0,0.0,1.0
07.11.2021 19:00,Лидс,Лестер,1,1,56.0,44.0,18.0,9.0,5.0,3.0,9.0,6.0,4.0,0.0,6.0,12.0,10.0,5.0,1.0,2.0,24.0,11.0,2.0,4.0,12.0,5.0,1.0,1.0,431.0,356.0,333.0,253.0,12.0,33.0,114.0,74.0,68.0,40.0,,
07.11.2021 19:00,Эвертон,Тоттенхэм,0,0,45.0,55.0,12.0,8.0,2.0,0.0,4.0,4.0,6.0,4.0,18.0,13.0,4.0,2.0,1.0,2.0,22.0,27.0,0.0,2.0,13.0,17.0,2.0,4.0,428.0,534.0,345.0,453.0,22.0,16.0,120.0,99.0,54.0,48.0,1.0,0.0
06.11.2021 22:30,Брайтон,Ньюкасл Юнайтед,1,1,66.0,34.0,14.0,6.0,5.0,1.0,6.0,4.0,3.0,1.0,11.0,17.0,2.0,5.0,1.0,1.0,21.0,20.0,0.0,4.0,16.0,10.0,3.0,4.0,653.0,325.0,581.0,254.0,15.0,23.0,122.0,69.0,39.0,32.0,1.0,0.0
06.11.2021 20:00,Брентфорд,Норвич,1,2,64.0,36.0,19.0,9.0,7.0,5.0,5.0,3.0,7.0,1.0,16.0,13.0,6.0,2.0,2.0,3.0,29.0,16.0,3.0,6.0,12.0,13.0,2.0,3.0,559.0,313.0,420.0,210.0,19.0,16.0,158.0,84.0,75.0,35.0,,
06.11.2021 20:00,Кристал Пэлас,Вулверхэмптон,2,0,60.0,40.0,13.0,4.0,6.0,2.0,5.0,2.0,2.0,0.0,15.0,16.0,4.0,6.0,1.0,1.0,30.0,16.0,2.0,4.0,14.0,13.0,2.0,1.0,547.0,360.0,445.0,264.0,28.0,32.0,131.0,95.0,56.0,39.0,,
06.11.2021 20:00,Челси,Бёрнли,1,1,70.0,30.0,25.0,5.0,4.0,2.0,10.0,2.0,11.0,1.0,13.0,7.0,14.0,2.0,1.0,4.0,21.0,10.0,1.0,3.0,6.0,9.0,1.0,4.0,660.0,285.0,565.0,196.0,8.0,17.0,127.0,93.0,79.0,27.0,,
06.11.2021 17:30,Манчестер Юнайтед,Манчестер Сити,0,2,33.0,67.0,5.0,16.0,1.0,5.0,3.0,7.0,1.0,4.0,14.0,14.0,1.0,9.0,4.0,1.0,14.0,10.0,3.0,1.0,9.0,12.0,1.0,2.0,400.0,832.0,322.0,753.0,18.0,12.0,78.0,176.0,22.0,85.0,,
06.11.2021 01:00,Саутгемптон,Астон Вилла,1,0,56.0,44.0,9.0,14.0,3.0,3.0,4.0,7.0,2.0,4.0,13.0,12.0,10.0,8.0,0.0,2.0,19.0,22.0,3.0,2.0,12.0,12.0,2.0,2.0,431.0,327.0,349.0,233.0,14.0,22.0,99.0,103.0,51.0,62.0,,
02.11.2021 01:00,Вулверхэмптон,Эвертон,2,1,62.0,38.0,10.0,14.0,4.0,5.0,3.0,5.0,3.0,4.0,8.0,10.0,4.0,3.0,1.0,2.0,19.0,19.0,4.0,2.0,10.0,8.0,1.0,1.0,617.0,373.0,524.0,281.0,15.0,26.0,143.0,125.0,48.0,43.0,,
31.10.2021 21:30,Астон Вилла,Вест Хэм,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.10.2021 19:00,Норвич,Лидс,1,2,48.0,52.0,14.0,13.0,3.0,6.0,6.0,2.0,5.0,5.0,23.0,13.0,5.0,0.0,0.0,0.0,24.0,24.0,4.0,2.0,14.0,23.0,1.0,4.0,310.0,345.0,204.0,251.0,17.0,21.0,106.0,78.0,45.0,35.0,,
30.10.2021 21:30,Тоттенхэм,Манчестер Юнайтед,0,3,58.0,42.0,9.0,10.0,0.0,4.0,6.0,2.0,3.0,4.0,14.0,15.0,10.0,1.0,4.0,1.0,16.0,17.0,1.0,0.0,12.0,14.0,2.0,3.0,570.0,421.0,477.0,334.0,19.0,17.0,141.0,94.0,66.0,32.0,,
30.10.2021 19:00,Бёрнли,Брентфорд,3,1,41.0,59.0,15.0,12.0,6.0,5.0,9.0,3.0,0.0,4.0,12.0,10.0,4.0,2.0,3.0,4.0,22.0,20.0,4.0,3.0,7.0,10.0,1.0,1.0,356.0,521.0,245.0,392.0,8.0,12.0,121.0,100.0,41.0,33.0,,
30.10.2021 19:00,Ливерпуль,Брайтон,2,2,58.0,42.0,14.0,9.0,3.0,6.0,5.0,2.0,6.0,1.0,8.0,8.0,5.0,3.0,1.0,5.0,20.0,19.0,4.0,1.0,8.0,5.0,2.0,2.0,641.0,464.0,552.0,361.0,10.0,20.0,127.0,95.0,55.0,46.0,,
30.10.2021 19:00,Манчестер Сити,Кристал Пэлас,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.10.2021 19:00,Ньюкасл Юнайтед,Челси,0,3,21.0,79.0,6.0,19.0,1.0,6.0,2.0,6.0,3.0,7.0,16.0,13.0,0.0,2.0,1.0,4.0,11.0,15.0,3.0,1.0,14.0,12.0,3.0,2.0,198.0,773.0,121.0,687.0,10.0,12.0,60.0,153.0,21.0,93.0,,
30.10.2021 19:00,Уотфорд,Саутгемптон,0,1,39.0,61.0,10.0,12.0,4.0,1.0,6.0,6.0,0.0,5.0,4.0,17.0,5.0,8.0,2.0,0.0,21.0,13.0,0.0,4.0,16.0,6.0,2.0,2.0,297.0,482.0,198.0,358.0,15.0,15.0,129.0,116.0,48.0,53.0,,
30.10.2021 16:30,Лестер,Арсенал,0,2,64.0,36.0,16.0,9.0,8.0,5.0,5.0,1.0,3.0,3.0,10.0,10.0,7.0,6.0,2.0,1.0,24.0,19.0,3.0,8.0,8.0,11.0,2.0,0.0,621.0,342.0,541.0,262.0,11.0,7.0,115.0,84.0,46.0,27.0,,
24.10.2021 20:30,Манчестер Юнайтед,Ливерпуль,0,5,37.0,63.0,12.0,19.0,4.0,8.0,6.0,5.0,2.0,6.0,9.0,17.0,6.0,3.0,7.0,0.0,12.0,10.0,3.0,4.0,10.0,8.0,6.0,0.0,409.0,731.0,334.0,652.0,5.0,11.0,78.0,147.0,34.0,40.0,1.0,0.0
24.10.2021 18:00,Брентфорд,Лестер,1,2,54.0,46.0,15.0,10.0,5.0,6.0,6.0,3.0,4.0,1.0,8.0,16.0,9.0,2.0,3.0,1.0,21.0,20.0,4.0,4.0,13.0,7.0,1.0,1.0,445.0,387.0,340.0,286.0,20.0,18.0,136.0,65.0,49.0,18.0,,
24.10.2021 18:00,Вест Хэм,Тоттенхэм,1,0,38.0,62.0,13.0,7.0,4.0,4.0,5.0,2.0,4.0,1.0,3.0,12.0,2.0,4.0,1.0,0.0,21.0,20.0,4.0,3.0,11.0,4.0,2.0,1.0,369.0,637.0,287.0,535.0,23.0,15.0,93.0,131.0,46.0,39.0,,
23.10.2021 21:30,Брайтон,Манчестер Сити,1,4,48.0,52.0,10.0,23.0,5.0,14.0,4.0,3.0,1.0,6.0,5.0,11.0,7.0,6.0,2.0,1.0,17.0,18.0,10.0,4.0,10.0,6.0,2.0,3.0,501.0,566.0,413.0,478.0,16.0,7.0,74.0,117.0,52.0,43.0,,
23.10.2021 19:00,Кристал Пэлас,Ньюкасл Юнайтед,1,1,75.0,25.0,14.0,6.0,3.0,2.0,5.0,3.0,6.0,1.0,9.0,15.0,3.0,7.0,2.0,3.0,19.0,15.0,1.0,2.0,13.0,9.0,3.0,4.0,665.0,214.0,577.0,138.0,11.0,18.0,152.0,78.0,66.0,41.0,,
23.10.2021 19:00,Лидс,Вулверхэмптон,1,1,63.0,37.0,18.0,8.0,4.0,4.0,9.0,2.0,5.0,2.0,12.0,15.0,6.0,3.0,1.0,1.0,13.0,26.0,3.0,3.0,15.0,14.0,2.0,3.0,494.0,293.0,402.0,194.0,25.0,16.0,143.0,87.0,69.0,23.0,,
23.10.2021 19:00,Саутгемптон,Бёрнли,2,2,61.0,39.0,16.0,9.0,4.0,5.0,7.0,3.0,5.0,1.0,11.0,11.0,6.0,2.0,1.0,1.0,32.0,24.0,3.0,2.0,10.0,11.0,1.0,3.0,450.0,284.0,339.0,172.0,11.0,12.0,117.0,103.0,55.0,37.0,,
23.10.2021 19:00,Эвертон,Уотфорд,2,5,50.0,50.0,15.0,20.0,4.0,8.0,6.0,7.0,5.0,5.0,13.0,9.0,3.0,5.0,1.0,0.0,21.0,35.0,3.0,2.0,9.0,13.0,4.0,3.0,389.0,388.0,292.0,286.0,25.0,11.0,95.0,106.0,50.0,60.0,,
23.10.2021 16:30,Челси,Норвич,7,0,62.0,38.0,23.0,3.0,13.0,1.0,7.0,1.0,3.0,1.0,15.0,15.0,5.0,0.0,1.0,0.0,15.0,14.0,1.0,6.0,14.0,16.0,0.0,4.0,626.0,380.0,567.0,299.0,19.0,12.0,132.0,68.0,77.0,10.0,0.0,1.0
23.10.2021 00:00,Арсенал,Астон Вилла,3,1,54.0,46.0,22.0,10.0,9.0,4.0,8.0,3.0,5.0,3.0,9.0,19.0,7.0,4.0,1.0,0.0,15.0,18.0,3.0,6.0,17.0,10.0,2.0,5.0,454.0,392.0,366.0,299.0,13.0,14.0,105.0,100.0,44.0,36.0,,
19.10.2021 00:00,Арсенал,Кристал Пэлас,2,2,54.0,46.0,17.0,9.0,6.0,6.0,7.0,3.0,4.0,0.0,6.0,6.0,6.0,3.0,0.0,3.0,26.0,18.0,4.0,4.0,7.0,4.0,1.0,1.0,544.0,475.0,472.0,397.0,17.0,22.0,128.0,82.0,58.0,38.0,,
17.10.2021 20:30,Ньюкасл Юнайтед,Тоттенхэм,2,3,36.0,64.0,7.0,14.0,1.0,4.0,4.0,3.0,2.0,7.0,5.0,13.0,2.0,9.0,0.0,1.0,18.0,18.0,1.0,0.0,13.0,4.0,6.0,1.0,334.0,612.0,263.0,527.0,26.0,27.0,93.0,115.0,43.0,56.0,1.0,0.0
17.10.2021 18:00,Эвертон,Вест Хэм,0,1,39.0,61.0,15.0,16.0,2.0,4.0,9.0,4.0,4.0,8.0,5.0,3.0,7.0,9.0,0.0,2.0,17.0,25.0,3.0,2.0,3.0,3.0,0.0,2.0,327.0,539.0,225.0,449.0,19.0,13.0,97.0,133.0,52.0,57.0,,
16.10.2021 21:30,Брентфорд,Челси,0,1,44.0,56.0,17.0,5.0,7.0,1.0,3.0,3.0,7.0,1.0,11.0,12.0,5.0,5.0,1.0,4.0,29.0,11.0,0.0,7.0,13.0,8.0,1.0,1.0,405.0,540.0,305.0,458.0,16.0,20.0,104.0,110.0,61.0,50.0,,
16.10.2021 19:00,Астон Вилла,Вулверхэмптон,2,3,48.0,52.0,14.0,9.0,5.0,4.0,7.0,3.0,2.0,2.0,18.0,8.0,6.0,7.0,1.0,2.0,15.0,15.0,1.0,3.0,8.0,17.0,2.0,3.0,391.0,415.0,308.0,321.0,12.0,7.0,91.0,94.0,41.0,46.0,,
16.10.2021 19:00,Лестер,Манчестер Юнайтед,4,2,49.0,51.0,22.0,18.0,11.0,6.0,6.0,9.0,5.0,3.0,19.0,7.0,4.0,3.0,2.0,3.0,13.0,11.0,4.0,7.0,5.0,17.0,0.0,3.0,499.0,517.0,424.0,445.0,12.0,14.0,110.0,101.0,33.0,52.0,,
