Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Ливерпуль,2018-03-17 22:30:00,31,2739.7673459996195,0.0,5.0,2.375,1.5979898086569353,2.0,0.0,2.0,0.75,0.8864052604279183,0.5,34.0,75.0,61.75,14.230249470757707,68.0,9.0,21.0,15.25,4.06201920231798,14.0,2.0,12.0,5.625,3.6620642110310255,4.0,1.0,11.0,5.25,3.24037034920393,4.5,2.0,8.0,4.375,2.38671920665766,4.0,6.0,13.0,9.375,2.1998376563477846,9.5,1.0,13.0,6.5,3.8172540616821107,7.0,0.0,6.0,2.0,2.0701966780270626,1.5,0.0,4.0,2.0,1.5118578920369088,1.5,5.0,16.0,9.375,3.9618718519695424,8.0,303.0,911.0,640.75,187.72909813269303,648.0,13.0,27.0,18.125,5.330170192940773,16.0,87.0,184.0,129.25,37.57183595650946,121.5,43.0,95.0,70.625,20.38162688024963,77.0,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.328820857785,2833.3254764291983,2719.0719763473808,64.23113691836066,2719.5520366426817
Ливерпуль,2018-03-31 16:30:00,32,2647.932829617789,1.0,5.0,2.625,1.3024701806293193,2.0,0.0,2.0,0.75,0.8864052604279183,0.5,34.0,75.0,61.25,13.884729535922343,68.0,9.0,21.0,14.625,3.3779748793788102,14.0,2.0,12.0,5.875,3.6030740843261686,5.0,1.0,8.0,4.375,2.2638462845343543,4.0,2.0,8.0,4.375,2.38671920665766,4.0,6.0,13.0,9.375,2.1998376563477846,9.5,1.0,13.0,6.125,3.6815175442433286,6.0,0.0,6.0,2.0,2.0701966780270626,1.5,0.0,4.0,2.125,1.4577379737113252,2.0,5.0,16.0,9.25,3.9910614413425693,8.0,303.0,911.0,628.875,182.32423042481216,623.0,13.0,27.0,18.375,5.1530157605591915,16.0,87.0,184.0,129.0,37.618384563174125,120.5,43.0,95.0,67.375,19.4491094177306,66.0,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2689.0173855333173,2833.3254764291983,2736.37679199011,43.175170036461004,2726.7737942898866
Ливерпуль,2018-04-07 16:30:00,33,2727.2015011013777,0.0,5.0,2.25,1.5811388300841898,2.0,0.0,2.0,0.75,0.8864052604279183,0.5,34.0,71.0,59.625,12.760849725401743,65.0,9.0,21.0,14.125,3.758324094593227,14.0,2.0,12.0,5.375,3.7008686239082538,3.5,1.0,8.0,4.5,2.2038926600773587,4.0,2.0,8.0,4.25,2.434865792722759,3.5,6.0,15.0,10.125,2.948970764763288,10.0,1.0,13.0,5.875,3.9074105418879577,6.0,0.0,6.0,1.875,2.100170061141308,1.0,0.0,4.0,2.125,1.4577379737113252,2.0,5.0,16.0,9.125,4.051013982414068,7.5,303.0,772.0,588.0,142.30149080636608,584.5,11.0,27.0,18.125,5.488624600025037,16.0,87.0,184.0,120.125,35.126048535442834,109.0,43.0,95.0,62.625,19.726251544578865,59.5,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2647.932829617789,2833.3254764291983,2726.896038345385,53.44318237317153,2722.5469721569807
Ливерпуль,2018-04-14 21:30:00,34,2742.247200594946,0.0,5.0,2.375,1.5979898086569353,2.0,0.0,2.0,0.5,0.7559289460184544,0.0,48.0,71.0,63.125,7.472568883207817,65.0,10.0,21.0,15.5,3.625307868699863,15.0,2.0,12.0,5.875,3.6030740843261686,5.0,1.0,10.0,5.25,2.9154759474226504,4.5,2.0,8.0,4.375,2.326094212561969,3.5,6.0,15.0,10.375,3.113908889391045,10.0,1.0,13.0,6.375,3.7392703642746747,6.5,0.0,6.0,2.125,2.2320714274285347,1.0,0.0,4.0,1.75,1.2817398889233114,1.5,5.0,16.0,8.375,3.2923070504261465,7.5,510.0,772.0,627.375,83.6829689107305,601.5,11.0,27.0,19.25,5.897941529526576,16.5,87.0,184.0,120.75,34.73882142914054,111.5,43.0,95.0,67.625,19.100766626349994,66.0,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2647.932829617789,2833.3254764291983,2728.3805741693354,53.24041800518039,2728.485115452782
Ливерпуль,2018-04-21 16:30:00,35,2568.9805706891034,0.0,5.0,2.375,1.5979898086569353,2.0,0.0,2.0,0.75,0.8864052604279183,0.5,58.0,71.0,64.875,4.454131308603925,65.0,9.0,21.0,14.625,4.274091382136927,14.0,2.0,12.0,5.75,3.693623849670827,4.5,1.0,10.0,4.75,2.712405363721075,4.0,2.0,8.0,4.125,2.4748737341529163,3.0,6.0,15.0,10.75,3.24037034920393,11.5,2.0,13.0,6.75,3.24037034920393,6.5,0.0,6.0,2.375,2.065879266282796,1.5,0.0,4.0,1.75,1.2817398889233114,1.5,5.0,16.0,8.0,3.5050983275386565,7.0,578.0,772.0,636.625,72.15051232369336,601.5,11.0,27.0,18.625,6.523309852258394,16.5,91.0,184.0,125.625,31.950575671093716,120.5,45.0,95.0,71.0,16.30950643030009,70.5,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2647.932829617789,2833.3254764291983,2727.6237943795463,52.959088679907595,2728.485115452782
Ливерпуль,2018-04-28 16:30:00,36,2597.4228439265335,0.0,5.0,1.875,1.6420805617960927,2.0,0.0,2.0,0.625,0.9161253813129043,0.0,58.0,72.0,65.375,5.040904113917888,65.0,9.0,20.0,14.5,4.0708019567928595,14.0,2.0,10.0,4.5,2.878491668515698,3.0,1.0,10.0,4.875,2.850438562747845,4.0,2.0,10.0,5.125,3.044315545875155,4.5,6.0,18.0,11.875,4.0155946010522525,13.0,2.0,13.0,6.875,3.313931631332013,6.5,0.0,6.0,2.5,2.0,2.0,0.0,4.0,1.5,1.1952286093343936,1.0,5.0,16.0,8.0,3.5050983275386565,7.0,578.0,772.0,626.75,65.62828223084487,601.5,4.0,26.0,15.75,7.324128422062051,16.0,91.0,184.0,121.625,28.729961961090627,120.5,45.0,85.0,69.125,13.829962297231946,70.5,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2568.9805706891034,2833.3254764291983,2712.6191925240196,77.00535094653671,2728.485115452782
Ливерпуль,2018-05-06 20:30:00,37,2652.061387892868,0.0,5.0,1.625,1.7677669529663689,1.5,0.0,2.0,0.75,0.8864052604279183,0.5,58.0,72.0,65.0,4.65985898008574,65.0,9.0,20.0,14.0,4.375255094603872,13.5,2.0,10.0,4.75,2.815771906346718,4.0,1.0,10.0,5.125,2.748376143938713,4.5,0.0,10.0,4.125,3.2705394924123103,3.0,6.0,18.0,12.375,3.9977672339873487,13.0,1.0,13.0,6.0,3.854496446637726,6.0,0.0,6.0,2.0,2.0701966780270626,1.5,0.0,4.0,1.625,1.3024701806293193,1.0,5.0,16.0,8.25,3.494894235064305,7.5,578.0,761.0,625.375,62.17472499795579,601.5,4.0,25.0,14.0,6.094494002200441,14.0,91.0,176.0,120.625,26.283821748640086,120.5,45.0,92.0,70.0,15.137465347370977,70.5,0.0,2.0,1.125,0.6408699444616557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2568.9805706891034,2742.247200594946,2683.131363461186,68.92304588046012,2719.4656935286575
Ливерпуль,2018-05-13 19:00:00,38,2495.3807887682233,0.0,5.0,2.0,1.927248223318863,2.0,0.0,2.0,0.5,0.7559289460184544,0.0,58.0,72.0,65.5,5.209880722517277,65.0,9.0,22.0,15.0,5.209880722517277,14.5,2.0,11.0,5.875,3.313931631332013,5.5,1.0,10.0,5.125,2.748376143938713,4.5,0.0,10.0,4.0,3.1622776601683795,3.0,6.0,18.0,11.5,4.566962103755937,13.0,1.0,9.0,5.25,2.712405363721075,6.0,0.0,6.0,2.125,1.9594095320493148,1.5,1.0,4.0,1.75,1.164964745021435,1.0,3.0,9.0,6.625,2.1339098923270936,7.0,578.0,761.0,644.375,70.7125721293099,625.0,4.0,25.0,13.25,6.181770435262516,11.5,91.0,176.0,120.125,26.357094463757353,118.5,45.0,92.0,72.0,16.300744943538184,75.0,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,1.7677669529663689,0.0,2568.9805706891034,2742.247200594946,2673.4179457222717,66.85613482174088,2681.895636924403
Манчестер Юнайтед,2017-12-14 01:00:00,17,2472.2045529686584,0.0,4.0,1.875,1.5526475085202969,1.0,0.0,2.0,0.875,0.8345229603962802,1.0,25.0,65.0,46.375,13.048672619958596,45.5,8.0,16.0,11.625,3.50255009141299,10.5,2.0,7.0,4.375,1.9955307206712847,4.5,1.0,7.0,3.75,2.052872551885702,3.0,1.0,5.0,3.5,1.3093073414159542,3.5,10.0,16.0,12.5,2.5071326821120348,12.0,1.0,11.0,5.125,3.090885217631258,5.0,0.0,4.0,1.375,1.407885953173359,1.5,1.0,15.0,5.625,4.34042460069124,4.5,9.0,20.0,12.625,3.814914340921881,11.0,222.0,617.0,428.0,136.90768526899535,399.0,9.0,22.0,13.75,4.0970372570571385,13.5,66.0,109.0,92.375,12.258379058540209,94.5,26.0,78.0,56.5,18.439088914585774,58.5,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2442.65926463987,2804.181896320331,2555.3563201699435,120.71095587223176,2509.77903837728
Манчестер Юнайтед,2017-12-17 19:15:00,18,2578.126215678215,0.0,4.0,2.0,1.5118578920369088,1.5,0.0,2.0,1.0,0.7559289460184544,1.0,25.0,65.0,47.875,13.548194397356845,51.0,8.0,16.0,11.25,3.7321001364608946,9.5,2.0,7.0,4.375,1.9955307206712847,4.5,1.0,7.0,3.375,2.065879266282796,3.0,1.0,5.0,3.5,1.3093073414159542,3.5,10.0,16.0,12.5,2.5071326821120348,12.0,1.0,11.0,4.75,3.1509635714446826,4.5,0.0,4.0,1.25,1.3887301496588271,1.0,1.0,15.0,5.625,4.34042460069124,4.5,7.0,20.0,12.0,4.3094580368566735,10.0,222.0,617.0,450.625,147.13738720762208,471.0,9.0,22.0,14.125,3.720119045714225,13.5,66.0,109.0,92.125,12.217522545215832,93.5,26.0,78.0,54.75,18.828170383762732,54.0,0.0,4.0,1.875,1.3562026818605375,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2442.65926463987,2651.6712593970756,2513.859152250984,68.89108749414889,2492.064791567972
Манчестер Юнайтед,2017-12-24 00:45:00,19,2495.5142143007533,1.0,4.0,2.25,1.2817398889233114,2.0,0.0,2.0,1.125,0.8345229603962802,1.0,25.0,65.0,48.375,13.542921187310892,53.0,8.0,19.0,12.375,4.565006649971686,12.0,2.0,7.0,4.875,1.807721533549109,5.0,1.0,9.0,4.125,2.850438562747845,3.0,1.0,5.0,3.375,1.1877349391654208,3.5,10.0,18.0,12.75,2.9640705601780613,12.0,1.0,11.0,4.625,3.0676887530703447,4.5,0.0,5.0,1.875,1.807721533549109,1.5,1.0,15.0,4.875,4.580626906564522,4.0,7.0,16.0,10.5,3.0237157840738176,10.0,222.0,617.0,457.5,145.33409785731632,498.5,9.0,22.0,14.25,3.693623849670827,14.0,66.0,109.0,91.625,11.975421257129716,93.5,26.0,78.0,56.375,19.69000834360993,60.5,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2442.65926463987,2578.126215678215,2504.6660217861267,50.261946606109994,2492.064791567972
Манчестер Юнайтед,2017-12-26 20:00:00,20,2513.9377861357516,1.0,4.0,2.0,1.0690449676496976,2.0,0.0,2.0,1.25,0.8864052604279183,1.5,25.0,71.0,49.125,14.710904604602474,53.0,8.0,23.0,13.25,5.849297882163783,12.0,2.0,7.0,4.75,1.6690459207925603,5.0,1.0,9.0,4.25,2.9640705601780613,3.0,1.0,10.0,4.25,2.6049403612586386,4.0,10.0,18.0,13.375,2.8252686345094435,13.5,1.0,12.0,4.75,3.370036032024414,4.5,0.0,5.0,1.75,1.9086270308410553,1.5,0.0,15.0,4.375,4.897156609415596,3.0,7.0,16.0,10.5,3.0237157840738176,10.0,222.0,643.0,460.75,149.63741892607325,498.5,9.0,22.0,13.625,3.9618718519695424,13.5,66.0,133.0,96.375,18.988248245390395,93.5,26.0,115.0,61.875,28.522860505716665,60.5,0.0,4.0,2.0,1.3093073414159542,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2442.65926463987,2578.126215678215,2501.696569211534,49.97683173311923,2489.6777777898174
Манчестер Юнайтед,2017-12-30 22:30:00,21,2440.4551700874813,0.0,4.0,1.875,1.246423454758225,2.0,0.0,2.0,1.25,0.8864052604279183,1.5,25.0,71.0,48.75,14.48891201673098,52.5,8.0,23.0,13.125,5.792544469278715,12.0,2.0,7.0,4.5,1.7728105208558367,4.5,1.0,9.0,4.0,2.7774602993176543,3.0,1.0,10.0,4.625,2.774243783705493,4.0,10.0,18.0,14.0,2.5071326821120348,15.0,1.0,12.0,5.375,3.8521793460696654,4.5,0.0,5.0,1.625,1.9226098333849673,1.0,0.0,15.0,4.5,4.840306956027833,3.5,7.0,16.0,10.875,2.997022331772464,10.0,222.0,643.0,454.625,146.47860643403575,474.0,10.0,22.0,14.0,3.585685828003181,13.5,66.0,133.0,95.25,18.39060319060486,93.5,26.0,115.0,61.125,28.235932021855717,59.0,1.0,4.0,2.25,1.0350983390135313,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2464.687360640793,2578.126215678215,2510.6063843985194,43.93688911858542,2497.901228078908
Манчестер Юнайтед,2018-01-01 22:30:00,22,2373.505512188749,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,2.0,1.0,0.9258200997725514,1.0,25.0,71.0,51.125,14.593907730869853,55.5,8.0,23.0,13.875,6.424006315599102,12.0,2.0,6.0,4.375,1.5979898086569353,4.5,1.0,9.0,4.625,3.0676887530703447,4.0,1.0,10.0,4.875,2.9001231500945415,4.0,10.0,18.0,14.0,2.5071326821120348,15.0,1.0,12.0,5.5,3.854496446637726,5.0,0.0,5.0,1.75,1.8322507626258087,1.0,0.0,15.0,4.375,4.955156044825574,3.5,7.0,16.0,10.875,2.997022331772464,10.0,222.0,643.0,484.375,145.43033432835512,533.5,10.0,22.0,13.75,3.654742515847438,12.5,66.0,133.0,98.125,19.737111526983156,94.5,26.0,115.0,62.625,27.876961814372812,65.0,0.0,4.0,2.125,1.246423454758225,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2440.4551700874813,2578.126215678215,2493.6318603684495,41.092240476238594,2489.6777777898174
Манчестер Юнайтед,2018-01-16 01:00:00,23,2520.1644204116596,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,2.0,0.875,0.9910312089651149,0.5,35.0,71.0,55.5,10.2399776785471,56.5,8.0,23.0,15.375,6.254998001598402,17.0,2.0,9.0,5.0,2.2677868380553634,5.5,2.0,9.0,5.25,2.712405363721075,5.5,1.0,10.0,5.125,2.799872446074234,4.5,10.0,18.0,13.375,2.8252686345094435,13.5,2.0,12.0,6.125,3.399054490379851,6.0,0.0,5.0,2.25,1.8322507626258087,1.5,0.0,7.0,3.125,2.5877458475338284,3.5,7.0,16.0,11.375,3.1594529363709247,11.0,325.0,643.0,532.125,103.70209737512545,575.5,10.0,22.0,13.875,3.720119045714225,12.5,88.0,133.0,101.25,15.434192097880787,94.5,36.0,115.0,68.625,23.724234143893575,69.5,0.0,4.0,2.125,1.246423454758225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.505512188749,2578.126215678215,2482.2341293119443,59.00762041358249,2489.6777777898174
Манчестер Юнайтед,2018-01-20 20:00:00,24,2476.1229155135325,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,2.0,0.625,0.9161253813129043,0.0,50.0,71.0,57.625,6.435115716575289,56.5,8.0,23.0,15.875,5.718079098038831,17.0,2.0,9.0,4.625,2.5035688811888406,4.5,2.0,9.0,5.5,2.449489742783178,5.5,3.0,10.0,5.75,2.2519832529192065,5.5,8.0,18.0,13.125,3.226563851175781,13.5,3.0,12.0,6.375,3.113908889391045,6.0,0.0,5.0,2.0,1.6903085094570331,1.5,0.0,7.0,2.75,2.49284690951645,2.5,7.0,14.0,10.875,2.5877458475338284,11.0,448.0,643.0,549.125,70.83670860305612,575.5,10.0,16.0,12.75,1.7525491637693282,12.5,91.0,133.0,103.0,14.48151531139907,97.5,45.0,115.0,73.75,19.768300743506366,72.5,0.0,3.0,2.0,1.0690449676496976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.505512188749,2578.126215678215,2484.7186516312686,60.28108926638085,2489.6777777898174
Манчестер Юнайтед,2018-02-01 01:00:00,25,2507.921855527816,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,2.0,0.875,0.9910312089651149,0.5,47.0,71.0,56.5,7.464200272921789,56.0,6.0,23.0,15.5,6.301927142889365,17.0,2.0,9.0,4.75,2.3754698783308417,4.5,2.0,9.0,5.375,2.615202805574687,5.5,1.0,10.0,5.375,2.774243783705493,5.5,8.0,18.0,13.0,3.295017884191656,13.5,3.0,12.0,6.25,3.24037034920393,6.0,0.0,9.0,2.875,2.997022331772464,1.5,0.0,5.0,2.375,1.9226098333849673,2.5,7.0,14.0,10.75,2.434865792722759,11.0,448.0,643.0,537.0,75.48888281443453,542.0,10.0,25.0,14.25,4.6827952580239325,12.5,80.0,133.0,101.25,16.438195938553772,97.5,37.0,115.0,68.625,23.47605162713696,69.5,0.0,3.0,2.125,0.9910312089651149,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.505512188749,2578.126215678215,2483.7538484106003,60.358853423153484,2485.818564907143
Манчестер Юнайтед,2018-02-03 20:00:00,26,2344.5935820237814,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,2.0,0.75,1.0350983390135313,0.0,47.0,74.0,58.625,9.709163565563058,57.5,6.0,23.0,16.5,5.529143565818179,17.5,2.0,9.0,5.25,2.3754698783308417,6.0,2.0,9.0,5.625,2.326094212561969,5.5,1.0,10.0,5.625,2.615202805574687,5.5,8.0,18.0,13.375,3.7008686239082538,13.5,3.0,12.0,6.5,3.0237157840738176,6.0,0.0,9.0,3.25,2.9154759474226504,3.0,0.0,5.0,1.875,1.9594095320493148,1.5,5.0,14.0,10.5,2.9277002188455996,11.0,448.0,781.0,561.375,114.81156922789371,542.0,10.0,25.0,14.625,4.596194077712559,13.5,80.0,133.0,105.5,18.291293791621975,101.0,37.0,115.0,76.625,25.12220133666634,72.5,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.505512188749,2578.126215678215,2488.218511230495,60.70252870227523,2501.7180349142845
Манчестер Юнайтед,2018-02-11 19:15:00,27,2415.449744645243,0.0,3.0,1.25,1.164964745021435,1.5,0.0,2.0,0.625,0.9161253813129043,0.0,47.0,74.0,60.375,9.179752564359083,60.0,6.0,23.0,15.75,5.548487567410986,15.5,2.0,9.0,5.25,2.3754698783308417,6.0,2.0,8.0,4.875,2.03100960115899,4.5,1.0,10.0,5.625,2.615202805574687,5.5,8.0,18.0,13.0,3.295017884191656,13.5,3.0,12.0,7.0,3.251373336211726,6.0,0.0,9.0,2.875,2.850438562747845,2.0,0.0,5.0,2.0,1.927248223318863,2.0,5.0,15.0,11.375,3.113908889391045,12.0,461.0,781.0,584.125,106.89572689575309,594.0,10.0,25.0,14.375,4.68851179556401,12.5,80.0,133.0,107.75,17.91846613333375,107.5,37.0,115.0,76.125,25.28939642278106,71.0,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2520.1644204116596,2459.0269320236907,67.10452138676933,2485.818564907143
Манчестер Юнайтед,2018-02-25 19:05:00,28,2423.465015818606,0.0,3.0,1.25,1.164964745021435,1.5,0.0,2.0,0.5,0.7559289460184544,0.0,44.0,74.0,57.0,9.665845613735584,57.5,6.0,21.0,14.125,4.998213966722799,14.0,2.0,9.0,5.125,2.356601669474803,5.5,1.0,8.0,4.125,2.2320714274285347,4.0,1.0,7.0,4.875,1.9594095320493148,5.0,8.0,18.0,13.375,3.7008686239082538,13.5,3.0,10.0,5.875,2.799872446074234,5.5,1.0,9.0,3.0,2.7255405754769875,2.0,0.0,6.0,2.75,2.187627547301936,2.5,5.0,15.0,11.75,3.1052950170405937,12.5,433.0,781.0,557.875,115.78728958124648,542.0,12.0,25.0,15.625,4.68851179556401,14.0,80.0,127.0,103.25,14.945137766415634,101.0,37.0,109.0,68.875,20.392137840704336,67.5,0.0,3.0,1.875,0.8345229603962802,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2520.1644204116596,2449.0188733167524,66.85536319230995,2458.2890428005066
Манчестер Юнайтед,2018-03-06 01:00:00,29,2536.930532936945,0.0,3.0,1.625,1.1877349391654208,2.0,0.0,2.0,0.75,0.8864052604279183,0.5,44.0,74.0,58.75,10.484682705192915,60.0,6.0,21.0,14.375,5.097268175909804,14.5,2.0,9.0,5.75,2.3754698783308417,6.0,1.0,8.0,3.875,2.2320714274285347,3.5,1.0,7.0,4.75,1.8322507626258087,5.0,8.0,18.0,13.0,3.6645015252516173,12.0,3.0,10.0,5.5,2.32992949004287,5.5,1.0,9.0,3.125,2.6423744732991303,2.0,0.0,6.0,2.625,2.1998376563477846,2.0,5.0,15.0,11.25,3.370036032024414,12.5,433.0,781.0,577.125,117.57846923893604,594.0,9.0,25.0,15.25,5.11998883927355,14.0,80.0,127.0,106.625,17.012075543146235,107.5,37.0,109.0,70.875,21.06749357931042,70.5,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2520.1644204116596,2437.7097770271084,61.7631955055031,2431.9600929530434
Манчестер Юнайтед,2018-03-10 17:30:00,30,2531.0519115158886,0.0,3.0,1.625,1.1877349391654208,2.0,0.0,2.0,0.875,0.8345229603962802,1.0,32.0,74.0,55.25,14.06870894675739,56.0,5.0,20.0,12.375,5.262739645035518,12.5,2.0,9.0,5.25,2.712405363721075,5.5,1.0,6.0,3.0,1.6903085094570331,3.0,1.0,6.0,4.125,1.807721533549109,4.5,8.0,18.0,13.5,3.779644730092272,13.5,1.0,10.0,4.875,2.799872446074234,4.5,1.0,9.0,3.375,2.5035688811888406,2.5,0.0,6.0,2.875,1.9594095320493148,2.0,5.0,15.0,11.25,3.370036032024414,12.5,281.0,781.0,539.25,157.18028774990475,537.0,9.0,25.0,16.5,5.42481072744215,15.5,76.0,127.0,101.625,19.55167146672778,99.5,28.0,109.0,66.625,25.9721691706444,70.5,2.0,3.0,2.25,0.4629100498862757,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2536.930532936945,2449.7691973832916,71.0901143408877,2449.793965666069
Манчестер Юнайтед,2018-03-31 19:00:00,31,2509.0586642809812,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,2.0,0.875,0.8345229603962802,1.0,32.0,74.0,56.125,14.613472257768564,58.0,5.0,17.0,11.25,4.267819784654187,11.5,2.0,8.0,4.75,2.2519832529192065,5.0,1.0,4.0,2.75,1.2817398889233114,3.0,1.0,6.0,3.75,1.9086270308410553,4.0,8.0,18.0,14.0,3.5050983275386565,14.5,1.0,10.0,4.5,2.8284271247461903,3.5,1.0,9.0,3.5,2.5634797778466227,2.5,0.0,6.0,2.5,1.7728105208558367,2.0,5.0,15.0,10.125,3.7961446607992015,11.0,281.0,781.0,556.75,172.46925191796612,550.0,9.0,25.0,16.375,5.44944295973713,15.0,76.0,127.0,104.25,19.329843691630234,107.0,28.0,109.0,65.5,25.801439605461663,66.0,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2536.930532936945,2469.462497299184,68.7279855077706,2492.022385520674
Манчестер Юнайтед,2018-04-07 21:30:00,32,2513.1272475160026,0.0,3.0,1.75,1.164964745021435,2.0,0.0,2.0,1.125,0.8345229603962802,1.0,32.0,74.0,54.0,16.422980415085615,55.5,5.0,17.0,10.375,4.779046527738113,10.5,2.0,8.0,5.0,2.0,5.0,1.0,4.0,2.375,1.3024701806293193,2.5,0.0,6.0,3.0,2.0701966780270626,3.0,11.0,18.0,15.25,2.7645717829090897,15.5,1.0,10.0,4.5,2.8284271247461903,3.5,1.0,9.0,3.5,2.5634797778466227,2.5,0.0,6.0,2.75,1.8322507626258087,2.0,5.0,15.0,9.75,3.7321001364608946,9.5,281.0,781.0,538.75,190.46540743287594,550.0,9.0,25.0,16.125,5.667892024377317,15.0,73.0,127.0,100.625,22.30270643410154,104.5,28.0,109.0,60.25,27.35350591266658,61.0,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2536.930532936945,2468.074277782849,67.66145362721778,2492.022385520674
