Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Точность передач,max Точность передач,mean Точность передач,std Точность передач,median Точность передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Манчестер Юнайтед,2017-04-01 19:00:00,28,2619.8251975536778,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,36.0,75.0,61.625,12.117726095034733,66.0,9.0,25.0,17.375,5.208166663999915,16.5,3.0,11.0,6.625,2.774243783705493,6.5,4.0,8.0,5.75,1.9086270308410553,5.0,1.0,9.0,5.0,2.8284271247461903,4.5,9.0,17.0,12.875,2.416461403433896,13.0,3.0,15.0,6.375,3.814914340921881,5.5,0.0,6.0,3.375,2.2638462845343543,3.5,0.0,3.0,1.625,1.0606601717798212,1.5,8.0,20.0,13.0,4.140393356054125,12.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.75,1.3887301496588271,1.0,324.0,761.0,577.125,126.63833486406419,602.0,13.0,30.0,17.875,5.817154434453817,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.7741389518674,2634.7018972300834,2543.103648368582,48.783700598962724,2529.0805515145057
Манчестер Юнайтед,2017-04-05 00:00:00,29,2460.289497338394,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,36.0,75.0,62.5,11.820079767678632,66.0,14.0,25.0,18.5,3.9641248358604595,18.0,3.0,11.0,6.625,2.774243783705493,6.5,4.0,8.0,6.125,2.03100960115899,6.5,2.0,9.0,5.75,2.3754698783308417,6.0,9.0,20.0,13.5,3.4641016151377544,13.0,3.0,15.0,6.5,3.779644730092272,6.0,0.0,6.0,3.25,2.2519832529192065,3.0,0.0,3.0,1.625,1.0606601717798212,1.5,8.0,20.0,12.125,3.9074105418879577,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.75,1.3887301496588271,1.0,324.0,761.0,588.375,121.79952791369924,602.0,13.0,30.0,17.625,5.604526232048012,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.0484153596417,2634.7018972300834,2558.9850306938083,50.7012767712701,2540.3793019658165
Манчестер Юнайтед,2017-04-09 17:30:00,30,2513.5794114606474,0.0,3.0,1.625,1.3024701806293193,1.5,0.0,1.0,0.375,0.5175491695067657,0.0,36.0,75.0,63.125,12.100029515902607,67.5,14.0,23.0,17.625,2.9730936268953445,18.0,3.0,11.0,6.75,2.866057521105554,6.5,4.0,8.0,5.75,1.9086270308410553,5.0,2.0,8.0,5.125,2.03100960115899,4.5,9.0,20.0,13.875,3.563204817496262,13.0,3.0,15.0,6.25,3.8078865529319543,5.5,0.0,6.0,2.75,1.9820624179302297,2.5,0.0,4.0,2.0,1.3093073414159542,2.0,8.0,20.0,13.125,4.793969425970806,11.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.375,1.5979898086569353,2.0,324.0,761.0,587.625,121.83470945740967,600.0,13.0,30.0,17.5,5.707138387268051,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.289497338394,2634.7018972300834,2548.1908457673144,61.7028626872438,2529.0805515145057
Манчестер Юнайтед,2017-04-16 20:00:00,31,2640.157177522954,0.0,3.0,1.875,1.1259916264596033,2.0,0.0,1.0,0.375,0.5175491695067657,0.0,36.0,75.0,60.5,13.352367366340482,65.0,9.0,23.0,16.875,4.223657859520077,18.0,3.0,11.0,6.375,3.1594529363709247,6.5,4.0,8.0,6.0,1.7728105208558367,5.5,0.0,8.0,4.5,2.7255405754769875,4.0,9.0,21.0,14.375,4.274091382136927,13.0,1.0,15.0,5.5,4.20883424647321,5.0,0.0,5.0,2.125,1.5526475085202969,2.0,0.0,4.0,1.75,1.4880476182856899,1.5,8.0,20.0,12.625,4.138236339311712,11.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.625,1.5059406173077154,3.0,324.0,761.0,560.0,134.00533038438647,581.5,13.0,30.0,18.75,6.819090848492928,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.289497338394,2634.7018972300834,2537.926828448857,59.46131625551941,2519.9272907335635
Манчестер Юнайтед,2017-04-23 18:15:00,32,2683.110447734132,0.0,3.0,1.75,1.0350983390135313,2.0,0.0,1.0,0.375,0.5175491695067657,0.0,36.0,75.0,58.75,13.144797993339962,60.0,9.0,23.0,16.5,4.535573676110727,18.0,3.0,11.0,6.0,2.9760952365713798,6.0,3.0,8.0,5.875,1.9594095320493148,5.5,0.0,8.0,4.625,2.615202805574687,4.0,9.0,21.0,15.125,4.517821851923146,14.5,1.0,15.0,5.5,4.20883424647321,5.0,0.0,5.0,2.0,1.6035674514745464,1.5,0.0,4.0,1.625,1.5979898086569353,1.5,8.0,20.0,13.0,4.3094580368566735,12.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.25,1.4880476182856899,2.0,324.0,761.0,541.625,134.9909388493486,580.5,13.0,30.0,19.125,6.664136424602537,16.5,0.0,30.0,3.75,10.606601717798213,0.0,0.0,0.0,0.0,0.0,0.0,2460.289497338394,2640.157177522954,2552.4407911582607,68.99549501795376,2524.962366400344
Манчестер Юнайтед,2017-04-28 00:00:00,33,2430.7681534046187,0.0,3.0,1.5,1.1952286093343936,1.5,0.0,1.0,0.375,0.5175491695067657,0.0,31.0,75.0,55.375,16.422436742804905,58.0,3.0,20.0,14.0,5.7817446699565895,16.0,1.0,9.0,4.75,2.659215781283755,4.5,1.0,8.0,5.0,2.390457218668787,5.0,0.0,8.0,4.25,2.9154759474226504,4.0,9.0,21.0,15.125,4.517821851923146,14.5,1.0,15.0,5.375,4.240535680446853,4.5,0.0,3.0,1.5,1.0690449676496976,1.0,0.0,6.0,2.0,2.2038926600773587,1.5,8.0,20.0,12.75,4.5591352563522705,12.5,0.0,1.0,0.125,0.3535533905932738,0.0,1.0,5.0,2.25,1.4880476182856899,2.0,288.0,761.0,504.875,160.1110663615372,525.5,13.0,28.0,18.25,5.365231988061121,16.5,0.0,30.0,3.75,10.606601717798213,0.0,0.0,0.0,0.0,0.0,0.0,2460.289497338394,2683.110447734132,2575.198545205072,78.93279984065629,2576.970412367482
Манчестер Юнайтед,2017-04-30 16:00:00,34,2577.7775240433652,0.0,3.0,1.5,1.1952286093343936,1.5,0.0,1.0,0.375,0.5175491695067657,0.0,31.0,75.0,53.625,15.48213255890249,54.5,3.0,18.0,13.0,5.264435935053794,13.0,1.0,9.0,4.625,2.559994419636775,4.5,1.0,8.0,5.0,2.390457218668787,5.0,0.0,7.0,3.375,2.669269563007828,3.5,9.0,21.0,15.5,4.242640687119285,15.0,1.0,6.0,4.125,1.7268882005337975,4.5,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,6.0,2.375,2.065879266282796,2.5,8.0,20.0,13.0,4.375255094603872,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,1.0,5.0,2.125,1.4577379737113252,1.5,288.0,761.0,492.25,153.58548108463899,495.0,13.0,28.0,18.25,5.365231988061121,16.5,0.0,30.0,5.625,11.160357137142674,0.0,0.0,0.0,0.0,0.0,0.0,2430.7681534046187,2683.110447734132,2549.706827226889,89.22970031199732,2524.962366400344
Манчестер Юнайтед,2017-05-07 20:00:00,35,2587.5935502272446,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,2.0,0.5,0.7559289460184544,0.0,31.0,75.0,55.375,13.91748643151588,54.5,3.0,18.0,12.5,5.3452248382484875,12.0,1.0,9.0,4.375,2.5035688811888406,3.5,1.0,8.0,5.0,2.390457218668787,5.0,0.0,7.0,3.125,2.6958963523950885,2.5,12.0,21.0,16.375,3.3354160160315836,16.0,1.0,9.0,4.875,2.356601669474803,5.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,6.0,2.375,2.065879266282796,2.5,8.0,20.0,13.25,4.0970372570571385,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,5.0,2.0,1.6035674514745464,1.5,288.0,761.0,517.875,137.79325869888245,524.0,13.0,28.0,19.125,5.330170192940773,19.5,0.0,30.0,5.625,11.160357137142674,0.0,0.0,0.0,0.0,0.0,0.0,2430.7681534046187,2683.110447734132,2557.4528795298843,88.5538365739169,2555.9465756123254
Манчестер Юнайтед,2017-05-14 20:30:00,36,2666.502172927595,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,2.0,0.75,0.8864052604279183,0.5,31.0,70.0,51.0,12.270755012281379,52.0,3.0,18.0,11.25,5.035587637718447,11.0,1.0,9.0,4.25,2.6049403612586386,3.5,1.0,8.0,4.75,2.1213203435596424,5.0,0.0,7.0,2.25,2.3754698783308417,1.5,12.0,21.0,16.875,3.044315545875155,16.5,1.0,9.0,4.5,2.390457218668787,4.5,1.0,4.0,1.75,1.164964745021435,1.0,0.0,6.0,2.875,2.1671244937540095,3.0,8.0,20.0,13.25,4.0970372570571385,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,5.0,1.875,1.5526475085202969,1.5,288.0,581.0,467.25,106.56956145434506,495.0,13.0,28.0,19.375,5.1530157605591915,19.5,0.0,33.0,9.75,14.409818081532366,0.0,0.0,0.0,0.0,0.0,0.0,2430.7681534046187,2683.110447734132,2564.137619910629,88.55895570987138,2582.685537135305
Манчестер Юнайтед,2017-05-17 23:45:00,37,2532.3331918508056,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,2.0,0.625,0.9161253813129043,0.0,31.0,70.0,49.125,11.469680528618547,48.5,3.0,18.0,10.375,4.240535680446853,10.5,1.0,9.0,4.0,2.8284271247461903,3.5,1.0,8.0,4.75,2.1213203435596424,5.0,0.0,4.0,1.625,1.407885953173359,1.5,6.0,21.0,15.125,4.611708700997618,16.0,1.0,9.0,4.125,2.356601669474803,3.5,1.0,4.0,1.75,1.164964745021435,1.0,0.0,6.0,3.25,2.434865792722759,3.5,8.0,20.0,13.25,4.0970372570571385,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,5.0,1.875,1.5526475085202969,1.5,288.0,580.0,450.75,96.15129447163689,460.0,10.0,28.0,18.0,6.047431568147635,17.5,0.0,33.0,12.375,14.292230656648988,7.5,0.0,0.0,0.0,0.0,0.0,2430.7681534046187,2683.110447734132,2569.972241832369,94.11533453452297,2582.685537135305
Манчестер Юнайтед,2017-05-21 19:00:00,38,2600.8763711964634,0.0,2.0,1.0,0.9258200997725514,1.0,0.0,2.0,0.625,0.9161253813129043,0.0,31.0,59.0,47.75,9.00396737951824,48.5,3.0,12.0,9.25,2.9154759474226504,9.5,1.0,6.0,3.125,2.03100960115899,2.5,1.0,8.0,4.5,2.2038926600773587,4.5,0.0,4.0,1.625,1.407885953173359,1.5,6.0,21.0,14.625,4.718883039751796,15.0,1.0,9.0,3.875,2.356601669474803,3.0,0.0,4.0,1.5,1.3093073414159542,1.0,0.0,6.0,2.875,2.5319388392523003,2.5,8.0,16.0,12.75,3.3273756282434617,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,3.0,1.5,0.9258200997725514,1.5,288.0,539.0,445.625,89.11299007439936,460.0,10.0,28.0,19.25,5.897941529526576,20.0,0.0,33.0,12.375,14.292230656648988,7.5,0.0,0.0,0.0,0.0,0.0,2430.7681534046187,2683.110447734132,2578.97770364642,85.13978444360573,2582.685537135305
Саутгемптон,2016-12-18 18:30:00,17,1822.767624556221,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,3.0,1.0,1.1952286093343936,0.5,35.0,71.0,55.75,10.620061877678223,55.0,3.0,19.0,13.625,5.0691644845505435,14.5,0.0,8.0,4.125,2.948970764763288,3.5,2.0,10.0,5.875,2.356601669474803,6.0,1.0,7.0,3.625,1.8468119248354136,3.5,7.0,16.0,12.375,2.9246489410818914,13.0,1.0,11.0,6.375,3.4615231989895516,6.0,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,5.0,2.25,1.6690459207925603,2.0,8.0,15.0,12.0,2.2677868380553634,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.8516401995451028,1.5,0.0,556.0,198.125,273.74880952122095,0.0,0.0,26.0,7.125,10.629305850202208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2368.1053218432207,2207.868888972833,207.82653013198424,2293.2161182243835
Саутгемптон,2016-12-29 00:45:00,18,1967.036906805996,0.0,3.0,0.875,0.9910312089651149,1.0,0.0,4.0,1.25,1.5811388300841898,0.5,35.0,71.0,53.25,12.925611342270376,54.0,3.0,19.0,13.5,5.18238775634773,14.5,0.0,8.0,4.25,2.815771906346718,3.5,2.0,10.0,5.5,2.5634797778466227,5.5,1.0,7.0,3.75,1.8322507626258087,4.0,7.0,16.0,12.375,2.9246489410818914,13.0,1.0,11.0,5.75,3.770183777256185,4.5,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,4.0,1.75,1.2817398889233114,1.5,7.0,15.0,11.25,2.815771906346718,11.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,5.0,2.125,1.7268882005337975,1.5,0.0,556.0,238.25,263.9083986104703,160.5,0.0,28.0,10.625,12.408954140343289,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2368.1053218432207,2149.881820766939,244.2297961420346,2293.2161182243835
Саутгемптон,2016-12-31 20:00:00,19,1980.5910545936963,0.0,3.0,0.875,0.9910312089651149,1.0,0.0,4.0,1.25,1.5811388300841898,0.5,35.0,71.0,53.5,13.223355960464154,54.0,3.0,17.0,12.375,4.779046527738113,14.0,0.0,8.0,3.5,2.7774602993176543,3.0,2.0,10.0,5.75,2.6049403612586386,6.5,1.0,5.0,3.125,1.3562026818605375,3.5,7.0,18.0,13.0,3.5456210417116734,13.5,1.0,11.0,5.5,3.5050983275386565,4.5,0.0,3.0,1.5,1.0690449676496976,2.0,1.0,4.0,1.875,1.1259916264596033,1.5,7.0,14.0,11.0,2.5071326821120348,11.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,4.0,1.875,1.3562026818605375,1.5,0.0,572.0,309.75,267.5981795795437,415.5,0.0,28.0,13.375,12.153041947242205,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2368.1053218432207,2100.5629170328557,235.03532181515484,2128.476809631612
Саутгемптон,2017-01-02 20:00:00,20,2095.4502667535194,0.0,3.0,0.875,0.9910312089651149,1.0,0.0,4.0,1.625,1.5979898086569353,1.5,35.0,71.0,54.875,11.482128971331306,54.0,9.0,17.0,13.5,2.9760952365713798,14.0,1.0,8.0,3.875,2.416461403433896,3.0,3.0,10.0,6.25,2.1213203435596424,6.5,2.0,5.0,3.375,1.0606601717798212,3.5,7.0,18.0,12.625,3.7008686239082538,12.5,2.0,11.0,6.375,3.0676887530703447,6.5,0.0,3.0,1.5,1.0690449676496976,2.0,1.0,4.0,2.0,1.1952286093343936,1.5,7.0,14.0,11.75,2.3754698783308417,12.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,4.0,1.875,1.3562026818605375,1.5,0.0,572.0,360.125,237.15904097100267,456.5,0.0,28.0,16.375,11.312919289782936,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2298.9332533768875,2052.123633626665,210.69090884700512,1973.813980699846
Саутгемптон,2017-01-14 20:00:00,21,1954.053745998872,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,4.0,1.75,1.4880476182856899,1.5,35.0,71.0,55.625,11.537980759214326,56.5,9.0,20.0,13.875,3.6030740843261686,14.0,1.0,8.0,3.625,2.1339098923270936,3.0,3.0,10.0,6.375,2.1998376563477846,6.5,2.0,7.0,3.875,1.6420805617960927,4.0,7.0,18.0,12.5,3.625307868699863,12.5,2.0,11.0,6.625,3.020761493398643,7.5,0.0,3.0,1.75,0.8864052604279183,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,7.0,14.0,12.125,2.4748737341529163,13.0,0.0,1.0,0.25,0.4629100498862757,0.0,1.0,4.0,2.125,1.1259916264596033,2.0,0.0,572.0,411.875,187.27324383676077,462.0,0.0,28.0,18.0,9.396047801374484,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2298.9332533768875,2026.9904764719129,188.1606493888014,1973.813980699846
Саутгемптон,2017-01-22 17:00:00,22,1898.9756336378248,0.0,3.0,1.125,1.246423454758225,1.0,0.0,4.0,1.375,1.5059406173077154,1.0,35.0,71.0,55.875,11.618181564132266,57.0,9.0,20.0,14.25,4.0970372570571385,14.0,1.0,8.0,4.125,2.416461403433896,3.5,3.0,10.0,6.375,2.1998376563477846,6.5,2.0,7.0,3.75,1.6690459207925603,3.5,7.0,18.0,12.375,3.7008686239082538,12.0,2.0,11.0,6.375,2.8753881725529062,7.0,1.0,3.0,2.125,0.6408699444616557,2.0,1.0,4.0,2.25,1.0350983390135313,2.0,7.0,14.0,11.5,2.8284271247461903,12.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,4.0,2.0,1.3093073414159542,2.0,321.0,572.0,473.75,86.30469280404166,502.5,11.0,28.0,19.5,6.676183683170241,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2298.9332533768875,1985.0076056646183,155.80210864235238,1960.545326402434
Саутгемптон,2017-02-01 00:45:00,23,2215.1597187963825,0.0,3.0,1.125,1.246423454758225,1.0,0.0,4.0,1.625,1.407885953173359,1.5,35.0,71.0,56.125,11.618181564132266,58.0,9.0,20.0,13.75,4.367084676466507,13.0,1.0,8.0,4.0,2.5071326821120348,3.5,3.0,10.0,6.25,2.2519832529192065,6.5,2.0,7.0,3.5,1.6035674514745464,3.0,7.0,18.0,12.0,3.6645015252516173,10.5,2.0,11.0,6.375,2.8753881725529062,7.0,1.0,3.0,1.875,0.6408699444616557,2.0,1.0,4.0,2.375,1.0606601717798212,2.5,7.0,19.0,12.125,3.833592123769634,12.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.5,1.1952286093343936,1.5,321.0,572.0,479.375,90.37530873292455,507.0,12.0,28.0,20.375,5.804862493757158,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.7758635425837,2095.4502667535194,1935.0129031972356,91.6332013461885,1952.2529378440215
Саутгемптон,2017-02-04 20:00:00,24,2044.0766767665498,0.0,3.0,1.25,1.164964745021435,1.0,0.0,4.0,2.0,1.3093073414159542,2.0,35.0,68.0,54.125,9.948976975405204,56.0,9.0,21.0,14.5,5.0709255283711,13.0,1.0,8.0,4.375,2.7222627143085005,4.0,3.0,11.0,6.75,2.815771906346718,6.5,2.0,7.0,3.375,1.5979898086569353,3.0,7.0,18.0,13.0,4.105745103771404,12.5,2.0,8.0,5.375,2.38671920665766,5.5,1.0,3.0,1.875,0.6408699444616557,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,7.0,19.0,12.375,3.7392703642746747,12.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.25,1.2817398889233114,1.0,321.0,572.0,469.25,84.93821283733253,485.0,12.0,28.0,19.875,6.010407640085654,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.767624556221,2215.1597187963825,1985.5608851039606,120.34659090198498,1960.545326402434
Саутгемптон,2017-02-11 20:00:00,25,1996.3774975267477,0.0,4.0,1.375,1.407885953173359,1.0,0.0,4.0,1.875,1.4577379737113252,2.0,35.0,68.0,54.25,9.939100275463282,56.0,9.0,21.0,14.625,5.0691644845505435,13.5,1.0,8.0,4.375,2.7222627143085005,4.0,3.0,11.0,6.75,2.815771906346718,6.5,2.0,7.0,3.5,1.5118578920369088,3.0,10.0,18.0,13.75,3.3273756282434617,13.5,2.0,8.0,5.125,2.6423744732991303,5.5,1.0,3.0,1.875,0.6408699444616557,2.0,1.0,3.0,1.75,0.8864052604279183,1.5,7.0,19.0,12.625,3.77728171346236,13.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,0.875,1.1259916264596033,0.5,321.0,572.0,469.75,85.2839794032686,485.0,12.0,28.0,19.625,5.755432216610669,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.767624556221,2215.1597187963825,1997.2639534886328,120.99521376738223,1973.813980699846
Саутгемптон,2017-03-04 20:00:00,26,2041.8219668145948,0.0,4.0,1.75,1.6690459207925603,1.0,0.0,3.0,1.75,1.2817398889233114,2.0,46.0,68.0,57.625,6.435115716575289,58.0,10.0,21.0,16.0,4.810702354423639,17.5,1.0,11.0,5.5,3.3806170189140663,6.0,4.0,11.0,6.875,2.6423744732991303,6.5,2.0,7.0,3.625,1.5979898086569353,3.0,10.0,18.0,14.0,3.585685828003181,13.5,2.0,8.0,5.5,2.32992949004287,6.0,1.0,3.0,1.875,0.6408699444616557,2.0,1.0,3.0,1.75,0.8864052604279183,1.5,8.0,19.0,12.875,3.399054490379851,13.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,3.0,1.0,1.1952286093343936,0.5,403.0,572.0,485.375,62.56182656266633,485.0,12.0,24.0,17.625,5.180664601601393,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.9756336378248,2215.1597187963825,2018.9651876099485,98.75160814349181,1988.4842760602219
Саутгемптон,2017-03-19 19:15:00,27,2045.5985972325855,0.0,4.0,1.75,1.6690459207925603,1.0,0.0,3.0,1.75,1.2817398889233114,2.0,46.0,62.0,55.25,5.496752287877426,56.0,8.0,21.0,15.75,5.203021100421233,17.5,2.0,11.0,5.75,3.058944729337694,6.0,4.0,11.0,6.5,2.8284271247461903,5.5,1.0,7.0,3.5,1.7728105208558367,3.0,10.0,18.0,13.5,3.2071349029490928,13.5,1.0,8.0,4.625,2.559994419636775,4.5,1.0,7.0,2.625,1.8468119248354136,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,8.0,19.0,12.875,3.399054490379851,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.1952286093343936,0.5,403.0,555.0,469.25,52.92784846238455,460.5,12.0,24.0,17.5,5.0709255283711,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.9756336378248,2215.1597187963825,2028.3133201110236,96.65102625630219,2019.0997321706714
Саутгемптон,2017-04-01 21:30:00,28,2156.311399847284,0.0,4.0,1.75,1.6690459207925603,1.0,0.0,3.0,1.375,1.3024701806293193,1.5,49.0,62.0,57.125,4.323936698360485,58.0,8.0,21.0,16.0,5.0426750270636544,17.5,2.0,11.0,5.875,2.948970764763288,6.0,4.0,11.0,6.75,2.866057521105554,6.5,1.0,7.0,3.375,1.8468119248354136,3.0,10.0,18.0,13.5,3.2071349029490928,13.5,1.0,7.0,4.375,2.2638462845343543,4.5,1.0,7.0,2.875,1.8850918886280925,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,8.0,19.0,12.875,3.399054490379851,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.1952286093343936,0.5,414.0,555.0,488.125,52.85137516794485,485.0,9.0,24.0,15.625,5.097268175909804,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.9756336378248,2215.1597187963825,2036.4392629408846,94.78024563532247,2042.9493217905724
Саутгемптон,2017-04-05 23:45:00,29,2192.786746273682,0.0,4.0,2.125,1.5526475085202969,2.0,0.0,3.0,1.375,1.3024701806293193,1.5,49.0,62.0,57.375,4.50198368975912,58.5,8.0,25.0,16.625,5.853875395228117,17.5,2.0,11.0,6.375,3.113908889391045,7.0,4.0,12.0,7.25,3.4121631178560534,6.5,1.0,5.0,3.0,1.1952286093343936,3.0,10.0,18.0,13.25,3.24037034920393,12.5,1.0,11.0,4.875,3.181980515339464,4.5,1.0,7.0,2.75,1.9820624179302297,2.0,1.0,4.0,2.125,1.1259916264596033,2.0,8.0,19.0,13.125,3.563204817496262,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.1952286093343936,0.5,397.0,555.0,486.0,56.47502608612564,485.0,9.0,24.0,15.375,5.2898150116183515,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.9756336378248,2215.1597187963825,2044.0469045776051,102.33494423718486,2042.9493217905724
Саутгемптон,2017-04-08 19:00:00,30,2314.874026595901,0.0,4.0,1.875,1.5526475085202969,1.0,0.0,3.0,1.375,1.3024701806293193,1.5,49.0,62.0,57.25,4.432026302139591,58.0,8.0,25.0,15.375,6.093028803476971,14.5,2.0,11.0,5.875,3.313931631332013,5.5,3.0,12.0,6.375,3.50255009141299,4.5,1.0,5.0,3.125,1.246423454758225,3.0,10.0,18.0,13.375,3.113908889391045,12.5,1.0,11.0,4.375,3.113908889391045,3.5,0.0,7.0,2.375,2.1998376563477846,2.0,1.0,6.0,2.625,1.7677669529663689,2.5,9.0,19.0,13.625,2.9730936268953445,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.25,1.164964745021435,1.5,397.0,555.0,492.75,60.76829530508252,499.0,9.0,24.0,16.625,5.5533130394644346,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.9756336378248,2215.1597187963825,2073.8885296119565,107.04316680897918,2044.8376369995676
Саутгемптон,2017-04-15 21:30:00,31,2253.089873771835,0.0,4.0,1.75,1.6690459207925603,1.0,0.0,3.0,1.5,1.4142135623730951,1.5,41.0,62.0,55.25,7.265377779972235,57.0,8.0,25.0,15.125,6.379375249303694,14.5,1.0,11.0,5.75,3.494894235064305,5.5,3.0,12.0,6.25,3.575711717366808,4.0,1.0,5.0,3.125,1.246423454758225,3.0,8.0,18.0,13.0,3.585685828003181,12.5,1.0,11.0,4.375,3.113908889391045,3.5,0.0,7.0,2.25,2.3145502494313788,2.0,1.0,6.0,2.5,1.7728105208558367,2.0,9.0,16.0,12.375,2.445841952609133,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,397.0,554.0,477.625,58.05892942273639,460.5,9.0,24.0,17.0,5.756983337031396,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.3774975267477,2314.874026595901,2125.875828731716,110.88329214852573,2100.954998539935
