Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Завершено передач,max Завершено передач,mean Завершено передач,std Завершено передач,median Завершено передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Ливерпуль,2019-01-04 01:00:00,21,2928.68663056671,1.0,5.0,2.875,1.4577379737113252,3.0,0.0,2.0,0.625,0.7440238091428449,0.5,48.0,75.0,61.375,9.81161847723693,61.0,7.0,36.0,16.5,8.635475005547093,15.0,3.0,12.0,7.375,3.3779748793788102,7.0,2.0,11.0,4.875,3.313931631332013,4.0,0.0,14.0,4.25,4.234214381508266,3.5,6.0,18.0,13.0,4.035556254807296,13.0,1.0,13.0,7.75,3.693623849670827,8.5,1.0,3.0,1.75,0.7071067811865476,2.0,1.0,5.0,2.625,1.5979898086569353,2.0,3.0,12.0,7.125,3.2705394924123103,7.0,0.0,3.0,0.875,1.1259916264596033,0.5,511.0,723.0,611.125,78.571964283888,608.5,0.0,0.0,0.0,0.0,0.0,4.0,21.0,13.75,5.775564289066727,14.5,94.0,169.0,129.875,31.375320146346144,132.5,36.0,97.0,61.75,18.452642087245934,59.5,0.0,0.0,0.0,0.0,0.0,2655.4784334314295,2869.0090265325366,2760.2453264474716,79.32985664517136,2777.310278474699
Ливерпуль,2019-01-12 20:00:00,22,2794.5579893975014,1.0,5.0,2.875,1.4577379737113252,3.0,0.0,2.0,0.625,0.7440238091428449,0.5,48.0,75.0,63.0,10.2399776785471,63.0,7.0,36.0,15.875,8.93528319161098,15.0,3.0,12.0,7.375,3.3779748793788102,7.0,2.0,11.0,4.375,2.8753881725529062,4.0,0.0,14.0,4.125,4.2907708265199025,3.0,10.0,20.0,14.75,3.575711717366808,15.0,1.0,13.0,7.625,3.7008686239082538,8.0,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,5.0,2.25,1.8322507626258087,2.0,3.0,11.0,6.25,2.659215781283755,6.5,0.0,2.0,0.5,0.7559289460184544,0.0,511.0,755.0,640.375,83.62148989003109,654.5,0.0,0.0,0.0,0.0,0.0,4.0,18.0,12.375,5.0691644845505435,12.0,94.0,169.0,133.875,32.81740609580749,146.5,36.0,97.0,59.875,17.900019952103804,58.0,0.0,0.0,0.0,0.0,0.0,2655.4784334314295,2928.68663056671,2793.2433085755724,88.30607648471391,2785.71981336902
Ливерпуль,2019-01-19 20:00:00,23,2832.6119425588986,1.0,5.0,3.0,1.5118578920369088,3.5,0.0,3.0,0.875,1.1259916264596033,0.5,48.0,75.0,62.5,9.710083124552245,63.0,7.0,36.0,16.0,8.976158898517147,15.0,3.0,11.0,7.0,2.9277002188455996,7.0,2.0,11.0,5.0,2.8284271247461903,4.0,0.0,14.0,4.0,4.3094580368566735,2.5,10.0,20.0,13.75,3.654742515847438,13.0,1.0,13.0,7.5,3.6645015252516173,7.5,0.0,2.0,1.375,0.7440238091428449,1.5,0.0,5.0,1.625,1.5979898086569353,1.5,3.0,11.0,6.625,2.326094212561969,6.5,0.0,2.0,0.75,0.8864052604279183,0.5,511.0,755.0,647.125,89.26595495644303,654.5,0.0,0.0,0.0,0.0,0.0,8.0,19.0,14.25,4.234214381508266,14.5,94.0,169.0,141.375,29.62594181745837,155.0,36.0,99.0,65.75,22.15368398902797,59.5,0.0,1.0,0.125,0.3535533905932738,0.0,2701.864907370553,2928.68663056671,2810.628253071331,68.85846686198992,2793.0722543633115
Ливерпуль,2019-01-31 01:00:00,24,2845.924249766456,1.0,5.0,2.625,1.5979898086569353,2.5,0.0,3.0,1.0,1.0690449676496976,1.0,48.0,75.0,64.0,10.184021097498066,67.0,7.0,36.0,16.0,8.976158898517147,15.0,3.0,11.0,6.875,3.090885217631258,7.0,2.0,11.0,5.125,2.799872446074234,4.5,0.0,14.0,4.0,4.3094580368566735,2.5,9.0,20.0,13.375,3.9977672339873487,12.5,1.0,13.0,7.625,3.6228441865473595,7.5,0.0,4.0,1.625,1.1877349391654208,1.5,0.0,5.0,1.5,1.6035674514745464,1.0,3.0,13.0,6.875,2.9001231500945415,6.5,0.0,2.0,0.75,0.8864052604279183,0.5,511.0,779.0,665.25,100.26358119619364,699.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,14.625,4.138236339311712,16.0,94.0,172.0,145.5,31.48695875165735,157.0,36.0,99.0,69.25,23.468824305570024,63.5,0.0,1.0,0.125,0.3535533905932738,0.0,2774.7674495404804,2928.68663056671,2826.971632469874,53.0597884388482,2813.5849659781998
Ливерпуль,2019-02-05 01:00:00,25,2827.8378247961605,1.0,5.0,2.375,1.685018016012207,1.5,0.0,3.0,1.0,1.0690449676496976,1.0,48.0,75.0,65.125,10.669549461635468,70.5,7.0,19.0,12.875,3.9798600118956085,13.0,3.0,10.0,6.25,2.6049403612586386,6.0,2.0,7.0,4.125,1.5526475085202969,4.0,0.0,5.0,2.5,1.5118578920369088,2.0,9.0,20.0,12.5,3.854496446637726,10.5,1.0,10.0,6.625,2.9730936268953445,7.0,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,5.0,1.5,1.6035674514745464,1.0,3.0,13.0,7.5,3.2071349029490928,7.0,0.0,2.0,0.875,0.8345229603962802,1.0,511.0,779.0,681.25,91.24026366843596,706.5,0.0,0.0,0.0,0.0,0.0,8.0,19.0,15.125,4.0155946010522525,16.5,94.0,172.0,144.125,31.30238466497857,157.0,36.0,99.0,65.0,20.632844828435214,60.5,0.0,1.0,0.125,0.3535533905932738,0.0,2779.853107408918,2928.68663056671,2835.8662324981215,48.85605936099055,2838.656168491864
Ливерпуль,2019-02-09 20:00:00,26,2733.306340109815,1.0,5.0,2.5,1.6903085094570331,2.0,0.0,3.0,1.0,1.0690449676496976,1.0,48.0,75.0,65.625,10.595652747370364,70.5,7.0,20.0,13.5,4.69041575982343,13.0,3.0,10.0,6.625,2.774243783705493,7.0,2.0,7.0,4.375,1.685018016012207,4.5,0.0,5.0,2.5,1.5118578920369088,2.0,8.0,20.0,12.125,4.155461122770509,10.0,1.0,10.0,6.375,2.7222627143085005,7.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,2.0,1.125,0.8345229603962802,1.0,5.0,14.0,8.875,3.3567628964311944,7.5,0.0,2.0,1.125,0.8345229603962802,1.0,511.0,779.0,685.25,91.62774065283317,715.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,15.75,4.832922806867792,16.5,94.0,172.0,140.625,29.645223657687012,149.5,36.0,99.0,67.625,20.948491251502713,66.0,0.0,1.0,0.125,0.3535533905932738,0.0,2779.853107408918,2928.68663056671,2840.397645681501,45.744467959656625,2838.656168491864
Ливерпуль,2019-02-24 19:05:00,27,2681.6347236439838,0.0,5.0,2.0,1.7728105208558367,1.0,0.0,3.0,1.0,1.0690449676496976,1.0,48.0,73.0,64.375,9.89859297360705,68.0,7.0,20.0,12.375,5.0691644845505435,10.5,1.0,10.0,5.75,3.3273756282434617,5.5,2.0,7.0,4.375,1.685018016012207,4.5,0.0,5.0,2.25,1.3887301496588271,2.0,8.0,20.0,13.125,4.517821851923146,12.0,1.0,8.0,6.0,2.32992949004287,7.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,5.0,17.0,10.125,4.2907708265199025,9.5,0.0,3.0,1.5,0.9258200997725514,1.5,511.0,779.0,665.5,99.05553997631834,698.5,0.0,0.0,0.0,0.0,0.0,10.0,23.0,17.125,3.758324094593227,17.5,94.0,172.0,135.125,28.75729721057149,142.0,36.0,99.0,68.25,21.069612512539745,68.5,0.0,1.0,0.125,0.3535533905932738,0.0,2733.306340109815,2928.68663056671,2834.5792997691133,56.29003446886576,2838.656168491864
Ливерпуль,2019-02-28 01:00:00,28,2630.1497553439553,0.0,5.0,2.0,1.7728105208558367,1.0,0.0,3.0,0.875,1.1259916264596033,0.5,50.0,73.0,66.125,7.548651724456683,68.0,7.0,20.0,12.875,5.540435774506241,10.5,1.0,10.0,5.75,3.3273756282434617,5.5,2.0,7.0,4.5,1.6035674514745464,4.5,0.0,5.0,2.625,1.685018016012207,2.0,8.0,20.0,12.125,4.67325215607779,10.0,1.0,8.0,6.125,2.295181287579947,7.0,0.0,4.0,1.5,1.3093073414159542,1.0,0.0,3.0,1.5,1.1952286093343936,1.5,5.0,17.0,9.75,4.621378891320518,9.0,0.0,3.0,1.375,1.0606601717798212,1.5,565.0,779.0,680.0,79.83375583942278,698.5,0.0,0.0,0.0,0.0,0.0,10.0,23.0,17.125,3.758324094593227,17.5,97.0,172.0,140.125,23.60046912366665,142.0,36.0,99.0,72.375,19.726251544578865,76.5,0.0,1.0,0.125,0.3535533905932738,0.0,2681.6347236439838,2928.68663056671,2814.1960909215077,77.59398085014384,2830.2248836775298
Ливерпуль,2019-03-03 21:15:00,29,2675.7285594424575,0.0,5.0,1.875,1.8850918886280925,1.0,0.0,3.0,0.625,1.0606601717798212,0.0,58.0,73.0,67.125,5.303300858899107,68.0,7.0,20.0,13.25,5.175491695067657,10.5,1.0,10.0,5.5,3.4641016151377544,4.5,3.0,7.0,4.625,1.407885953173359,4.5,2.0,5.0,3.125,1.3562026818605375,2.5,8.0,20.0,12.125,4.67325215607779,10.0,5.0,8.0,6.875,0.9910312089651149,7.0,0.0,4.0,1.875,1.5526475085202969,1.0,0.0,3.0,1.625,1.3024701806293193,1.5,5.0,17.0,10.125,4.4860896112315904,10.5,0.0,3.0,1.375,1.0606601717798212,1.5,474.0,779.0,666.375,104.30441368554695,698.5,0.0,0.0,0.0,0.0,0.0,10.0,23.0,17.125,3.758324094593227,17.5,117.0,172.0,142.625,18.988248245390395,142.0,49.0,99.0,74.0,16.58743069745454,76.5,0.0,1.0,0.125,0.3535533905932738,0.0,2630.1497553439553,2928.68663056671,2784.3386820229352,97.01447450866075,2811.197907096831
Ливерпуль,2019-03-10 17:00:00,30,2697.1244299672444,0.0,5.0,2.25,1.9820624179302297,2.0,0.0,3.0,0.875,1.1259916264596033,0.5,58.0,73.0,66.875,5.139135558215436,67.5,7.0,23.0,14.875,5.986592162013855,15.0,1.0,10.0,5.75,3.3273756282434617,5.5,3.0,7.0,4.875,1.6420805617960927,4.5,2.0,11.0,4.25,3.011881234615431,3.5,8.0,18.0,11.5,3.7032803990902057,10.0,5.0,8.0,6.875,0.9910312089651149,7.0,1.0,4.0,2.125,1.3562026818605375,1.5,0.0,3.0,1.625,1.3024701806293193,1.5,4.0,17.0,10.0,4.65985898008574,10.5,0.0,3.0,1.625,0.9161253813129043,2.0,474.0,779.0,652.875,97.99334889966477,668.5,0.0,0.0,0.0,0.0,0.0,15.0,23.0,18.5,2.6186146828319083,18.5,117.0,172.0,140.25,17.95032828987497,140.0,49.0,99.0,76.625,15.305811221325616,79.0,0.0,1.0,0.125,0.3535533905932738,0.0,2630.1497553439553,2845.924249766456,2752.7189231324037,83.53272507494842,2763.932164753658
Ливерпуль,2019-03-17 19:15:00,31,2646.861806740497,0.0,5.0,2.0,1.8516401995451028,1.5,0.0,2.0,0.625,0.7440238091428449,0.5,58.0,73.0,66.0,5.1269595556932455,65.5,7.0,23.0,14.5,5.7817446699565895,13.5,1.0,10.0,5.375,3.0676887530703447,5.5,3.0,7.0,4.875,1.6420805617960927,4.5,2.0,11.0,4.25,3.011881234615431,3.5,8.0,18.0,11.75,3.654742515847438,11.0,5.0,10.0,7.125,1.4577379737113252,7.0,1.0,4.0,2.125,1.3562026818605375,1.5,0.0,3.0,1.75,1.164964745021435,1.5,4.0,17.0,10.125,4.54933276112317,10.5,0.0,3.0,1.5,0.9258200997725514,1.5,474.0,779.0,635.5,93.78699270154684,637.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,18.375,2.615202805574687,18.0,117.0,172.0,136.875,17.08330429730401,136.5,49.0,89.0,75.25,13.381757305056334,79.0,0.0,0.0,0.0,0.0,0.0,2630.1497553439553,2845.924249766456,2740.5397282036215,83.66394598167967,2715.21538503853
Ливерпуль,2019-03-31 20:30:00,32,2625.013988552418,0.0,5.0,2.125,1.807721533549109,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,73.0,63.125,7.278883352351709,64.0,7.0,23.0,15.0,5.503245795502349,15.0,1.0,10.0,5.375,3.0676887530703447,5.5,3.0,8.0,5.25,1.9820624179302297,5.0,2.0,11.0,4.375,2.9246489410818914,3.5,8.0,18.0,11.875,3.563204817496262,11.0,5.0,10.0,7.5,1.7728105208558367,7.0,1.0,4.0,1.875,1.1259916264596033,1.5,0.0,3.0,1.75,1.164964745021435,1.5,4.0,17.0,9.125,4.703721930556695,8.5,0.0,3.0,1.375,1.0606601717798212,1.5,445.0,707.0,593.75,95.11309058168597,611.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,18.625,2.326094212561969,18.0,97.0,143.0,127.5,15.56552968214427,131.5,49.0,88.0,70.375,14.696330931805491,76.5,0.0,0.0,0.0,0.0,0.0,2630.1497553439553,2845.924249766456,2717.320961226321,80.16319265310857,2689.3795768056143
Ливерпуль,2019-04-06 00:00:00,33,2648.1764784668608,0.0,5.0,2.375,1.7677669529663689,2.5,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,69.0,62.375,6.368168608679534,64.0,7.0,23.0,15.75,5.284748946598261,16.5,1.0,10.0,5.25,3.058944729337694,5.0,3.0,8.0,5.75,1.8322507626258087,6.5,2.0,11.0,4.75,2.7645717829090897,4.5,8.0,18.0,11.875,3.563204817496262,11.0,5.0,10.0,7.5,1.7728105208558367,7.0,1.0,4.0,1.875,1.1259916264596033,1.5,0.0,3.0,1.625,1.3024701806293193,1.5,4.0,17.0,8.625,4.68851179556401,7.0,0.0,4.0,1.75,1.3887301496588271,2.0,445.0,707.0,578.125,86.96047952949661,580.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,18.0,3.5050983275386565,18.0,97.0,141.0,127.0,15.052289811567826,131.5,49.0,88.0,70.125,14.855855026602427,76.5,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2827.8378247961605,2689.7071785745666,66.40198537969061,2678.6816415432204
Ливерпуль,2019-04-14 20:30:00,34,2791.948965285982,0.0,5.0,2.25,1.7525491637693282,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,69.0,61.875,6.197637798848388,62.5,7.0,23.0,15.125,4.998213966722799,15.5,1.0,10.0,5.0,2.7774602993176543,5.0,3.0,8.0,5.375,2.065879266282796,5.5,2.0,11.0,4.75,2.7645717829090897,4.5,8.0,18.0,12.25,3.24037034920393,11.5,5.0,10.0,7.625,1.8468119248354136,7.0,1.0,4.0,2.0,1.0690449676496976,2.0,0.0,3.0,1.75,1.3887301496588271,2.0,4.0,17.0,7.5,4.27617987059879,6.0,0.0,4.0,1.5,1.5118578920369088,1.5,445.0,647.0,570.5,76.03382705837485,580.0,0.0,557.0,69.625,196.92923856045348,0.0,11.0,21.0,17.625,3.020761493398643,18.0,97.0,144.0,127.375,15.48213255890249,131.5,49.0,88.0,70.75,15.378556499229699,76.5,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2733.306340109815,2667.2495102834037,36.78997212321096,2661.9525189546594
Ливерпуль,2019-04-21 20:00:00,35,2802.255219095832,0.0,5.0,2.5,1.5118578920369088,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,76.0,63.25,7.959720023791217,62.5,10.0,23.0,16.375,3.77728171346236,16.5,3.0,10.0,5.625,2.2638462845343543,5.5,3.0,8.0,5.875,2.1671244937540095,7.0,3.0,11.0,4.875,2.6423744732991303,4.5,8.0,15.0,11.125,2.416461403433896,10.5,5.0,10.0,8.0,2.0,8.0,1.0,4.0,2.125,0.9910312089651149,2.0,0.0,3.0,1.625,1.3024701806293193,1.5,4.0,10.0,6.0,1.927248223318863,5.0,0.0,4.0,1.25,1.3887301496588271,1.0,445.0,647.0,577.25,77.85104825425098,607.0,0.0,557.0,136.5,252.817268849601,0.0,11.0,21.0,17.0,3.2071349029490928,17.5,97.0,144.0,128.625,15.202795795510772,132.0,49.0,88.0,69.125,15.67014905572284,70.0,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2791.948965285982,2674.579838430425,53.76017374422784,2661.9525189546594
Ливерпуль,2019-04-27 00:00:00,36,2757.8625796963493,0.0,5.0,2.5,1.5118578920369088,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,76.0,64.25,8.276472678623424,65.0,10.0,23.0,16.625,4.033343171967536,16.5,3.0,7.0,5.25,1.5811388300841898,5.5,3.0,12.0,6.875,2.9001231500945415,7.0,2.0,11.0,4.5,2.8284271247461903,3.5,6.0,15.0,10.875,2.850438562747845,10.5,4.0,10.0,7.75,2.3754698783308417,8.0,1.0,4.0,2.25,0.8864052604279183,2.0,0.0,3.0,1.375,1.1877349391654208,1.0,4.0,10.0,6.0,1.927248223318863,5.0,0.0,4.0,1.25,1.3887301496588271,1.0,445.0,726.0,589.625,93.2369293788679,607.0,0.0,639.0,216.375,300.0594881495525,0.0,11.0,21.0,17.125,3.226563851175781,18.0,97.0,144.0,128.875,15.319805108793929,133.0,38.0,88.0,63.75,18.18751534118155,61.0,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2802.255219095832,2689.657400361906,70.37010566524677,2661.9525189546594
Ливерпуль,2019-05-04 23:45:00,37,2690.244779022365,2.0,5.0,2.875,1.1259916264596033,2.5,0.0,2.0,0.875,0.8345229603962802,1.0,49.0,76.0,65.625,7.998883850709601,68.0,11.0,23.0,16.75,3.8078865529319543,16.5,3.0,7.0,5.375,1.407885953173359,5.5,3.0,12.0,7.25,2.49284690951645,7.0,1.0,11.0,4.125,3.090885217631258,3.0,6.0,15.0,10.875,2.850438562747845,10.5,3.0,10.0,7.25,2.9154759474226504,8.0,1.0,3.0,2.0,0.5345224838248488,2.0,0.0,5.0,1.625,1.685018016012207,1.0,4.0,7.0,5.25,1.164964745021435,5.0,0.0,4.0,1.125,1.3562026818605375,1.0,445.0,726.0,615.0,84.4866853415377,632.5,0.0,639.0,287.375,308.6245696635315,267.5,11.0,21.0,16.375,3.6620642110310255,17.5,97.0,150.0,133.0,16.08903797177267,137.5,38.0,88.0,62.75,19.300259065618782,61.0,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2802.255219095832,2705.6215034059555,69.42172198528864,2686.426494704851
Ливерпуль,2019-05-12 19:00:00,38,2698.26296238948,2.0,5.0,2.625,1.0606601717798212,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,49.0,76.0,64.375,8.175529690135416,65.0,11.0,21.0,15.5,3.0237157840738176,15.5,3.0,7.0,5.375,1.407885953173359,5.5,3.0,12.0,7.0,2.6186146828319083,7.0,1.0,5.0,3.125,1.3562026818605375,3.0,6.0,14.0,10.5,2.390457218668787,10.5,3.0,10.0,6.875,3.1367635732209265,7.0,1.0,3.0,2.125,0.6408699444616557,2.0,0.0,5.0,1.875,1.5526475085202969,1.5,3.0,7.0,5.125,1.3562026818605375,5.0,0.0,4.0,0.875,1.3562026818605375,0.5,445.0,726.0,609.5,83.53271386537304,611.0,0.0,639.0,350.875,292.9107311598048,521.5,11.0,20.0,16.0,3.251373336211726,17.5,97.0,150.0,132.75,15.997767701419201,136.5,36.0,88.0,57.375,20.09930702430168,55.5,0.0,0.0,0.0,0.0,0.0,2625.013988552418,2802.255219095832,2707.4360308534433,68.71488075365328,2693.6846044948047
Манчестер Юнайтед,2018-12-16 21:00:00,17,2354.0342277580066,0.0,4.0,1.75,1.164964745021435,2.0,0.0,3.0,1.625,1.0606601717798212,1.5,35.0,63.0,50.5,10.889050857234002,52.5,6.0,20.0,12.125,5.0832357523811265,11.5,1.0,11.0,6.125,3.563204817496262,6.0,0.0,6.0,3.375,2.1339098923270936,3.5,1.0,4.0,2.625,1.1877349391654208,3.0,8.0,18.0,12.25,3.011881234615431,11.5,1.0,10.0,5.625,3.420004177106889,5.0,0.0,7.0,3.125,2.1671244937540095,2.5,2.0,8.0,4.0,2.2038926600773587,3.5,11.0,15.0,12.875,1.246423454758225,13.0,1.0,4.0,2.125,1.1259916264596033,2.0,321.0,625.0,466.875,92.26117818454304,467.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,19.125,4.642582409453969,18.0,85.0,123.0,105.875,14.544881279287617,107.5,27.0,79.0,46.75,17.301940436180644,39.0,0.0,0.0,0.0,0.0,0.0,2152.171916882538,2418.09038684939,2290.284422266769,89.96262509222746,2303.7151469271744
Манчестер Юнайтед,2018-12-22 22:30:00,18,2280.1776630487925,0.0,5.0,2.125,1.6420805617960927,2.0,0.0,3.0,1.625,1.0606601717798212,1.5,35.0,74.0,53.0,13.732131246511905,55.5,6.0,20.0,12.5,5.3452248382484875,11.5,1.0,11.0,6.0,3.4226138716316967,6.0,0.0,6.0,3.5,2.138089935299395,4.0,1.0,4.0,3.0,1.0690449676496976,3.0,8.0,18.0,12.75,3.1052950170405937,12.0,1.0,10.0,5.5,3.3380918415851206,5.0,0.0,5.0,2.25,1.7525491637693282,2.0,2.0,8.0,3.625,2.2638462845343543,2.5,11.0,14.0,12.625,0.9161253813129043,13.0,1.0,4.0,2.0,1.1952286093343936,1.5,321.0,640.0,486.125,110.98704879399217,478.5,0.0,0.0,0.0,0.0,0.0,14.0,26.0,19.5,4.375255094603872,18.5,85.0,123.0,108.25,15.700318468107582,113.0,27.0,79.0,47.0,17.17140480150482,40.0,0.0,0.0,0.0,0.0,0.0,2152.171916882538,2418.09038684939,2312.070000402356,79.91255706296415,2328.732721389164
Манчестер Юнайтед,2018-12-26 20:00:00,19,2355.4962540501324,0.0,5.0,2.25,1.6690459207925603,2.0,0.0,3.0,1.625,1.0606601717798212,1.5,35.0,74.0,54.75,14.320315239945963,60.0,6.0,20.0,12.25,5.092010548749033,11.5,1.0,11.0,6.25,3.654742515847438,6.0,0.0,6.0,3.0,1.927248223318863,3.5,1.0,4.0,3.0,1.0690449676496976,3.0,8.0,18.0,13.0,3.116774889895918,13.0,1.0,10.0,5.5,3.3380918415851206,5.0,0.0,4.0,1.75,1.3887301496588271,2.0,1.0,8.0,3.0,2.2038926600773587,2.0,9.0,14.0,12.25,1.5811388300841898,13.0,1.0,4.0,1.75,1.164964745021435,1.0,321.0,640.0,509.375,120.89893949670763,514.5,0.0,0.0,0.0,0.0,0.0,14.0,26.0,19.125,4.733995594179856,18.5,85.0,143.0,112.25,19.991069434696513,117.5,27.0,79.0,46.75,17.119329092328023,40.0,0.0,0.0,0.0,0.0,0.0,2262.3809954824555,2418.09038684939,2328.0707186731374,50.85505680925217,2328.732721389164
Манчестер Юнайтед,2018-12-30 21:30:00,20,2365.609269111689,0.0,5.0,2.625,1.685018016012207,2.5,0.0,3.0,1.375,0.9161253813129043,1.0,36.0,74.0,58.375,12.10593124995229,61.5,6.0,20.0,12.875,4.4860896112315904,11.5,2.0,11.0,7.125,2.997022331772464,7.5,0.0,6.0,2.875,2.100170061141308,3.5,1.0,4.0,2.875,0.9910312089651149,3.0,6.0,18.0,12.375,3.9618718519695424,13.0,2.0,10.0,5.875,2.9001231500945415,5.0,0.0,6.0,2.5,1.8516401995451028,2.0,1.0,8.0,3.0,2.2038926600773587,2.0,9.0,14.0,12.0,1.7728105208558367,13.0,1.0,4.0,1.875,1.1259916264596033,1.5,321.0,681.0,547.0,121.71864512649067,572.5,0.0,0.0,0.0,0.0,0.0,12.0,26.0,18.25,5.365231988061121,16.5,85.0,143.0,116.375,16.698481539178516,119.0,27.0,79.0,48.125,16.940547300991867,44.5,0.0,1.0,0.125,0.3535533905932738,0.0,2262.3809954824555,2418.09038684939,2336.0299273796663,49.33138431336796,2347.945980539944
Манчестер Юнайтед,2019-01-03 01:00:00,21,2446.3971268481373,1.0,5.0,2.875,1.3562026818605375,2.5,0.0,3.0,1.375,0.9161253813129043,1.0,36.0,74.0,59.0,12.328828005937952,63.5,6.0,20.0,13.375,4.596194077712559,13.5,2.0,11.0,7.375,2.8753881725529062,7.5,0.0,6.0,3.125,2.356601669474803,3.5,1.0,4.0,2.875,0.9910312089651149,3.0,6.0,18.0,12.125,4.120939559996343,13.0,2.0,10.0,4.875,2.6423744732991303,4.5,0.0,6.0,2.25,2.052872551885702,2.0,1.0,8.0,3.125,2.1671244937540095,2.5,9.0,14.0,11.5,2.0,12.0,1.0,4.0,2.0,1.0690449676496976,2.0,321.0,687.0,569.25,129.78196000545353,629.5,0.0,0.0,0.0,0.0,0.0,12.0,26.0,17.5,5.0142653642240695,16.0,85.0,151.0,120.875,20.656631588219522,121.5,27.0,65.0,43.5,11.476684439082819,41.0,0.0,1.0,0.125,0.3535533905932738,0.0,2262.3809954824555,2365.609269111689,2329.469787662454,39.337066002790515,2347.945980539944
Манчестер Юнайтед,2019-01-13 21:30:00,22,2414.868539822235,1.0,5.0,2.75,1.4880476182856899,2.5,0.0,3.0,1.125,0.9910312089651149,1.0,36.0,74.0,56.375,14.181854603682835,63.5,6.0,20.0,13.625,4.50198368975912,14.5,2.0,11.0,7.75,2.712405363721075,8.0,0.0,6.0,3.0,2.32992949004287,3.0,1.0,4.0,2.875,0.9910312089651149,3.0,6.0,18.0,12.125,4.120939559996343,13.0,2.0,10.0,4.75,2.659215781283755,4.0,0.0,6.0,2.125,2.100170061141308,1.5,1.0,11.0,4.0,3.5456210417116734,2.5,8.0,14.0,10.875,2.2320714274285347,10.5,1.0,3.0,1.75,0.7071067811865476,2.0,321.0,687.0,549.625,148.77397765930516,629.5,0.0,0.0,0.0,0.0,0.0,12.0,26.0,16.375,4.307385683749649,15.0,85.0,151.0,120.0,21.600264548644503,121.5,27.0,65.0,43.0,11.832159566199232,41.0,0.0,1.0,0.125,0.3535533905932738,0.0,2262.3809954824555,2446.3971268481373,2342.537211853236,57.30160080471887,2354.7652409040693
