Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Ньюкасл Юнайтед,2016-01-16 20:00:00,22,1969.7858934769579,0.0,3.0,1.25,1.164964745021435,1.5,0.0,3.0,1.125,0.8345229603962802,1.0,40.0,54.0,46.375,4.926241685388278,47.5,6.0,23.0,11.5,5.80640040940045,9.0,1.0,10.0,4.25,3.058944729337694,4.0,2.0,8.0,4.5,1.8516401995451028,4.0,0.0,5.0,2.75,1.8322507626258087,2.5,7.0,15.0,12.25,2.712405363721075,12.5,2.0,6.0,3.5,1.4142135623730951,3.0,0.0,4.0,1.375,1.5059406173077154,1.0,1.0,7.0,3.5,2.449489742783178,2.5,6.0,16.0,10.75,3.2841611235921855,9.5,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.370194731872,2219.5161465000588,1995.4144216249958,152.1126875556794,2008.8928392063303
Ньюкасл Юнайтед,2016-01-23 20:00:00,23,2246.85842053131,0.0,3.0,1.125,1.1259916264596033,1.0,1.0,3.0,1.375,0.7440238091428449,1.0,41.0,54.0,47.5,4.242640687119285,48.5,7.0,23.0,12.125,5.383506557731945,10.5,1.0,10.0,4.375,2.9246489410818914,4.0,2.0,8.0,5.0,2.2038926600773587,4.5,0.0,5.0,2.75,1.8322507626258087,2.5,7.0,15.0,11.75,3.1052950170405937,12.5,2.0,7.0,4.125,1.7268882005337975,3.5,0.0,4.0,1.375,1.5059406173077154,1.0,1.0,7.0,3.75,2.2519832529192065,3.0,9.0,16.0,11.5,2.6726124191242437,11.0,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.370194731872,2219.5161465000588,2014.3810622550936,135.37761251230137,2008.8928392063303
Ньюкасл Юнайтед,2016-02-04 00:45:00,24,2092.407227542252,0.0,3.0,0.875,1.1259916264596033,0.5,1.0,3.0,1.625,0.9161253813129043,1.0,41.0,54.0,47.75,3.9188190640986296,48.5,7.0,23.0,12.0,5.503245795502349,10.5,1.0,10.0,4.25,2.9640705601780613,3.5,2.0,8.0,5.0,2.2038926600773587,4.5,0.0,5.0,2.75,1.8322507626258087,2.5,7.0,15.0,10.875,3.044315545875155,11.0,3.0,7.0,4.25,1.5811388300841898,3.5,0.0,3.0,1.0,1.0690449676496976,1.0,1.0,6.0,3.375,1.8468119248354136,3.0,9.0,16.0,11.625,2.8252686345094435,11.0,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.3057318774088,2246.85842053131,2071.817090480023,122.13008007747837,2064.0150520650586
Ньюкасл Юнайтед,2016-02-06 20:00:00,25,1888.072823619372,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,3.0,1.5,1.0690449676496976,1.0,41.0,69.0,50.5,8.434622525214577,49.0,7.0,23.0,13.375,5.730557190560593,12.5,1.0,10.0,4.625,3.113908889391045,4.5,2.0,8.0,5.125,2.1671244937540095,5.0,1.0,7.0,3.625,1.9955307206712847,3.5,7.0,15.0,10.875,3.044315545875155,11.0,3.0,8.0,4.875,1.9594095320493148,4.5,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,6.0,2.625,1.8468119248354136,2.5,9.0,16.0,12.0,2.6186146828319083,12.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.7858934769579,2246.85842053131,2095.3297774381285,101.66571420771095,2089.7793702871795
Ньюкасл Юнайтед,2016-02-13 22:30:00,26,1966.0259555480686,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,5.0,2.0,1.6035674514745464,1.5,44.0,69.0,51.0,7.892129895390362,49.0,7.0,23.0,13.375,5.730557190560593,12.5,2.0,10.0,4.875,2.850438562747845,4.5,2.0,8.0,4.625,2.38671920665766,4.5,1.0,7.0,3.875,2.03100960115899,4.5,7.0,14.0,10.75,2.866057521105554,11.0,3.0,8.0,5.125,1.807721533549109,5.0,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.125,1.246423454758225,2.0,9.0,16.0,12.0,2.6186146828319083,12.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.072823619372,2246.85842053131,2070.4449412615368,125.51945918735161,2066.6429093201305
Ньюкасл Юнайтед,2016-03-03 00:45:00,27,1982.807351488799,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,5.0,2.0,1.6035674514745464,1.5,44.0,69.0,50.625,8.122939299117215,49.0,5.0,23.0,13.125,6.0812945050493035,12.5,2.0,10.0,5.0,2.7255405754769875,4.5,1.0,8.0,4.375,2.669269563007828,4.5,1.0,7.0,3.75,2.187627547301936,4.5,7.0,14.0,10.875,2.850438562747845,11.5,2.0,8.0,4.625,2.065879266282796,4.5,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,1.875,1.246423454758225,2.0,6.0,16.0,11.125,3.313931631332013,11.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.072823619372,2246.85842053131,2061.088361817794,130.7203849701105,2034.6571574284517
Ньюкасл Юнайтед,2016-03-05 20:00:00,28,2069.286618305492,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,5.0,2.25,1.5811388300841898,2.5,44.0,69.0,50.625,8.122939299117215,49.0,5.0,23.0,12.875,5.986592162013855,12.5,2.0,10.0,4.625,2.774243783705493,3.0,1.0,8.0,4.375,2.669269563007828,4.5,1.0,7.0,3.875,2.295181287579947,4.5,7.0,14.0,10.5,2.878491668515698,10.0,2.0,8.0,4.75,2.052872551885702,5.0,1.0,3.0,1.375,0.7440238091428449,1.0,0.0,4.0,1.875,1.246423454758225,2.0,6.0,16.0,11.625,3.2486260832190936,12.0,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.072823619372,2246.85842053131,2031.4997624413866,115.65923176140895,1979.8572194017252
Ньюкасл Юнайтед,2016-03-15 01:00:00,29,1996.6744018776646,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,5.0,2.0,1.6035674514745464,1.5,44.0,69.0,50.125,8.007808689023483,49.0,5.0,23.0,12.75,5.970163912561961,12.0,2.0,10.0,4.125,2.850438562747845,3.0,1.0,8.0,4.625,2.7222627143085005,5.0,1.0,7.0,4.0,2.32992949004287,5.0,4.0,14.0,9.375,3.4615231989895516,8.5,2.0,8.0,4.625,2.065879266282796,4.5,1.0,2.0,1.125,0.3535533905932738,1.0,0.0,4.0,1.75,1.3887301496588271,2.0,6.0,16.0,11.5,3.3380918415851206,12.0,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.072823619372,2246.85842053131,2024.0189222283627,110.2511629264504,1979.8572194017252
Ньюкасл Юнайтед,2016-03-20 18:30:00,30,1826.8202939774383,0.0,1.0,0.625,0.5175491695067657,1.0,0.0,5.0,2.0,1.6035674514745464,1.5,44.0,69.0,51.375,8.733147035453895,49.0,5.0,19.0,11.875,4.611708700997618,12.0,2.0,7.0,3.75,2.052872551885702,3.0,1.0,8.0,4.5,2.5634797778466227,5.0,1.0,7.0,3.625,2.38671920665766,3.5,4.0,14.0,9.5,3.3806170189140663,8.5,2.0,8.0,4.5,2.2038926600773587,4.5,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.875,1.4577379737113252,2.0,6.0,16.0,12.125,3.2705394924123103,12.5,0.0,4.0,1.25,1.3887301496588271,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.072823619372,2246.85842053131,2026.4898365487393,109.26153874997553,1989.7408766832318
Ньюкасл Юнайтед,2016-04-02 19:00:00,31,1703.9791774359758,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,5.0,2.125,1.6420805617960927,2.0,44.0,69.0,52.625,9.054399088682963,49.5,5.0,19.0,12.125,4.611708700997618,13.0,2.0,7.0,4.125,1.9594095320493148,3.0,1.0,7.0,4.375,2.38671920665766,5.0,1.0,7.0,3.625,2.38671920665766,3.5,4.0,14.0,9.625,3.3354160160315836,9.0,2.0,8.0,4.25,1.9820624179302297,4.5,1.0,3.0,1.25,0.7071067811865476,1.0,0.0,4.0,1.875,1.4577379737113252,2.0,6.0,16.0,12.0,3.295017884191656,12.5,0.0,4.0,1.125,1.4577379737113252,0.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.8202939774383,2246.85842053131,2008.6191366112994,129.65023314991956,1989.7408766832318
Ньюкасл Юнайтед,2016-04-09 19:00:00,32,1674.0099964802514,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,5.0,2.125,1.6420805617960927,2.0,45.0,69.0,53.25,8.531454406237795,49.5,5.0,19.0,11.875,4.969550137731641,13.0,2.0,7.0,4.125,1.9594095320493148,3.0,1.0,7.0,4.25,2.5495097567963922,5.0,1.0,7.0,3.5,2.5071326821120348,3.5,4.0,14.0,9.875,3.2705394924123103,9.5,2.0,8.0,4.125,2.100170061141308,4.5,1.0,3.0,1.25,0.7071067811865476,1.0,0.0,3.0,1.75,1.2817398889233114,2.0,6.0,16.0,11.0,3.4641016151377544,11.5,0.0,4.0,0.875,1.4577379737113252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.9791774359758,2092.407227542252,1940.759231224383,129.21305492505266,1974.4166535184338
Ньюкасл Юнайтед,2016-04-16 19:00:00,33,1741.2586243217386,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,5.0,2.125,1.6420805617960927,2.0,34.0,60.0,48.875,8.271076972541985,49.0,5.0,16.0,11.0,4.0708019567928595,12.5,2.0,7.0,4.125,1.9594095320493148,3.0,1.0,7.0,4.125,2.5319388392523003,4.5,1.0,6.0,2.75,2.187627547301936,1.5,4.0,14.0,9.375,2.8252686345094435,9.5,2.0,5.0,3.5,1.4142135623730951,3.5,1.0,4.0,1.625,1.1877349391654208,1.0,0.0,3.0,1.875,1.1259916264596033,2.0,6.0,16.0,11.125,3.5228843701879127,12.0,0.0,4.0,1.125,1.4577379737113252,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2069.286618305492,1888.459577341633,143.00254943819527,1927.0493895837203
Ньюкасл Юнайтед,2016-04-19 23:45:00,34,1825.257045262957,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,3.0,1.625,1.1877349391654208,1.0,34.0,60.0,48.625,8.4335638967165,49.0,5.0,16.0,10.375,4.596194077712559,12.5,2.0,7.0,4.125,1.9594095320493148,3.0,1.0,7.0,4.125,2.5319388392523003,4.5,0.0,6.0,2.125,2.1671244937540095,1.0,4.0,11.0,9.0,2.2677868380553634,9.5,2.0,5.0,3.5,1.4142135623730951,3.5,1.0,4.0,1.75,1.164964745021435,1.0,0.0,4.0,2.125,1.3562026818605375,2.5,6.0,14.0,10.75,3.058944729337694,12.0,0.0,4.0,1.25,1.5811388300841898,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2069.286618305492,1870.1078024294288,152.18493161416762,1896.4231247627536
Ньюкасл Юнайтед,2016-04-23 19:00:00,35,2041.243266627867,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,3.0,1.75,1.164964745021435,1.5,33.0,60.0,47.125,10.077379194441948,49.0,5.0,16.0,10.5,4.44007721940573,12.5,2.0,7.0,4.125,1.9594095320493148,3.0,1.0,7.0,4.375,2.2638462845343543,4.5,0.0,6.0,2.0,2.2677868380553634,1.0,4.0,11.0,9.0,2.2677868380553634,9.5,2.0,5.0,3.75,1.2817398889233114,4.0,1.0,4.0,1.75,1.164964745021435,1.0,0.0,4.0,2.25,1.2817398889233114,2.5,7.0,17.0,12.125,3.090885217631258,13.0,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2069.286618305492,1852.5116886437897,147.57859234548303,1826.0386696201977
Ньюкасл Юнайтед,2016-04-30 19:00:00,36,2046.7258523109997,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,3.0,1.375,1.1877349391654208,1.0,33.0,60.0,47.25,10.110108096073242,49.5,5.0,16.0,10.0,4.20883424647321,11.0,2.0,7.0,4.25,1.9086270308410553,3.5,1.0,7.0,4.125,2.295181287579947,3.5,0.0,5.0,1.625,1.685018016012207,1.0,4.0,13.0,9.5,2.6726124191242437,10.0,2.0,5.0,3.625,1.1877349391654208,4.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,4.0,2.375,1.3024701806293193,3.0,7.0,17.0,11.875,3.090885217631258,12.0,0.0,4.0,1.5,1.5118578920369088,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2069.286618305492,1859.8161780361731,156.1464013951521,1826.0386696201977
Ньюкасл Юнайтед,2016-05-07 19:00:00,37,2077.3391263726776,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,3.0,1.25,1.2817398889233114,1.0,33.0,60.0,47.75,10.361329203202786,49.5,5.0,16.0,9.5,4.035556254807296,9.5,3.0,7.0,4.375,1.7677669529663689,3.5,1.0,7.0,4.0,2.2038926600773587,3.5,0.0,3.0,1.125,0.9910312089651149,1.0,8.0,13.0,10.125,1.5526475085202969,10.0,2.0,5.0,3.75,1.2817398889233114,4.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,4.0,2.375,1.3024701806293193,3.0,7.0,17.0,12.375,2.8753881725529062,13.0,0.0,4.0,1.625,1.407885953173359,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2046.7258523109997,1856.9960822868616,151.9706870942123,1826.0386696201977
Ньюкасл Юнайтед,2016-05-15 19:00:00,38,2320.340515299165,0.0,5.0,1.875,1.5526475085202969,1.5,0.0,3.0,1.25,1.2817398889233114,1.0,33.0,59.0,44.875,9.642724866817618,46.0,5.0,19.0,9.875,4.793969425970806,9.5,3.0,10.0,4.75,2.5495097567963922,3.5,1.0,7.0,3.5,1.8516401995451028,3.0,0.0,6.0,1.625,1.9955307206712847,1.0,5.0,13.0,9.75,2.3145502494313788,10.0,2.0,5.0,3.875,1.1259916264596033,4.0,0.0,4.0,1.625,1.3024701806293193,1.0,0.0,4.0,2.5,1.4142135623730951,3.0,7.0,17.0,11.5,3.3380918415851206,12.0,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0099964802514,2077.3391263726776,1867.0791728487382,164.70462849870293,1826.0386696201977
Саутгемптон,2015-12-19 20:00:00,17,2147.0548351872935,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,3.0,1.125,0.9910312089651149,1.0,39.0,65.0,54.5,8.5690472882679,55.5,8.0,22.0,13.25,4.334248987508019,11.5,1.0,8.0,3.625,2.065879266282796,3.5,2.0,14.0,6.0,4.750939756661683,3.5,1.0,6.0,3.625,1.7677669529663689,4.0,6.0,16.0,11.25,3.1959796173138706,11.0,4.0,10.0,6.0,2.138089935299395,6.0,0.0,6.0,2.75,2.3754698783308417,2.5,1.0,5.0,2.75,1.4880476182856899,2.5,4.0,18.0,10.125,4.4860896112315904,11.0,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.295322957996,2504.308880367496,2400.648908529969,102.43450905979824,2420.9394315176078
Саутгемптон,2015-12-27 00:45:00,18,1939.2367245561693,0.0,4.0,1.125,1.3562026818605375,1.0,0.0,3.0,1.0,1.0690449676496976,1.0,35.0,65.0,54.0,9.651054716602593,55.5,11.0,22.0,13.625,3.9256482631170977,11.5,1.0,8.0,3.875,2.100170061141308,4.0,2.0,14.0,6.25,4.621378891320518,4.5,1.0,6.0,3.5,1.927248223318863,4.0,6.0,16.0,11.0,3.2071349029490928,10.5,3.0,10.0,5.5,2.32992949004287,4.5,0.0,6.0,3.25,2.6049403612586386,4.0,1.0,5.0,3.125,1.3562026818605375,3.5,4.0,18.0,10.0,4.47213595499958,10.5,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.0548351872935,2504.308880367496,2381.592484282548,133.4298823508934,2420.9394315176078
Саутгемптон,2015-12-28 22:30:00,19,2260.8207889688165,0.0,4.0,1.0,1.3093073414159542,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,35.0,65.0,54.25,9.498120114753535,55.5,11.0,22.0,14.125,3.7961446607992015,13.5,1.0,8.0,4.125,1.9594095320493148,4.0,2.0,14.0,6.75,4.5591352563522705,6.5,1.0,6.0,3.25,1.8322507626258087,3.5,7.0,16.0,11.125,2.997022331772464,10.5,3.0,10.0,5.875,2.295181287579947,6.0,0.0,6.0,3.375,2.5035688811888406,4.0,1.0,5.0,3.125,1.3562026818605375,3.5,4.0,18.0,10.875,4.0155946010522525,11.0,0.0,3.0,1.5,1.0690449676496976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2504.308880367496,2327.4946424318255,205.91228990690524,2390.1189823824934
Саутгемптон,2016-01-02 20:00:00,20,2059.3364996543537,0.0,4.0,0.875,1.3562026818605375,0.5,0.0,3.0,1.375,0.9161253813129043,1.0,35.0,64.0,53.5,8.734169352933014,55.5,10.0,22.0,14.0,3.927922024247863,13.5,1.0,8.0,4.125,1.9594095320493148,4.0,2.0,14.0,7.0,4.375255094603872,6.5,1.0,6.0,2.875,1.9594095320493148,2.5,7.0,16.0,11.375,3.0676887530703447,10.5,3.0,10.0,6.125,2.5319388392523003,6.0,0.0,6.0,3.0,2.449489742783178,2.5,0.0,5.0,2.75,1.7525491637693282,3.0,4.0,18.0,10.375,4.240535680446853,10.5,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2504.308880367496,2301.3648155937694,198.39161583325836,2285.5996750302693
Саутгемптон,2016-01-14 00:45:00,21,1959.4540517977787,0.0,4.0,1.125,1.3562026818605375,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,35.0,64.0,52.5,8.602325267042627,52.5,10.0,22.0,13.75,3.8452196667699345,13.0,3.0,8.0,4.75,1.5811388300841898,4.0,2.0,12.0,6.125,3.3567628964311944,6.0,1.0,6.0,2.875,1.9594095320493148,2.5,7.0,16.0,11.875,3.1367635732209265,12.0,3.0,10.0,6.25,2.6049403612586386,6.0,0.0,6.0,3.5,2.138089935299395,3.5,0.0,5.0,2.625,1.8468119248354136,3.0,4.0,18.0,10.5,4.174754056057845,10.5,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2498.7263072156466,2245.7432680046268,195.7242931379368,2259.0580559634063
Саутгемптон,2016-01-16 20:00:00,22,2249.8498505235784,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,2.0,0.875,0.8345229603962802,1.0,35.0,64.0,52.75,8.68084920138248,53.5,8.0,22.0,13.25,4.334248987508019,12.5,3.0,6.0,4.25,0.8864052604279183,4.0,2.0,12.0,6.125,3.3567628964311944,6.0,1.0,6.0,2.875,1.9594095320493148,2.5,7.0,15.0,11.5,2.7255405754769875,12.0,1.0,10.0,5.875,3.1367635732209265,6.0,0.0,6.0,3.0,1.927248223318863,2.5,0.0,4.0,2.0,1.7728105208558367,1.5,4.0,18.0,10.375,4.172614801981401,10.0,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2498.7263072156466,2179.0378864287222,190.2392193135716,2202.1750790726446
Саутгемптон,2016-01-23 20:00:00,23,2466.9227284639355,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,2.0,0.75,0.8864052604279183,0.5,35.0,59.0,50.25,7.814821083775915,50.5,7.0,15.0,11.375,3.0676887530703447,11.0,2.0,6.0,4.0,1.1952286093343936,4.0,2.0,8.0,5.25,2.3754698783308417,5.0,0.0,5.0,2.125,1.7268882005337975,1.5,7.0,15.0,12.0,2.5634797778466227,13.0,1.0,9.0,5.125,2.6958963523950885,4.5,0.0,6.0,2.75,2.052872551885702,2.0,0.0,4.0,2.0,1.7728105208558367,1.5,7.0,18.0,10.875,3.48209706929603,10.0,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2310.3785610917225,2147.928329342213,145.60609067522063,2198.4523428554357
Саутгемптон,2016-02-03 00:45:00,24,2544.0273048910094,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,2.0,0.625,0.9161253813129043,0.0,33.0,59.0,47.25,9.315885051121782,50.0,7.0,15.0,11.25,2.9154759474226504,11.0,2.0,6.0,4.0,1.1952286093343936,4.0,2.0,8.0,4.75,2.1213203435596424,5.0,0.0,7.0,2.5,2.390457218668787,1.5,7.0,14.0,11.5,2.2677868380553634,12.0,1.0,9.0,4.875,2.799872446074234,4.0,1.0,6.0,3.0,1.7728105208558367,2.0,0.0,10.0,2.75,3.3273756282434617,1.5,7.0,19.0,11.625,4.50198368975912,10.0,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2466.9227284639355,2167.49635026374,177.56770331555265,2198.4523428554357
Саутгемптон,2016-02-06 22:30:00,25,2641.1620705246582,0.0,4.0,1.5,1.4142135623730951,1.0,0.0,2.0,0.375,0.7440238091428449,0.0,33.0,59.0,45.125,10.232127274981902,47.0,7.0,15.0,10.875,3.1367635732209265,10.5,2.0,6.0,3.75,1.3887301496588271,4.0,2.0,8.0,4.875,1.9594095320493148,5.0,0.0,7.0,2.25,2.187627547301936,1.5,7.0,14.0,11.75,2.3145502494313788,13.0,1.0,9.0,4.875,2.799872446074234,4.0,0.0,6.0,2.375,1.8468119248354136,2.0,0.0,10.0,2.5,3.295017884191656,1.5,7.0,19.0,11.5,4.3094580368566735,10.0,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2544.0273048910094,2203.337848005367,221.7291866341189,2198.4523428554357
Саутгемптон,2016-02-13 20:00:00,26,2811.647644913059,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,2.0,0.375,0.7440238091428449,0.0,33.0,59.0,46.375,9.395097505766353,47.5,7.0,15.0,11.125,3.226563851175781,11.5,2.0,6.0,3.75,1.3887301496588271,4.0,2.0,8.0,4.625,2.065879266282796,4.5,0.0,7.0,2.75,2.3145502494313788,2.5,7.0,14.0,11.75,2.3145502494313788,13.0,1.0,9.0,5.0,2.7255405754769875,4.0,0.0,4.0,1.875,1.1259916264596033,2.0,0.0,10.0,2.25,3.24037034920393,1.5,7.0,19.0,11.75,4.267819784654187,11.0,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.2367245561693,2641.1620705246582,2265.101252422537,267.835597956536,2255.3353197461975
Саутгемптон,2016-02-27 20:00:00,27,2698.2392783601827,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,2.0,0.375,0.7440238091428449,0.0,33.0,59.0,44.375,10.18314433617773,44.5,7.0,14.0,10.125,3.090885217631258,9.0,2.0,6.0,3.5,1.5118578920369088,3.5,2.0,7.0,4.0,1.6035674514745464,3.5,0.0,7.0,2.625,2.326094212561969,2.0,10.0,14.0,12.5,1.3093073414159542,13.0,1.0,9.0,5.0,2.7255405754769875,4.0,0.0,5.0,2.25,1.5811388300841898,2.0,0.0,10.0,2.25,3.24037034920393,1.5,7.0,19.0,11.5,4.3094580368566735,10.0,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.4540517977787,2811.647644913059,2374.1526174671485,292.6575325742736,2363.871758716376
